Tarih,TP_IHRISICREV4_25
2016-10-01,601166.034
2016-11-01,611604.03
2016-12-01,577211.309
2017-01-01,508569.441
2017-02-01,552166.276
2017-03-01,652142.674
2017-04-01,592231.363
2017-05-01,618869.205
2017-06-01,626075.648
2017-07-01,575082.199
2017-08-01,656233.145
2017-09-01,566881.437
2017-10-01,713340.78
2017-11-01,733453.504
2017-12-01,687281.395
2018-01-01,641173.081
2018-02-01,666045.325
2018-03-01,762559.237
2018-04-01,705594.339
2018-05-01,744431.332
2018-06-01,669025.885
2018-07-01,712591.627
2018-08-01,629407.356
2018-09-01,702115.583
2018-10-01,774644.437
2018-11-01,760420.612
2018-12-01,679873.51
2019-01-01,648090.087
2019-02-01,673889.788
2019-03-01,764886.029
2019-04-01,754863.984
2019-05-01,861440.025
2019-06-01,531449.214
2019-07-01,764971.288
2019-08-01,653457.083
2019-09-01,743036.405
2019-10-01,792396.89
2019-11-01,788897.425
2019-12-01,747344.292
2020-01-01,711857.506
2020-02-01,713484.37
2020-03-01,696062.56
2020-04-01,554221.094
2020-05-01,540304.398
2020-06-01,721108.38
2020-07-01,805412.951
2020-08-01,664364.177
2020-09-01,821627.348
2020-10-01,912480.536
2020-11-01,834267.259
2020-12-01,882800.517
2021-01-01,763781.0
2021-02-01,865865.0
2021-03-01,1017468.0
2021-04-01,1088543.0
2021-05-01,896948.0
2021-06-01,1074963.0
2021-07-01,885330.0
2021-08-01,1020745.0
2021-09-01,1057115.0
2021-10-01,1088552.0
2021-11-01,1077315.0
2021-12-01,1178816.0
2022-01-01,946716.0
2022-02-01,1095472.0
2022-03-01,1199919.0
2022-04-01,1291404.0
2022-05-01,1007293.0
2022-06-01,1254444.0
2022-07-01,1006311.0
2022-08-01,1130981.0
2022-09-01,1187210.0
2022-10-01,1154215.0
2022-11-01,1197254.0
2022-12-01,1130032.0
2023-01-01,1096256.0
2023-02-01,1058298.0
2023-03-01,1278794.0
2023-04-01,1066000.0
2023-05-01,1334094.0
2023-06-01,1163008.0
2023-07-01,1311543.0
2023-08-01,1147175.0
2023-09-01,1172594.0
2023-10-01,1178456.0
2023-11-01,1189956.0
2023-12-01,1240902.0
2024-01-01,992484.0
2024-02-01,1102208.0
2024-03-01,1212273.0
2024-04-01,978124.0
2024-05-01,1246772.0
2024-06-01,1171473.0
2024-07-01,1307894.0
2024-08-01,1299526.0
2024-09-01,1238748.0
2024-10-01,1598084.0
2024-11-01,1269309.0
2024-12-01,1388201.0
2025-01-01,1067386.0
2025-02-01,1182899.0
2025-03-01,1437017.0
2025-04-01,1192295.0
2025-05-01,1461476.0
2025-06-01,1185995.0
2025-07-01,1570388.0
2025-08-01,1471894.0
