Tarih,TP_IHRISICREV4_13
2016-08-01,956145.347
2016-09-01,928967.007
2016-10-01,999324.471
2016-11-01,971702.866
2016-12-01,921494.401
2017-01-01,834505.872
2017-02-01,870807.325
2017-03-01,1047718.625
2017-04-01,928892.989
2017-05-01,945811.717
2017-06-01,920818.511
2017-07-01,860567.891
2017-08-01,1031104.201
2017-09-01,925168.95
2017-10-01,1062889.513
2017-11-01,1036294.506
2017-12-01,991283.217
2018-01-01,936212.645
2018-02-01,952220.081
2018-03-01,1088528.524
2018-04-01,970866.062
2018-05-01,1028105.286
2018-06-01,888408.801
2018-07-01,956354.974
2018-08-01,844108.803
2018-09-01,986156.62
2018-10-01,1044158.814
2018-11-01,1055990.658
2018-12-01,898166.812
2019-01-01,910069.784
2019-02-01,888130.055
2019-03-01,1024038.507
2019-04-01,1003002.228
2019-05-01,1131919.797
2019-06-01,708791.429
2019-07-01,989278.295
2019-08-01,840338.518
2019-09-01,1001412.06
2019-10-01,1059604.901
2019-11-01,1032992.265
2019-12-01,918952.15
2020-01-01,969890.091
2020-02-01,969857.276
2020-03-01,880707.16
2020-04-01,441847.181
2020-05-01,625565.899
2020-06-01,906054.98
2020-07-01,1072408.752
2020-08-01,921503.001
2020-09-01,1138337.551
2020-10-01,1224531.24
2020-11-01,1118107.273
2020-12-01,1217862.435
2021-01-01,1097702.0
2021-02-01,1132411.0
2021-03-01,1291747.0
2021-04-01,1297832.0
2021-05-01,1077790.0
2021-06-01,1312250.0
2021-07-01,1060429.0
2021-08-01,1193871.0
2021-09-01,1347612.0
2021-10-01,1328923.0
2021-11-01,1306970.0
2021-12-01,1355041.0
2022-01-01,1129752.0
2022-02-01,1259446.0
2022-03-01,1311128.0
2022-04-01,1368158.0
2022-05-01,980284.0
2022-06-01,1309114.0
2022-07-01,963677.0
2022-08-01,1176186.0
2022-09-01,1286401.0
2022-10-01,1154227.0
2022-11-01,1149281.0
2022-12-01,1144775.0
2023-01-01,1055015.0
2023-02-01,909459.0
2023-03-01,1223494.0
2023-04-01,1040319.0
2023-05-01,1132648.0
2023-06-01,1087588.0
2023-07-01,939098.0
2023-08-01,1090560.0
2023-09-01,1180399.0
2023-10-01,1129026.0
2023-11-01,1101649.0
2023-12-01,1057433.0
2024-01-01,1044021.0
2024-02-01,1111770.0
2024-03-01,1145511.0
2024-04-01,935424.0
2024-05-01,1178568.0
2024-06-01,871346.0
2024-07-01,1096381.0
2024-08-01,1117962.0
2024-09-01,1136245.0
2024-10-01,1180491.0
2024-11-01,1143243.0
2024-12-01,1051553.0
2025-01-01,1070231.0
2025-02-01,1013001.0
2025-03-01,1119257.0
2025-04-01,1001154.0
2025-05-01,1155646.0
2025-06-01,897661.0
2025-07-01,1081370.0
2025-08-01,1067701.0
