Tarih,TP_IHRISICREV4_03
2016-10-01,32467.588
2016-11-01,36867.554
2016-12-01,41896.141
2017-01-01,49722.476
2017-02-01,30522.724
2017-03-01,35541.239
2017-04-01,30347.234
2017-05-01,36481.399
2017-06-01,36275.312
2017-07-01,34666.522
2017-08-01,40266.321
2017-09-01,33884.832
2017-10-01,35890.173
2017-11-01,36945.716
2017-12-01,50222.573
2018-01-01,49831.13
2018-02-01,43161.488
2018-03-01,38209.261
2018-04-01,36404.162
2018-05-01,44242.176
2018-06-01,39134.836
2018-07-01,37907.219
2018-08-01,36878.4
2018-09-01,37667.353
2018-10-01,39083.54
2018-11-01,34508.338
2018-12-01,48699.144
2019-01-01,55616.459
2019-02-01,40869.811
2019-03-01,52004.48
2019-04-01,38698.104
2019-05-01,43318.294
2019-06-01,35300.833
2019-07-01,39255.271
2019-08-01,40009.981
2019-09-01,39692.798
2019-10-01,37084.253
2019-11-01,34094.693
2019-12-01,68685.054
2020-01-01,53140.537
2020-02-01,51531.145
2020-03-01,36486.442
2020-04-01,30090.003
2020-05-01,37364.021
2020-06-01,43887.917
2020-07-01,48205.657
2020-08-01,44250.302
2020-09-01,46843.792
2020-10-01,42341.232
2020-11-01,50546.379
2020-12-01,71798.523
2021-01-01,49357.0
2021-02-01,63077.0
2021-03-01,53731.0
2021-04-01,51497.0
2021-05-01,53364.0
2021-06-01,54814.0
2021-07-01,49715.0
2021-08-01,49472.0
2021-09-01,51193.0
2021-10-01,47077.0
2021-11-01,45586.0
2021-12-01,82962.0
2022-01-01,80062.0
2022-02-01,66274.0
2022-03-01,51308.0
2022-04-01,53433.0
2022-05-01,51286.0
2022-06-01,56526.0
2022-07-01,45655.0
2022-08-01,50409.0
2022-09-01,47179.0
2022-10-01,46377.0
2022-11-01,45831.0
2022-12-01,62080.0
2023-01-01,72002.0
2023-02-01,53431.0
2023-03-01,78077.0
2023-04-01,51986.0
2023-05-01,69733.0
2023-06-01,60635.0
2023-07-01,52107.0
2023-08-01,59269.0
2023-09-01,54759.0
2023-10-01,49693.0
2023-11-01,51041.0
2023-12-01,56290.0
2024-01-01,90574.0
2024-02-01,73398.0
2024-03-01,70225.0
2024-04-01,73148.0
2024-05-01,84377.0
2024-06-01,67085.0
2024-07-01,68202.0
2024-08-01,70673.0
2024-09-01,64585.0
2024-10-01,65683.0
2024-11-01,73944.0
2024-12-01,81043.0
2025-01-01,68228.0
2025-02-01,68001.0
2025-03-01,69541.0
2025-04-01,78923.0
2025-05-01,83025.0
2025-06-01,75136.0
2025-07-01,76292.0
2025-08-01,71635.0
