Tarih,TP_IHRISICREV4_17
2016-10-01,166241.844
2016-11-01,174443.356
2016-12-01,166346.562
2017-01-01,166939.096
2017-02-01,171895.557
2017-03-01,193652.249
2017-04-01,184470.427
2017-05-01,186619.943
2017-06-01,173990.587
2017-07-01,172962.148
2017-08-01,186623.812
2017-09-01,162000.139
2017-10-01,197114.489
2017-11-01,199150.672
2017-12-01,215200.051
2018-01-01,194396.072
2018-02-01,203130.139
2018-03-01,223524.694
2018-04-01,193548.722
2018-05-01,199990.885
2018-06-01,179187.625
2018-07-01,190561.693
2018-08-01,175168.189
2018-09-01,201298.004
2018-10-01,211528.871
2018-11-01,224681.941
2018-12-01,222921.896
2019-01-01,187872.312
2019-02-01,193071.609
2019-03-01,213484.909
2019-04-01,218176.658
2019-05-01,244529.372
2019-06-01,179745.402
2019-07-01,222019.971
2019-08-01,190126.626
2019-09-01,214971.526
2019-10-01,218364.303
2019-11-01,229810.31
2019-12-01,229045.812
2020-01-01,203578.737
2020-02-01,196613.0
2020-03-01,196352.902
2020-04-01,189124.796
2020-05-01,181361.674
2020-06-01,220351.479
2020-07-01,224382.15
2020-08-01,186979.564
2020-09-01,220041.571
2020-10-01,217115.176
2020-11-01,214329.18
2020-12-01,234362.962
2021-01-01,185822.0
2021-02-01,200310.0
2021-03-01,241825.0
2021-04-01,240178.0
2021-05-01,214995.0
2021-06-01,252886.0
2021-07-01,207842.0
2021-08-01,257997.0
2021-09-01,282427.0
2021-10-01,257081.0
2021-11-01,285044.0
2021-12-01,298932.0
2022-01-01,225406.0
2022-02-01,262178.0
2022-03-01,324096.0
2022-04-01,337542.0
2022-05-01,302360.0
2022-06-01,371164.0
2022-07-01,291626.0
2022-08-01,344961.0
2022-09-01,344068.0
2022-10-01,326860.0
2022-11-01,355728.0
2022-12-01,348718.0
2023-01-01,303793.0
2023-02-01,261231.0
2023-03-01,342330.0
2023-04-01,296159.0
2023-05-01,345467.0
2023-06-01,295291.0
2023-07-01,284496.0
2023-08-01,304646.0
2023-09-01,303430.0
2023-10-01,296904.0
2023-11-01,292842.0
2023-12-01,294163.0
2024-01-01,272995.0
2024-02-01,295969.0
2024-03-01,306864.0
2024-04-01,264096.0
2024-05-01,336310.0
2024-06-01,255179.0
2024-07-01,340472.0
2024-08-01,301383.0
2024-09-01,305343.0
2024-10-01,311567.0
2024-11-01,294359.0
2024-12-01,317909.0
2025-01-01,282976.0
2025-02-01,268822.0
2025-03-01,298239.0
2025-04-01,295246.0
2025-05-01,323477.0
2025-06-01,282257.0
2025-07-01,313774.0
2025-08-01,293742.0
