Tarih,TP_IHRISICREV4_21
2016-10-01,77660.956
2016-11-01,74420.954
2016-12-01,83736.88
2017-01-01,66608.01
2017-02-01,71230.057
2017-03-01,76776.194
2017-04-01,68986.419
2017-05-01,66550.014
2017-06-01,75057.21
2017-07-01,66240.133
2017-08-01,81019.348
2017-09-01,89270.467
2017-10-01,109705.988
2017-11-01,119360.815
2017-12-01,124770.68
2018-01-01,95308.444
2018-02-01,84624.693
2018-03-01,143323.223
2018-04-01,108539.761
2018-05-01,124324.784
2018-06-01,114787.447
2018-07-01,93650.985
2018-08-01,81361.995
2018-09-01,102475.497
2018-10-01,120463.235
2018-11-01,113783.295
2018-12-01,133135.973
2019-01-01,79584.285
2019-02-01,94497.379
2019-03-01,122861.382
2019-04-01,118888.907
2019-05-01,155030.95
2019-06-01,110572.773
2019-07-01,113674.922
2019-08-01,67120.987
2019-09-01,115199.048
2019-10-01,118432.181
2019-11-01,169088.769
2019-12-01,174642.387
2020-01-01,119097.007
2020-02-01,102497.359
2020-03-01,164091.727
2020-04-01,183033.559
2020-05-01,145273.773
2020-06-01,161106.134
2020-07-01,166521.541
2020-08-01,106519.523
2020-09-01,154259.589
2020-10-01,172707.237
2020-11-01,170230.491
2020-12-01,187844.951
2021-01-01,140754.0
2021-02-01,105659.0
2021-03-01,171029.0
2021-04-01,168757.0
2021-05-01,125731.0
2021-06-01,180474.0
2021-07-01,124926.0
2021-08-01,141904.0
2021-09-01,163756.0
2021-10-01,168000.0
2021-11-01,192478.0
2021-12-01,215359.0
2022-01-01,92432.0
2022-02-01,108359.0
2022-03-01,156787.0
2022-04-01,170225.0
2022-05-01,149445.0
2022-06-01,245823.0
2022-07-01,96294.0
2022-08-01,135618.0
2022-09-01,188029.0
2022-10-01,187964.0
2022-11-01,203953.0
2022-12-01,180649.0
2023-01-01,139051.0
2023-02-01,196024.0
2023-03-01,266317.0
2023-04-01,179177.0
2023-05-01,207670.0
2023-06-01,172422.0
2023-07-01,116932.0
2023-08-01,142513.0
2023-09-01,190198.0
2023-10-01,219964.0
2023-11-01,201312.0
2023-12-01,186581.0
2024-01-01,196873.0
2024-02-01,177083.0
2024-03-01,223995.0
2024-04-01,166689.0
2024-05-01,217359.0
2024-06-01,204231.0
2024-07-01,115254.0
2024-08-01,180332.0
2024-09-01,200992.0
2024-10-01,183649.0
2024-11-01,211311.0
2024-12-01,206825.0
2025-01-01,232437.0
2025-02-01,174551.0
2025-03-01,253184.0
2025-04-01,164715.0
2025-05-01,269093.0
2025-06-01,180814.0
2025-07-01,207462.0
2025-08-01,150100.0
