Tarih,TP_PB_SKY04
2014-06-01,14009.0
2014-07-01,11591.0
2014-08-01,20028.0
2014-09-01,14375.0
2014-10-01,10499.0
2014-11-01,7738.0
2014-12-01,13620.0
2015-01-01,13733.0
2015-02-01,10962.0
2015-03-01,11189.0
2015-04-01,12114.0
2015-05-01,8748.0
2015-06-01,16381.0
2015-07-01,8714.0
2015-08-01,10143.0
2015-09-01,11605.0
2015-10-01,11717.0
2015-11-01,10593.0
2015-12-01,10805.0
2016-01-01,10872.0
2016-02-01,12185.0
2016-03-01,13683.0
2016-04-01,10952.0
2016-05-01,10267.0
2016-06-01,7368.0
2016-07-01,7942.0
2016-08-01,5836.0
2016-09-01,6628.0
2016-10-01,5195.0
2016-11-01,4434.0
2016-12-01,6352.0
2017-01-01,7080.0
2017-02-01,6884.0
2017-03-01,7889.0
2017-04-01,18881.0
2017-05-01,15460.0
2017-06-01,23330.0
2017-07-01,32082.0
2017-08-01,7445.0
2017-09-01,12114.0
2017-10-01,14656.0
2017-11-01,11585.0
2017-12-01,15279.0
2018-01-01,14997.0
2018-02-01,21520.0
2018-03-01,23693.0
2018-04-01,18346.0
2018-05-01,27815.0
2018-06-01,16811.0
2018-07-01,24338.0
2018-08-01,16630.0
2018-09-01,30720.0
2018-10-01,18605.0
2018-11-01,23244.0
2018-12-01,40898.0
2019-01-01,23861.0
2019-02-01,22632.0
2019-03-01,24693.0
2019-04-01,32725.0
2019-05-01,26696.0
2019-06-01,22282.0
2019-07-01,22335.0
2019-08-01,27168.0
2019-09-01,60170.0
2019-10-01,35228.0
2019-11-01,28162.0
2019-12-01,23924.0
2020-01-01,51842.0
2020-02-01,48427.0
2020-03-01,29364.0
2020-04-01,47393.0
2020-05-01,45280.0
2020-06-01,34958.0
2020-07-01,38941.0
2020-08-01,29710.0
2020-09-01,26571.0
2020-10-01,24955.0
2020-11-01,28270.0
2020-12-01,21636.0
2021-01-01,26060.0
2021-02-01,26267.0
2021-03-01,11341.0
2021-04-01,11626.0
2021-05-01,11254.0
2021-06-01,9328.0
2021-07-01,15174.0
2021-08-01,17085.0
2021-09-01,19007.0
2021-10-01,30681.0
2021-11-01,20895.0
2021-12-01,26737.0
2022-01-01,30025.0
2022-02-01,32079.0
2022-03-01,24782.0
2022-04-01,36744.0
2022-05-01,69524.0
2022-06-01,56116.0
2022-07-01,45037.0
2022-08-01,33840.0
2022-09-01,36943.0
2022-10-01,42508.0
2022-11-01,51077.0
2022-12-01,75889.0
2023-01-01,517236.0
2023-02-01,71694.0
2023-03-01,74762.0
2023-04-01,73105.0
2023-05-01,132817.0
2023-06-01,114772.0
2023-07-01,193288.0
2023-08-01,1080200.0
2023-09-01,101816.0
2023-10-01,64697.0
2023-11-01,76751.0
2023-12-01,136756.0
2024-01-01,79393.0
2024-02-01,68165.0
2024-03-01,123338.0
2024-04-01,83440.0
2024-05-01,69732.0
2024-06-01,143332.0
2024-07-01,80450.0
2024-08-01,139129.0
2024-09-01,242523.0
2024-10-01,132211.0
2024-11-01,153733.0
2024-12-01,129406.0
2025-01-01,139716.0
2025-02-01,149580.0
2025-03-01,237782.0
2025-04-01,156834.0
2025-05-01,305684.0
2025-06-01,239911.0
2025-07-01,245292.0
2025-08-01,371045.0
