Tarih,TP_PB_SKY17
2013-12-01,17770217.0
2014-01-01,18714685.0
2014-02-01,18516381.0
2014-03-01,17758798.0
2014-04-01,16196173.0
2014-05-01,15771953.0
2014-06-01,16643747.0
2014-07-01,16429243.0
2014-08-01,16564135.0
2014-09-01,17693043.0
2014-10-01,17469230.0
2014-11-01,17186440.0
2014-12-01,18363912.0
2015-01-01,18046808.0
2015-02-01,18728229.0
2015-03-01,19689167.0
2015-04-01,20479340.0
2015-05-01,20654552.0
2015-06-01,19052395.0
2015-07-01,19700926.0
2015-08-01,20344145.0
2015-09-01,21143886.0
2015-10-01,19940484.0
2015-11-01,20395806.0
2015-12-01,20015811.0
2016-01-01,20015483.0
2016-02-01,20718665.0
2016-03-01,19820795.0
2016-04-01,19562465.0
2016-05-01,20428177.0
2016-06-01,20383743.0
2016-07-01,20014640.0
2016-08-01,20689130.0
2016-09-01,20469258.0
2016-10-01,20648169.0
2016-11-01,22983534.0
2016-12-01,22188485.0
2017-01-01,24344870.0
2017-02-01,23273646.0
2017-03-01,22455779.0
2017-04-01,20722982.0
2017-05-01,21662822.0
2017-06-01,21709830.0
2017-07-01,21083872.0
2017-08-01,20825877.0
2017-09-01,20862230.0
2017-10-01,21755153.0
2017-11-01,23171869.0
2017-12-01,22371055.0
2018-01-01,22165884.0
2018-02-01,22369049.0
2018-03-01,21888969.0
2018-04-01,23048001.0
2018-05-01,24432040.0
2018-06-01,24769400.0
2018-07-01,25044683.0
2018-08-01,33460443.0
2018-09-01,30685209.0
2018-10-01,27880136.0
2018-11-01,25880019.0
2018-12-01,25826078.0
2019-01-01,26391064.0
2019-02-01,26916426.0
2019-03-01,28611707.0
2019-04-01,29895428.0
2019-05-01,29209942.0
2019-06-01,29538439.0
2019-07-01,30793796.0
2019-08-01,31780799.0
2019-09-01,29692583.0
2019-10-01,29686599.0
2019-11-01,30354707.0
2019-12-01,31257742.0
2020-01-01,29997390.0
2020-02-01,31439865.0
2020-03-01,31381988.0
2020-04-01,34028774.0
2020-05-01,30722062.0
2020-06-01,33378500.0
2020-07-01,40669343.0
2020-08-01,44109595.0
2020-09-01,41381252.0
2020-10-01,44327950.0
2020-11-01,42323801.0
2020-12-01,43945291.0
2021-01-01,41485811.0
2021-02-01,44150531.0
2021-03-01,51472087.0
2021-04-01,52352702.0
2021-05-01,54209986.0
2021-06-01,53127442.0
2021-07-01,53449465.0
2021-08-01,51990966.0
2021-09-01,54896673.0
2021-10-01,57949073.0
2021-11-01,77860002.0
2021-12-01,76193310.0
2022-01-01,77545041.0
2022-02-01,80640932.0
2022-03-01,87271565.0
2022-04-01,94961068.0
2022-05-01,106775844.0
2022-06-01,114624520.0
2022-07-01,122310814.0
2022-08-01,122485146.0
2022-09-01,139075302.0
2022-10-01,148603620.0
2022-11-01,176741928.0
2022-12-01,186224847.0
2023-01-01,204555940.0
2023-02-01,208074297.0
2023-03-01,210656075.0
2023-04-01,206811515.0
2023-05-01,209838194.0
2023-06-01,262808657.0
2023-07-01,273735148.0
2023-08-01,271934396.0
2023-09-01,284832903.0
2023-10-01,305734166.0
2023-11-01,312612666.0
2023-12-01,328480371.0
2024-01-01,334008461.0
2024-02-01,332745095.0
2024-03-01,346702933.0
2024-04-01,330371760.0
2024-05-01,328430535.0
2024-06-01,350203319.0
2024-07-01,355240981.0
2024-08-01,368281076.0
2024-09-01,373298653.0
2024-10-01,374975771.0
2024-11-01,367633821.0
2024-12-01,402349637.0
2025-01-01,423854630.0
2025-02-01,432775667.0
2025-03-01,461842466.0
2025-04-01,468967376.0
2025-05-01,498724163.0
2025-06-01,524714372.0
2025-07-01,541120064.0
2025-08-01,549916887.0
