Tarih,TP_PB_SKV38
2013-10-01,92014218.0
2013-11-01,92015857.0
2013-12-01,97316392.0
2014-01-01,98497686.0
2014-02-01,98323768.0
2014-03-01,96797769.0
2014-04-01,96072731.0
2014-05-01,95836469.0
2014-06-01,101597207.0
2014-07-01,101294854.0
2014-08-01,99778667.0
2014-09-01,104048342.0
2014-10-01,102986660.0
2014-11-01,102256498.0
2014-12-01,105843077.0
2015-01-01,105983783.0
2015-02-01,108136825.0
2015-03-01,111394073.0
2015-04-01,114223309.0
2015-05-01,115240878.0
2015-06-01,117232596.0
2015-07-01,118690654.0
2015-08-01,122770171.0
2015-09-01,124165717.0
2015-10-01,121614401.0
2015-11-01,122878266.0
2015-12-01,122268670.0
2016-01-01,121959565.0
2016-02-01,125593946.0
2016-03-01,124413743.0
2016-04-01,124844738.0
2016-05-01,128976015.0
2016-06-01,129168541.0
2016-07-01,120339024.0
2016-08-01,121780280.0
2016-09-01,121564426.0
2016-10-01,123136245.0
2016-11-01,131079690.0
2016-12-01,134715232.0
2017-01-01,138504202.0
2017-02-01,136059904.0
2017-03-01,138494198.0
2017-04-01,138290552.0
2017-05-01,141541606.0
2017-06-01,145116139.0
2017-07-01,147593573.0
2017-08-01,147079497.0
2017-09-01,150407308.0
2017-10-01,157088548.0
2017-11-01,162270353.0
2017-12-01,161790618.0
2018-01-01,161733880.0
2018-02-01,164413575.0
2018-03-01,169074098.0
2018-04-01,173912304.0
2018-05-01,182750662.0
2018-06-01,187185110.0
2018-07-01,193900901.0
2018-08-01,225613024.0
2018-09-01,215661453.0
2018-10-01,208195650.0
2018-11-01,202308110.0
2018-12-01,211124537.0
2019-01-01,213529557.0
2019-02-01,217093869.0
2019-03-01,234157245.0
2019-04-01,245741738.0
2019-05-01,248924425.0
2019-06-01,244997565.0
2019-07-01,247546813.0
2019-08-01,259029856.0
2019-09-01,263645290.0
2019-10-01,269807730.0
2019-11-01,274365508.0
2019-12-01,291040433.0
2020-01-01,297779053.0
2020-02-01,313780178.0
2020-03-01,327326399.0
2020-04-01,357421449.0
2020-05-01,369345185.0
2020-06-01,375984425.0
2020-07-01,404952139.0
2020-08-01,426959108.0
2020-09-01,436856515.0
2020-10-01,453472853.0
2020-11-01,454870037.0
2020-12-01,449217563.0
2021-01-01,448359270.0
2021-02-01,453047150.0
2021-03-01,480207342.0
2021-04-01,489371995.0
2021-05-01,510530814.0
2021-06-01,517676244.0
2021-07-01,517244937.0
2021-08-01,523166512.0
2021-09-01,545596942.0
2021-10-01,569190683.0
2021-11-01,699929008.0
2021-12-01,734093056.0
2022-01-01,742967016.0
2022-02-01,775867731.0
2022-03-01,834580050.0
2022-04-01,869413863.0
2022-05-01,948825041.0
2022-06-01,985716677.0
2022-07-01,1045827086.0
2022-08-01,1083334639.0
2022-09-01,1134088047.0
2022-10-01,1165675583.0
2022-11-01,1185981574.0
2022-12-01,1213878477.0
2023-01-01,1264810287.0
2023-02-01,1291838800.0
2023-03-01,1355529126.0
2023-04-01,1393795850.0
2023-05-01,1439364935.0
2023-06-01,1650428957.0
2023-07-01,1749299429.0
2023-08-01,1780176644.0
2023-09-01,1819960941.0
2023-10-01,1911302149.0
2023-11-01,1985307765.0
2023-12-01,2076910135.0
2024-01-01,2117599119.0
2024-02-01,2166855115.0
2024-03-01,2231320819.0
2024-04-01,2239429404.0
2024-05-01,2245070216.0
2024-06-01,2288767263.0
2024-07-01,2343212453.0
2024-08-01,2424384685.0
2024-09-01,2514482707.0
2024-10-01,2533430698.0
2024-11-01,2558011069.0
2024-12-01,2697363694.0
2025-01-01,2777566325.0
2025-02-01,2862108323.0
2025-03-01,3039394002.0
2025-04-01,3189377759.0
2025-05-01,3265853202.0
2025-06-01,3428648137.0
2025-07-01,3491797414.0
2025-08-01,3654735962.0
