Tarih,TP_PB_SKV30
2013-10-01,63498821.0
2013-11-01,64136476.0
2013-12-01,65482587.0
2014-01-01,65373613.0
2014-02-01,64651371.0
2014-03-01,63882216.0
2014-04-01,64488477.0
2014-05-01,64463996.0
2014-06-01,65920219.0
2014-07-01,67021497.0
2014-08-01,66759649.0
2014-09-01,68313257.0
2014-10-01,68049968.0
2014-11-01,68832328.0
2014-12-01,69547128.0
2015-01-01,69972126.0
2015-02-01,70935522.0
2015-03-01,72784979.0
2015-04-01,75207094.0
2015-05-01,75553377.0
2015-06-01,76002691.0
2015-07-01,76334830.0
2015-08-01,77564476.0
2015-09-01,78189585.0
2015-10-01,78276266.0
2015-11-01,78894136.0
2015-12-01,79670318.0
2016-01-01,81180457.0
2016-02-01,82887928.0
2016-03-01,82935015.0
2016-04-01,83032803.0
2016-05-01,84718493.0
2016-06-01,85067281.0
2016-07-01,78869484.0
2016-08-01,79254806.0
2016-09-01,78944652.0
2016-10-01,79578398.0
2016-11-01,81466908.0
2016-12-01,82753856.0
2017-01-01,85447582.0
2017-02-01,84860561.0
2017-03-01,86872779.0
2017-04-01,87334076.0
2017-05-01,88872749.0
2017-06-01,91190579.0
2017-07-01,93114559.0
2017-08-01,95275046.0
2017-09-01,97784916.0
2017-10-01,100829962.0
2017-11-01,103625861.0
2017-12-01,104165040.0
2018-01-01,105527111.0
2018-02-01,107225844.0
2018-03-01,110746408.0
2018-04-01,112835461.0
2018-05-01,118240797.0
2018-06-01,118699041.0
2018-07-01,122110188.0
2018-08-01,131441102.0
2018-09-01,128948523.0
2018-10-01,124240785.0
2018-11-01,120446773.0
2018-12-01,122227022.0
2019-01-01,121954519.0
2019-02-01,122784565.0
2019-03-01,130324751.0
2019-04-01,135684781.0
2019-05-01,139749142.0
2019-06-01,136694416.0
2019-07-01,133055704.0
2019-08-01,135357348.0
2019-09-01,133132189.0
2019-10-01,136820371.0
2019-11-01,140863729.0
2019-12-01,144486208.0
2020-01-01,149774867.0
2020-02-01,160770609.0
2020-03-01,171972906.0
2020-04-01,184293178.0
2020-05-01,190491246.0
2020-06-01,200587550.0
2020-07-01,211513848.0
2020-08-01,224391416.0
2020-09-01,229966344.0
2020-10-01,236827177.0
2020-11-01,236292602.0
2020-12-01,231324932.0
2021-01-01,229923040.0
2021-02-01,233725400.0
2021-03-01,246922199.0
2021-04-01,250766672.0
2021-05-01,253376222.0
2021-06-01,256713893.0
2021-07-01,255531046.0
2021-08-01,256755086.0
2021-09-01,265840017.0
2021-10-01,276484789.0
2021-11-01,330551662.0
2021-12-01,344548096.0
2022-01-01,352956913.0
2022-02-01,379644952.0
2022-03-01,411927892.0
2022-04-01,423540215.0
2022-05-01,459813701.0
2022-06-01,473263488.0
2022-07-01,491387780.0
2022-08-01,507087240.0
2022-09-01,527464203.0
2022-10-01,545643308.0
2022-11-01,565039425.0
2022-12-01,591303370.0
2023-01-01,629404242.0
2023-02-01,666820392.0
2023-03-01,706415652.0
2023-04-01,741480137.0
2023-05-01,765167062.0
2023-06-01,823382965.0
2023-07-01,849358098.0
2023-08-01,849864544.0
2023-09-01,877715339.0
2023-10-01,903880706.0
2023-11-01,936282241.0
2023-12-01,970691811.0
2024-01-01,992404120.0
2024-02-01,1021713864.0
2024-03-01,1068863761.0
2024-04-01,1068363498.0
2024-05-01,1082194740.0
2024-06-01,1093584206.0
2024-07-01,1117026699.0
2024-08-01,1154283488.0
2024-09-01,1203376216.0
2024-10-01,1217208123.0
2024-11-01,1242544439.0
2024-12-01,1292237124.0
2025-01-01,1331874475.0
2025-02-01,1402304057.0
2025-03-01,1512527977.0
2025-04-01,1614930304.0
2025-05-01,1657570026.0
2025-06-01,1685606962.0
2025-07-01,1715099091.0
2025-08-01,1763342117.0
