Tarih,TP_PB_SKY12
2014-06-01,250554.0
2014-07-01,244174.0
2014-08-01,272919.0
2014-09-01,275301.0
2014-10-01,231286.0
2014-11-01,215392.0
2014-12-01,194221.0
2015-01-01,231355.0
2015-02-01,858172.0
2015-03-01,700294.0
2015-04-01,709530.0
2015-05-01,730309.0
2015-06-01,695490.0
2015-07-01,711472.0
2015-08-01,559090.0
2015-09-01,583460.0
2015-10-01,767829.0
2015-11-01,802260.0
2015-12-01,839470.0
2016-01-01,833297.0
2016-02-01,963386.0
2016-03-01,1154239.0
2016-04-01,1001790.0
2016-05-01,925767.0
2016-06-01,811709.0
2016-07-01,737669.0
2016-08-01,769870.0
2016-09-01,792260.0
2016-10-01,902925.0
2016-11-01,967039.0
2016-12-01,1355845.0
2017-01-01,1343030.0
2017-02-01,1190361.0
2017-03-01,985750.0
2017-04-01,1086504.0
2017-05-01,1167433.0
2017-06-01,1143819.0
2017-07-01,1277115.0
2017-08-01,1273788.0
2017-09-01,1197668.0
2017-10-01,1245251.0
2017-11-01,1270337.0
2017-12-01,1501567.0
2018-01-01,1554549.0
2018-02-01,1740828.0
2018-03-01,1524608.0
2018-04-01,1681504.0
2018-05-01,1557072.0
2018-06-01,1702542.0
2018-07-01,1687737.0
2018-08-01,1880177.0
2018-09-01,2204919.0
2018-10-01,2476503.0
2018-11-01,2625940.0
2018-12-01,3382739.0
2019-01-01,3090007.0
2019-02-01,2764830.0
2019-03-01,3436880.0
2019-04-01,3827484.0
2019-05-01,3890463.0
2019-06-01,3496755.0
2019-07-01,4013294.0
2019-08-01,2931422.0
2019-09-01,3469368.0
2019-10-01,3188884.0
2019-11-01,3314745.0
2019-12-01,3137593.0
2020-01-01,2824560.0
2020-02-01,2520382.0
2020-03-01,2737193.0
2020-04-01,3049654.0
2020-05-01,2988697.0
2020-06-01,3611151.0
2020-07-01,3706502.0
2020-08-01,5064531.0
2020-09-01,5397100.0
2020-10-01,4866534.0
2020-11-01,4934604.0
2020-12-01,5192176.0
2021-01-01,5540744.0
2021-02-01,5384632.0
2021-03-01,5303241.0
2021-04-01,5093882.0
2021-05-01,4976453.0
2021-06-01,4005618.0
2021-07-01,5514853.0
2021-08-01,5505824.0
2021-09-01,6342427.0
2021-10-01,5698607.0
2021-11-01,4641795.0
2021-12-01,6727271.0
2022-01-01,6316790.0
2022-02-01,6597376.0
2022-03-01,4792070.0
2022-04-01,6456619.0
2022-05-01,11456231.0
2022-06-01,11864044.0
2022-07-01,13889902.0
2022-08-01,18399318.0
2022-09-01,19766618.0
2022-10-01,21412435.0
2022-11-01,22365083.0
2022-12-01,24797716.0
2023-01-01,27028317.0
2023-02-01,31659358.0
2023-03-01,32473761.0
2023-04-01,35981466.0
2023-05-01,34293843.0
2023-06-01,46897985.0
2023-07-01,50989685.0
2023-08-01,66191099.0
2023-09-01,67075249.0
2023-10-01,19273720.0
2023-11-01,68751940.0
2023-12-01,61634387.0
2024-01-01,57471542.0
2024-02-01,75358468.0
2024-03-01,78102200.0
2024-04-01,78745961.0
2024-05-01,92386711.0
2024-06-01,96753751.0
2024-07-01,93138380.0
2024-08-01,73914700.0
2024-09-01,100407280.0
2024-10-01,106547076.0
2024-11-01,114468386.0
2024-12-01,127922088.0
2025-01-01,134502103.0
2025-02-01,138811654.0
2025-03-01,155961799.0
2025-04-01,186087308.0
2025-05-01,219068449.0
2025-06-01,238458547.0
2025-07-01,249101333.0
2025-08-01,263625492.0
