Tarih,TP_PB_SKY16
2014-09-01,460108.0
2014-10-01,445154.0
2014-11-01,447379.0
2014-12-01,464958.0
2015-01-01,478988.0
2015-02-01,426576.0
2015-03-01,447295.0
2015-04-01,446508.0
2015-05-01,445379.0
2015-06-01,452602.0
2015-07-01,467230.0
2015-08-01,407178.0
2015-09-01,427048.0
2015-10-01,396371.0
2015-11-01,401690.0
2015-12-01,401991.0
2016-01-01,514235.0
2016-02-01,510106.0
2016-03-01,499608.0
2016-04-01,499690.0
2016-05-01,510698.0
2016-06-01,504960.0
2016-07-01,519367.0
2016-08-01,513882.0
2016-09-01,522449.0
2016-10-01,103214.0
2016-11-01,104145.0
2016-12-01,104998.0
2017-01-01,201.0
2017-02-01,50313.0
2017-03-01,50733.0
2017-04-01,51108.0
2017-05-01,50172.0
2017-06-01,50606.0
2017-07-01,51064.0
2017-08-01,0.0
2017-09-01,0.0
2017-10-01,0.0
2017-11-01,0.0
2017-12-01,0.0
2018-01-01,0.0
2018-02-01,0.0
2018-03-01,0.0
2018-04-01,362.0
2018-05-01,356.0
2018-06-01,214248.0
2018-07-01,213995.0
2018-08-01,213621.0
2018-09-01,282.0
2018-10-01,214.0
2018-11-01,159.0
2018-12-01,415.0
2019-01-01,384330.0
2019-02-01,185543.0
2019-03-01,89867.0
2019-04-01,92562.0
2019-05-01,91984.0
2019-06-01,95775.0
2019-07-01,100851.0
2019-08-01,106980.0
2019-09-01,107488.0
2019-10-01,107556.0
2019-11-01,107297.0
2019-12-01,110059.0
2020-01-01,109828.0
2020-02-01,111536.0
2020-03-01,116806.0
2020-04-01,119136.0
2020-05-01,117681.0
2020-06-01,118900.0
2020-07-01,126199.0
2020-08-01,126984.0
2020-09-01,130617.0
2020-10-01,129879.0
2020-11-01,125742.0
2020-12-01,127634.0
2021-01-01,126459.0
2021-02-01,126822.0
2021-03-01,134145.0
2021-04-01,136430.0
2021-05-01,154788.0
2021-06-01,160804.0
2021-07-01,161482.0
2021-08-01,170863.0
2021-09-01,172675.0
2021-10-01,180014.0
2021-11-01,185840.0
2021-12-01,194453.0
2022-01-01,201442.0
2022-02-01,209694.0
2022-03-01,216817.0
2022-04-01,231939.0
2022-05-01,241180.0
2022-06-01,266195.0
2022-07-01,275092.0
2022-08-01,279740.0
2022-09-01,284624.0
2022-10-01,302448.0
2022-11-01,319620.0
2022-12-01,335946.0
2023-01-01,359081.0
2023-02-01,372433.0
2023-03-01,425496.0
2023-04-01,442155.0
2023-05-01,455546.0
2023-06-01,491234.0
2023-07-01,518680.0
2023-08-01,577440.0
2023-09-01,621909.0
2023-10-01,732429.0
2023-11-01,745328.0
2023-12-01,785859.0
2024-01-01,768946.0
2024-02-01,823146.0
2024-03-01,856090.0
2024-04-01,880119.0
2024-05-01,1196122.0
2024-06-01,1418239.0
2024-07-01,1446240.0
2024-08-01,1560737.0
2024-09-01,1528093.0
2024-10-01,1546046.0
2024-11-01,1554414.0
2024-12-01,1658567.0
2025-01-01,1714997.0
2025-02-01,1737011.0
2025-03-01,1792391.0
2025-04-01,1968331.0
2025-05-01,2079990.0
2025-06-01,2174799.0
2025-07-01,2252149.0
2025-08-01,2385398.0
