Tarih,TP_PB_SKV08
2014-01-01,4806429.0
2014-02-01,5481734.0
2014-03-01,5450019.0
2014-04-01,5506078.0
2014-05-01,5520877.0
2014-06-01,5667710.0
2014-07-01,5797481.0
2014-08-01,5858495.0
2014-09-01,5981420.0
2014-10-01,5800420.0
2014-11-01,5707344.0
2014-12-01,5018461.0
2015-01-01,5072060.0
2015-02-01,5249688.0
2015-03-01,5338397.0
2015-04-01,5102736.0
2015-05-01,5748560.0
2015-06-01,5587851.0
2015-07-01,5632679.0
2015-08-01,5502053.0
2015-09-01,5437327.0
2015-10-01,5471770.0
2015-11-01,5421163.0
2015-12-01,5244315.0
2016-01-01,5350820.0
2016-02-01,5975459.0
2016-03-01,6031033.0
2016-04-01,5831595.0
2016-05-01,5959724.0
2016-06-01,6553348.0
2016-07-01,6872667.0
2016-08-01,6919110.0
2016-09-01,6566078.0
2016-10-01,6593228.0
2016-11-01,7279176.0
2016-12-01,7178333.0
2017-01-01,7017161.0
2017-02-01,7204233.0
2017-03-01,6923714.0
2017-04-01,7694554.0
2017-05-01,6878200.0
2017-06-01,7249584.0
2017-07-01,7155616.0
2017-08-01,6211450.0
2017-09-01,6449657.0
2017-10-01,7111552.0
2017-11-01,6502980.0
2017-12-01,5774691.0
2018-01-01,7108698.0
2018-02-01,6568426.0
2018-03-01,5543447.0
2018-04-01,6040945.0
2018-05-01,5545423.0
2018-06-01,7198211.0
2018-07-01,7573743.0
2018-08-01,7657489.0
2018-09-01,8592655.0
2018-10-01,7065285.0
2018-11-01,6927900.0
2018-12-01,9121396.0
2019-01-01,8761692.0
2019-02-01,17472621.0
2019-03-01,17674265.0
2019-04-01,20623019.0
2019-05-01,26002805.0
2019-06-01,28554987.0
2019-07-01,26427297.0
2019-08-01,28585027.0
2019-09-01,27344895.0
2019-10-01,30699266.0
2019-11-01,32910339.0
2019-12-01,35723487.0
2020-01-01,35893627.0
2020-02-01,43277740.0
2020-03-01,46805793.0
2020-04-01,65356921.0
2020-05-01,77107289.0
2020-06-01,67477291.0
2020-07-01,72014673.0
2020-08-01,75988659.0
2020-09-01,74698876.0
2020-10-01,70290863.0
2020-11-01,61818664.0
2020-12-01,56467338.0
2021-01-01,61217681.0
2021-02-01,61972377.0
2021-03-01,66431971.0
2021-04-01,69303657.0
2021-05-01,70640276.0
2021-06-01,74785718.0
2021-07-01,71759994.0
2021-08-01,71772480.0
2021-09-01,68963791.0
2021-10-01,73013422.0
2021-11-01,93313276.0
2021-12-01,99782909.0
2022-01-01,100012023.0
2022-02-01,100101834.0
2022-03-01,106972159.0
2022-04-01,115963406.0
2022-05-01,115645931.0
2022-06-01,111398987.0
2022-07-01,118664710.0
2022-08-01,122052267.0
2022-09-01,111754512.0
2022-10-01,123694078.0
2022-11-01,133763767.0
2022-12-01,134566143.0
2023-01-01,137889677.0
2023-02-01,127445220.0
2023-03-01,121782056.0
2023-04-01,113125359.0
2023-05-01,91962180.0
2023-06-01,96124231.0
2023-07-01,98092013.0
2023-08-01,105232147.0
2023-09-01,110272916.0
2023-10-01,101093295.0
2023-11-01,130458815.0
2023-12-01,145896209.0
2024-01-01,142946569.0
2024-02-01,127958503.0
2024-03-01,137522523.0
2024-04-01,136999253.0
2024-05-01,172440155.0
2024-06-01,194458617.0
2024-07-01,202766333.0
2024-08-01,209424754.0
2024-09-01,202791727.0
2024-10-01,210436304.0
2024-11-01,231571794.0
2024-12-01,236216746.0
2025-01-01,231355297.0
2025-02-01,232686638.0
2025-03-01,235373586.0
2025-04-01,256363884.0
2025-05-01,256615929.0
2025-06-01,278258156.0
2025-07-01,294955854.0
2025-08-01,321251710.0
