Tarih,TP_PB_SKV03
2013-11-01,10965536.0
2013-12-01,12601154.0
2014-01-01,12822255.0
2014-02-01,12531021.0
2014-03-01,12915650.0
2014-04-01,12689462.0
2014-05-01,12629881.0
2014-06-01,14461641.0
2014-07-01,13906567.0
2014-08-01,12835886.0
2014-09-01,13929573.0
2014-10-01,13414080.0
2014-11-01,12796501.0
2014-12-01,13723220.0
2015-01-01,14049026.0
2015-02-01,14396395.0
2015-03-01,15054652.0
2015-04-01,15288262.0
2015-05-01,15247212.0
2015-06-01,13894562.0
2015-07-01,14637260.0
2015-08-01,15967651.0
2015-09-01,15649085.0
2015-10-01,14251881.0
2015-11-01,14884518.0
2015-12-01,14516550.0
2016-01-01,14529438.0
2016-02-01,14387194.0
2016-03-01,13917486.0
2016-04-01,14757694.0
2016-05-01,15308705.0
2016-06-01,15797937.0
2016-07-01,15429364.0
2016-08-01,14722497.0
2016-09-01,14859674.0
2016-10-01,15810036.0
2016-11-01,16630567.0
2016-12-01,16406167.0
2017-01-01,15789616.0
2017-02-01,15702048.0
2017-03-01,16301565.0
2017-04-01,15230076.0
2017-05-01,16462980.0
2017-06-01,16756122.0
2017-07-01,17138173.0
2017-08-01,17229496.0
2017-09-01,17367150.0
2017-10-01,18140229.0
2017-11-01,18921823.0
2017-12-01,19631023.0
2018-01-01,18871564.0
2018-02-01,19465851.0
2018-03-01,19756096.0
2018-04-01,20009303.0
2018-05-01,21974564.0
2018-06-01,20693716.0
2018-07-01,21876608.0
2018-08-01,22592055.0
2018-09-01,20682838.0
2018-10-01,21278988.0
2018-11-01,20849113.0
2018-12-01,23332171.0
2019-01-01,25653237.0
2019-02-01,22446546.0
2019-03-01,23785245.0
2019-04-01,25714392.0
2019-05-01,25076867.0
2019-06-01,24104860.0
2019-07-01,24713631.0
2019-08-01,28406170.0
2019-09-01,28856651.0
2019-10-01,32271571.0
2019-11-01,31569015.0
2019-12-01,33977969.0
2020-01-01,35300868.0
2020-02-01,36836285.0
2020-03-01,29654173.0
2020-04-01,24937061.0
2020-05-01,25655084.0
2020-06-01,25028473.0
2020-07-01,29907208.0
2020-08-01,34624157.0
2020-09-01,44783059.0
2020-10-01,49166869.0
2020-11-01,53542562.0
2020-12-01,54138552.0
2021-01-01,57649935.0
2021-02-01,59174269.0
2021-03-01,64873802.0
2021-04-01,63627921.0
2021-05-01,70584677.0
2021-06-01,78696523.0
2021-07-01,73407868.0
2021-08-01,77495435.0
2021-09-01,89031710.0
2021-10-01,96248126.0
2021-11-01,126328859.0
2021-12-01,129925437.0
2022-01-01,129419112.0
2022-02-01,131963218.0
2022-03-01,135357783.0
2022-04-01,135551819.0
2022-05-01,154344663.0
2022-06-01,159038329.0
2022-07-01,173103450.0
2022-08-01,171536414.0
2022-09-01,178764428.0
2022-10-01,184404268.0
2022-11-01,189434598.0
2022-12-01,177102968.0
2023-01-01,186118150.0
2023-02-01,162575105.0
2023-03-01,175076365.0
2023-04-01,186657634.0
2023-05-01,178403738.0
2023-06-01,222908064.0
2023-07-01,252099244.0
2023-08-01,289172620.0
2023-09-01,308831894.0
2023-10-01,313702522.0
2023-11-01,346568958.0
2023-12-01,382026080.0
2024-01-01,367624834.0
2024-02-01,402686136.0
2024-03-01,403719610.0
2024-04-01,394698335.0
2024-05-01,422701754.0
2024-06-01,419937608.0
2024-07-01,414828174.0
2024-08-01,468160198.0
2024-09-01,466095298.0
2024-10-01,475987325.0
2024-11-01,491340815.0
2024-12-01,530321210.0
2025-01-01,585423129.0
2025-02-01,564149893.0
2025-03-01,590456625.0
2025-04-01,582875995.0
2025-05-01,598333113.0
2025-06-01,644734612.0
2025-07-01,663862654.0
2025-08-01,720819996.0
