Tarih,TP_PB_SKY27
2014-05-01,3309682.0
2014-06-01,5693396.0
2014-07-01,5685513.0
2014-08-01,5780430.0
2014-09-01,6266740.0
2014-10-01,6392369.0
2014-11-01,5982221.0
2014-12-01,6384764.0
2015-01-01,6678903.0
2015-02-01,7374858.0
2015-03-01,7994533.0
2015-04-01,8315156.0
2015-05-01,8441133.0
2015-06-01,8891099.0
2015-07-01,9283917.0
2015-08-01,10174102.0
2015-09-01,9986303.0
2015-10-01,9518271.0
2015-11-01,9898171.0
2015-12-01,9546822.0
2016-01-01,9444577.0
2016-02-01,9849815.0
2016-03-01,9490161.0
2016-04-01,9320297.0
2016-05-01,10073857.0
2016-06-01,10446561.0
2016-07-01,9871175.0
2016-08-01,10827445.0
2016-09-01,10611123.0
2016-10-01,10440625.0
2016-11-01,12457476.0
2016-12-01,12649725.0
2017-01-01,13603108.0
2017-02-01,13243148.0
2017-03-01,13226181.0
2017-04-01,12682518.0
2017-05-01,13209639.0
2017-06-01,13908618.0
2017-07-01,14781176.0
2017-08-01,13416849.0
2017-09-01,14366058.0
2017-10-01,15666166.0
2017-11-01,16894766.0
2017-12-01,15953146.0
2018-01-01,16822290.0
2018-02-01,17151620.0
2018-03-01,18191397.0
2018-04-01,16953250.0
2018-05-01,18534923.0
2018-06-01,18394824.0
2018-07-01,20301635.0
2018-08-01,25411371.0
2018-09-01,24549554.0
2018-10-01,25026657.0
2018-11-01,24305821.0
2018-12-01,25203099.0
2019-01-01,25712828.0
2019-02-01,26947066.0
2019-03-01,27097098.0
2019-04-01,29039452.0
2019-05-01,28605107.0
2019-06-01,21690288.0
2019-07-01,22133874.0
2019-08-01,22539344.0
2019-09-01,22628087.0
2019-10-01,21643891.0
2019-11-01,20736977.0
2019-12-01,21021959.0
2020-01-01,21229659.0
2020-02-01,21280543.0
2020-03-01,20821777.0
2020-04-01,22919691.0
2020-05-01,23690690.0
2020-06-01,25534099.0
2020-07-01,24286348.0
2020-08-01,27366782.0
2020-09-01,31689977.0
2020-10-01,34639955.0
2020-11-01,35290482.0
2020-12-01,36360950.0
2021-01-01,37895743.0
2021-02-01,37697881.0
2021-03-01,41095906.0
2021-04-01,44906648.0
2021-05-01,45585155.0
2021-06-01,43861112.0
2021-07-01,41617019.0
2021-08-01,43913079.0
2021-09-01,44548580.0
2021-10-01,45261446.0
2021-11-01,42341534.0
2021-12-01,40468486.0
2022-01-01,41711196.0
2022-02-01,41147402.0
2022-03-01,41928961.0
2022-04-01,39443793.0
2022-05-01,43589758.0
2022-06-01,48692722.0
2022-07-01,50234979.0
2022-08-01,51452716.0
2022-09-01,54561897.0
2022-10-01,60476296.0
2022-11-01,77198035.0
2022-12-01,102109752.0
2023-01-01,97997278.0
2023-02-01,99636261.0
2023-03-01,107137363.0
2023-04-01,105418548.0
2023-05-01,109324783.0
2023-06-01,141605221.0
2023-07-01,152619776.0
2023-08-01,144852655.0
2023-09-01,151721337.0
2023-10-01,164868507.0
2023-11-01,199633703.0
2023-12-01,182051414.0
2024-01-01,220481024.0
2024-02-01,239312457.0
2024-03-01,264352431.0
2024-04-01,280586166.0
2024-05-01,268405112.0
2024-06-01,278178721.0
2024-07-01,295478464.0
2024-08-01,323437008.0
2024-09-01,321665391.0
2024-10-01,309181565.0
2024-11-01,301583660.0
2024-12-01,293085448.0
2025-01-01,295770699.0
2025-02-01,302463095.0
2025-03-01,323844556.0
2025-04-01,340617059.0
2025-05-01,335847059.0
2025-06-01,339596050.0
2025-07-01,351638362.0
2025-08-01,370075922.0
