Tarih,TP_PB_SKV02
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,77951.0
2006-01-01,65328.0
2006-02-01,84507.0
2006-03-01,56207.0
2006-04-01,57896.0
2006-05-01,70620.0
2006-06-01,72438.0
2006-07-01,102131.0
2006-08-01,101257.0
2006-09-01,64272.0
2006-10-01,90018.0
2006-11-01,104594.0
2006-12-01,98755.0
2007-01-01,81301.0
2007-02-01,96445.0
2007-03-01,78093.0
2007-04-01,139555.0
2007-05-01,89737.0
2007-06-01,76072.0
2007-07-01,93493.0
2007-08-01,111176.0
2007-09-01,70574.0
2007-10-01,107399.0
2007-11-01,133635.0
2007-12-01,165253.0
2008-01-01,96146.0
2008-02-01,81603.0
2008-03-01,131841.0
2008-04-01,127972.0
2008-05-01,108892.0
2008-06-01,159856.0
2008-07-01,113641.0
2008-08-01,92096.0
2008-09-01,155455.0
2008-10-01,125489.0
2008-11-01,115196.0
2008-12-01,146522.0
2009-01-01,135834.0
2009-02-01,126053.0
2009-03-01,156795.0
2009-04-01,166362.0
2009-05-01,133671.0
2009-06-01,173576.0
2009-07-01,128939.0
2009-08-01,184137.0
2009-09-01,181769.0
2009-10-01,185903.0
2009-11-01,168443.0
2009-12-01,172918.0
2010-01-01,132888.0
2010-02-01,140919.0
2010-03-01,142686.0
2010-04-01,166978.0
2010-05-01,192284.0
2010-06-01,194018.0
2010-07-01,163305.0
2010-08-01,234422.0
2010-09-01,205497.0
2010-10-01,188495.0
2010-11-01,234102.0
2010-12-01,233583.0
2011-01-01,252919.0
2011-02-01,262003.0
2011-03-01,197524.0
2011-04-01,194324.0
2011-05-01,211698.0
2011-06-01,232742.0
2011-07-01,207628.0
2011-08-01,326813.0
2011-09-01,251737.0
2011-10-01,305378.0
2011-11-01,255510.0
2011-12-01,321408.0
2012-01-01,227790.0
2012-02-01,251329.0
2012-03-01,248768.0
2012-04-01,339699.0
2012-05-01,266030.0
2012-06-01,273256.0
2012-07-01,281048.0
2012-08-01,369413.0
2012-09-01,311666.0
2012-10-01,431563.0
2012-11-01,378360.0
2012-12-01,475678.0
2013-01-01,362413.0
2013-02-01,423596.0
2013-03-01,359503.0
2013-04-01,412405.0
2013-05-01,443795.0
2013-06-01,458581.0
2013-07-01,395231.0
2013-08-01,481370.0
2013-09-01,577831.0
2013-10-01,578321.0
2013-11-01,515995.0
2013-12-01,612542.0
2014-01-01,528770.0
2014-02-01,563796.0
2014-03-01,583444.0
2014-04-01,615739.0
2014-05-01,567177.0
