Tarih,TP_PB_SKY03
2014-06-01,200538.0
2014-07-01,182392.0
2014-08-01,53695.0
2014-09-01,82699.0
2014-10-01,99222.0
2014-11-01,42549.0
2014-12-01,85715.0
2015-01-01,46953.0
2015-02-01,34758.0
2015-03-01,68974.0
2015-04-01,81710.0
2015-05-01,31331.0
2015-06-01,78296.0
2015-07-01,71280.0
2015-08-01,85561.0
2015-09-01,94842.0
2015-10-01,40123.0
2015-11-01,105051.0
2015-12-01,76595.0
2016-01-01,46542.0
2016-02-01,122546.0
2016-03-01,105497.0
2016-04-01,45528.0
2016-05-01,120058.0
2016-06-01,111455.0
2016-07-01,49560.0
2016-08-01,142354.0
2016-09-01,135253.0
2016-10-01,147266.0
2016-11-01,141463.0
2016-12-01,64850.0
2017-01-01,72444.0
2017-02-01,98491.0
2017-03-01,97411.0
2017-04-01,51495.0
2017-05-01,164641.0
2017-06-01,176239.0
2017-07-01,200618.0
2017-08-01,20054.0
2017-09-01,66854.0
2017-10-01,247111.0
2017-11-01,276977.0
2017-12-01,71642.0
2018-01-01,206173.0
2018-02-01,273764.0
2018-03-01,72719.0
2018-04-01,308219.0
2018-05-01,218977.0
2018-06-01,61118.0
2018-07-01,220684.0
2018-08-01,278958.0
2018-09-01,72625.0
2018-10-01,239309.0
2018-11-01,221209.0
2018-12-01,248090.0
2019-01-01,230966.0
2019-02-01,308368.0
2019-03-01,79142.0
2019-04-01,285505.0
2019-05-01,223705.0
2019-06-01,90536.0
2019-07-01,240174.0
2019-08-01,85214.0
2019-09-01,315166.0
2019-10-01,277504.0
2019-11-01,83450.0
2019-12-01,295121.0
2020-01-01,293929.0
2020-02-01,116922.0
2020-03-01,371023.0
2020-04-01,239343.0
2020-05-01,78074.0
2020-06-01,234888.0
2020-07-01,39666.0
2020-08-01,367412.0
2020-09-01,350714.0
2020-10-01,119256.0
2020-11-01,450021.0
2020-12-01,412873.0
2021-01-01,119962.0
2021-02-01,176878.0
2021-03-01,505952.0
2021-04-01,459759.0
2021-05-01,477774.0
2021-06-01,490058.0
2021-07-01,195697.0
2021-08-01,493479.0
2021-09-01,477477.0
2021-10-01,149982.0
2021-11-01,619499.0
2021-12-01,534283.0
2022-01-01,642121.0
2022-02-01,455770.0
2022-03-01,747913.0
2022-04-01,325848.0
2022-05-01,763944.0
2022-06-01,861647.0
2022-07-01,312630.0
2022-08-01,1134907.0
2022-09-01,1115301.0
2022-10-01,1187704.0
2022-11-01,1141972.0
2022-12-01,497357.0
2023-01-01,1310053.0
2023-02-01,2108461.0
2023-03-01,1646746.0
2023-04-01,664698.0
2023-05-01,1692021.0
2023-06-01,250245.0
2023-07-01,2083260.0
2023-08-01,2840196.0
2023-09-01,937672.0
2023-10-01,2765052.0
2023-11-01,2737946.0
2023-12-01,972961.0
2024-01-01,3030169.0
2024-02-01,4466031.0
2024-03-01,1469912.0
2024-04-01,4473387.0
2024-05-01,4632643.0
2024-06-01,1765798.0
2024-07-01,5306892.0
2024-08-01,1705017.0
2024-09-01,5676221.0
2024-10-01,5593911.0
2024-11-01,1693587.0
2024-12-01,5837627.0
2025-01-01,5941661.0
2025-02-01,7663928.0
2025-03-01,1480259.0
2025-04-01,8876960.0
2025-05-01,2910720.0
2025-06-01,8806382.0
2025-07-01,7951179.0
2025-08-01,2523406.0
