Tarih,TP_PB_SKV32
2014-05-01,2099930.0
2014-06-01,2194321.0
2014-07-01,2367517.0
2014-08-01,2454130.0
2014-09-01,2633649.0
2014-10-01,2607586.0
2014-11-01,2679079.0
2014-12-01,2937669.0
2015-01-01,2995383.0
2015-02-01,3120060.0
2015-03-01,3247885.0
2015-04-01,3409157.0
2015-05-01,3466022.0
2015-06-01,3565742.0
2015-07-01,3672505.0
2015-08-01,3841170.0
2015-09-01,3931130.0
2015-10-01,3787080.0
2015-11-01,3777259.0
2015-12-01,3789914.0
2016-01-01,3834230.0
2016-02-01,3812663.0
2016-03-01,3802612.0
2016-04-01,3756665.0
2016-05-01,3861045.0
2016-06-01,3862062.0
2016-07-01,3790498.0
2016-08-01,3763518.0
2016-09-01,3742502.0
2016-10-01,3769671.0
2016-11-01,3926431.0
2016-12-01,3949604.0
2017-01-01,4134726.0
2017-02-01,3927468.0
2017-03-01,3993137.0
2017-04-01,3900243.0
2017-05-01,3915574.0
2017-06-01,3909545.0
2017-07-01,3947573.0
2017-08-01,3984510.0
2017-09-01,4036888.0
2017-10-01,4215647.0
2017-11-01,4218907.0
2017-12-01,4101932.0
2018-01-01,4061413.0
2018-02-01,4133954.0
2018-03-01,4296496.0
2018-04-01,4367314.0
2018-05-01,4623160.0
2018-06-01,4619035.0
2018-07-01,4761145.0
2018-08-01,5138719.0
2018-09-01,4840400.0
2018-10-01,4523281.0
2018-11-01,4254708.0
2018-12-01,4223802.0
2019-01-01,4154738.0
2019-02-01,4184308.0
2019-03-01,7132891.0
2019-04-01,7438610.0
2019-05-01,7623600.0
2019-06-01,7424946.0
2019-07-01,7082764.0
2019-08-01,7231512.0
2019-09-01,6987989.0
2019-10-01,7134597.0
2019-11-01,7147354.0
2019-12-01,7395749.0
2020-01-01,7683862.0
2020-02-01,8055651.0
2020-03-01,8509216.0
2020-04-01,8926154.0
2020-05-01,8962954.0
2020-06-01,9210044.0
2020-07-01,9904452.0
2020-08-01,10683785.0
2020-09-01,11091770.0
2020-10-01,11711917.0
2020-11-01,11643704.0
2020-12-01,11481923.0
2021-01-01,11793044.0
2021-02-01,12538971.0
2021-03-01,14132683.0
2021-04-01,15088342.0
2021-05-01,15775037.0
2021-06-01,15610226.0
2021-07-01,15713202.0
2021-08-01,16065251.0
2021-09-01,17289653.0
2021-10-01,18905153.0
2021-11-01,23931936.0
2021-12-01,24861265.0
2022-01-01,25655749.0
2022-02-01,27464096.0
2022-03-01,29911271.0
2022-04-01,30470278.0
2022-05-01,33428189.0
2022-06-01,34437641.0
2022-07-01,36005170.0
2022-08-01,36270408.0
2022-09-01,37131120.0
2022-10-01,39329507.0
2022-11-01,41718043.0
2022-12-01,48040266.0
2023-01-01,51454511.0
2023-02-01,55359556.0
2023-03-01,61660188.0
2023-04-01,70611803.0
2023-05-01,82767815.0
2023-06-01,91412458.0
2023-07-01,97247658.0
2023-08-01,101683605.0
2023-09-01,105894371.0
2023-10-01,109972456.0
2023-11-01,112766778.0
2023-12-01,115529025.0
2024-01-01,116667167.0
2024-02-01,119783708.0
2024-03-01,124531670.0
2024-04-01,124227188.0
2024-05-01,125387583.0
2024-06-01,125655023.0
2024-07-01,126568362.0
2024-08-01,130535154.0
2024-09-01,132417847.0
2024-10-01,132301321.0
2024-11-01,135049837.0
2024-12-01,139778151.0
2025-01-01,142833909.0
2025-02-01,148462255.0
2025-03-01,169512670.0
2025-04-01,182083693.0
2025-05-01,200455273.0
2025-06-01,211472216.0
2025-07-01,221791321.0
2025-08-01,234730764.0
