Tarih,TP_PB_SKV22
2014-02-01,2926761.0
2014-03-01,2877533.0
2014-04-01,2491787.0
2014-05-01,3104187.0
2014-06-01,2768253.0
2014-07-01,2961872.0
2014-08-01,3336262.0
2014-09-01,3707422.0
2014-10-01,3561557.0
2014-11-01,2625688.0
2014-12-01,3726277.0
2015-01-01,3251154.0
2015-02-01,3313774.0
2015-03-01,3360684.0
2015-04-01,3413081.0
2015-05-01,3832950.0
2015-06-01,4707529.0
2015-07-01,4797076.0
2015-08-01,4479760.0
2015-09-01,4650342.0
2015-10-01,5357032.0
2015-11-01,5074507.0
2015-12-01,5025492.0
2016-01-01,4736190.0
2016-02-01,5461520.0
2016-03-01,5899717.0
2016-04-01,5265342.0
2016-05-01,4430574.0
2016-06-01,4736640.0
2016-07-01,2772548.0
2016-08-01,3762044.0
2016-09-01,3177955.0
2016-10-01,3372361.0
2016-11-01,6994416.0
2016-12-01,8413064.0
2017-01-01,7993175.0
2017-02-01,9285808.0
2017-03-01,8398762.0
2017-04-01,9556147.0
2017-05-01,8034471.0
2017-06-01,7219776.0
2017-07-01,7081504.0
2017-08-01,6492555.0
2017-09-01,7166700.0
2017-10-01,6713061.0
2017-11-01,7272834.0
2017-12-01,6520693.0
2018-01-01,6634130.0
2018-02-01,6806731.0
2018-03-01,7823697.0
2018-04-01,9414391.0
2018-05-01,8604159.0
2018-06-01,11807121.0
2018-07-01,9237908.0
2018-08-01,14063656.0
2018-09-01,12975066.0
2018-10-01,12885073.0
2018-11-01,12938195.0
2018-12-01,15007496.0
2019-01-01,13896868.0
2019-02-01,13432250.0
2019-03-01,18976209.0
2019-04-01,16427676.0
2019-05-01,12716944.0
2019-06-01,12906144.0
2019-07-01,15837951.0
2019-08-01,15828332.0
2019-09-01,18426182.0
2019-10-01,18065764.0
2019-11-01,17586517.0
2019-12-01,19316485.0
2020-01-01,19137417.0
2020-02-01,15966030.0
2020-03-01,14652998.0
2020-04-01,13454234.0
2020-05-01,11263999.0
2020-06-01,11289361.0
2020-07-01,14147729.0
2020-08-01,10062395.0
2020-09-01,9704570.0
2020-10-01,11843056.0
2020-11-01,12301918.0
2020-12-01,13295357.0
2021-01-01,16146895.0
2021-02-01,14621940.0
2021-03-01,9509616.0
2021-04-01,12359677.0
2021-05-01,13152565.0
2021-06-01,10038843.0
2021-07-01,14479054.0
2021-08-01,14865759.0
2021-09-01,14308769.0
2021-10-01,11714983.0
2021-11-01,14812839.0
2021-12-01,13134593.0
2022-01-01,16143209.0
2022-02-01,16078927.0
2022-03-01,17250797.0
2022-04-01,18846822.0
2022-05-01,18046839.0
2022-06-01,28286518.0
2022-07-01,19703398.0
2022-08-01,27722729.0
2022-09-01,32977812.0
2022-10-01,26927475.0
2022-11-01,20347659.0
2022-12-01,25502572.0
2023-01-01,15889138.0
2023-02-01,17938879.0
2023-03-01,27808136.0
2023-04-01,23138304.0
2023-05-01,20533988.0
2023-06-01,36037680.0
2023-07-01,43538796.0
2023-08-01,29221346.0
2023-09-01,28582565.0
2023-10-01,34359322.0
2023-11-01,33217970.0
2023-12-01,28998838.0
2024-01-01,37766511.0
2024-02-01,40124841.0
2024-03-01,37688326.0
2024-04-01,45659102.0
2024-05-01,43559264.0
2024-06-01,39987365.0
2024-07-01,49012600.0
2024-08-01,45913227.0
2024-09-01,49558462.0
2024-10-01,51208860.0
2024-11-01,41736651.0
2024-12-01,60331309.0
2025-01-01,33402134.0
2025-02-01,37741923.0
2025-03-01,37521181.0
2025-04-01,63558095.0
2025-05-01,56697138.0
2025-06-01,51222359.0
2025-07-01,47119771.0
2025-08-01,50350911.0
