Tarih,TP_PB_SKV14
2014-08-01,134903.0
2014-09-01,127271.0
2014-10-01,134169.0
2014-11-01,126505.0
2014-12-01,118882.0
2015-01-01,111198.0
2015-02-01,103417.0
2015-03-01,95424.0
2015-04-01,87462.0
2015-05-01,79417.0
2015-06-01,71263.0
2015-07-01,62159.0
2015-08-01,54088.0
2015-09-01,45879.0
2015-10-01,37579.0
2015-11-01,29200.0
2015-12-01,20711.0
2016-01-01,16353.0
2016-02-01,11907.0
2016-03-01,7387.0
2016-04-01,6889.0
2016-05-01,6403.0
2016-06-01,30915.0
2016-07-01,25463.0
2016-08-01,50370.0
2016-09-01,25280.0
2016-10-01,50189.0
2016-11-01,25096.0
2016-12-01,25096.0
2017-01-01,95.0
2017-02-01,93.0
2017-03-01,198.0
2017-04-01,200.0
2017-05-01,110.0
2017-06-01,110.0
2017-07-01,109.0
2017-08-01,100109.0
2017-09-01,75107.0
2017-10-01,100108.0
2017-11-01,46110.0
2017-12-01,46120.0
2018-01-01,39716.0
2018-02-01,39688.0
2018-03-01,43254.0
2018-04-01,3634.0
2018-05-01,5536.0
2018-06-01,3482.0
2018-07-01,99293.0
2018-08-01,174479.0
2018-09-01,175393.0
2018-10-01,176244.0
2018-11-01,211353.0
2018-12-01,230017.0
2019-01-01,287799.0
2019-02-01,456137.0
2019-03-01,570035.0
2019-04-01,573525.0
2019-05-01,818723.0
2019-06-01,1059392.0
2019-07-01,1442004.0
2019-08-01,1407814.0
2019-09-01,1288479.0
2019-10-01,1418010.0
2019-11-01,2066250.0
2019-12-01,2563705.0
2020-01-01,2189466.0
2020-02-01,2121950.0
2020-03-01,2333079.0
2020-04-01,2357743.0
2020-05-01,2527618.0
2020-06-01,2832290.0
2020-07-01,2966670.0
2020-08-01,2913775.0
2020-09-01,2812983.0
2020-10-01,2844868.0
2020-11-01,2757084.0
2020-12-01,2393311.0
2021-01-01,2353686.0
2021-02-01,2344474.0
2021-03-01,2409097.0
2021-04-01,2287400.0
2021-05-01,2324255.0
2021-06-01,2274005.0
2021-07-01,2242627.0
2021-08-01,2187965.0
2021-09-01,2183060.0
2021-10-01,2200015.0
2021-11-01,2464570.0
2021-12-01,2471947.0
2022-01-01,2459880.0
2022-02-01,2456545.0
2022-03-01,2477509.0
2022-04-01,2251365.0
2022-05-01,2446563.0
2022-06-01,2478538.0
2022-07-01,2488326.0
2022-08-01,2450963.0
2022-09-01,2523316.0
2022-10-01,2388340.0
2022-11-01,2507155.0
2022-12-01,2988498.0
2023-01-01,2995643.0
2023-02-01,2844134.0
2023-03-01,2929801.0
2023-04-01,2707470.0
2023-05-01,2686822.0
2023-06-01,2818745.0
2023-07-01,2887612.0
2023-08-01,2757901.0
2023-09-01,2921917.0
2023-10-01,2776115.0
2023-11-01,2897936.0
2023-12-01,3253223.0
2024-01-01,3441856.0
2024-02-01,3541171.0
2024-03-01,3557496.0
2024-04-01,2852230.0
2024-05-01,3237742.0
2024-06-01,3082057.0
2024-07-01,4187973.0
2024-08-01,4670302.0
2024-09-01,4376699.0
2024-10-01,3342097.0
2024-11-01,3821189.0
2024-12-01,3849076.0
2025-01-01,3864643.0
2025-02-01,3465948.0
2025-03-01,3730816.0
2025-04-01,3780000.0
2025-05-01,3488451.0
2025-06-01,3268896.0
2025-07-01,5229253.0
2025-08-01,3270750.0
