Tarih,TP_PB_SKV09
2014-01-01,4712955.0
2014-02-01,5392438.0
2014-03-01,5281715.0
2014-04-01,5341848.0
2014-05-01,5363777.0
2014-06-01,5517878.0
2014-07-01,5655103.0
2014-08-01,5723592.0
2014-09-01,5854149.0
2014-10-01,5666251.0
2014-11-01,5580839.0
2014-12-01,4899579.0
2015-01-01,4960862.0
2015-02-01,5146271.0
2015-03-01,5242973.0
2015-04-01,5015274.0
2015-05-01,5669143.0
2015-06-01,5516588.0
2015-07-01,5570520.0
2015-08-01,5447965.0
2015-09-01,5391448.0
2015-10-01,5434191.0
2015-11-01,5391963.0
2015-12-01,5223604.0
2016-01-01,5334467.0
2016-02-01,5963552.0
2016-03-01,6023646.0
2016-04-01,5824706.0
2016-05-01,5953321.0
2016-06-01,6522433.0
2016-07-01,6847204.0
2016-08-01,6868740.0
2016-09-01,6540798.0
2016-10-01,6543039.0
2016-11-01,7254080.0
2016-12-01,7153237.0
2017-01-01,7017066.0
2017-02-01,7204140.0
2017-03-01,6923516.0
2017-04-01,7694354.0
2017-05-01,6878090.0
2017-06-01,7249474.0
2017-07-01,7155507.0
2017-08-01,6111341.0
2017-09-01,6374550.0
2017-10-01,7011444.0
2017-11-01,6456870.0
2017-12-01,5728571.0
2018-01-01,7068982.0
2018-02-01,6528738.0
2018-03-01,5500193.0
2018-04-01,6037311.0
2018-05-01,5539887.0
2018-06-01,7194729.0
2018-07-01,7474450.0
2018-08-01,7483010.0
2018-09-01,8417262.0
2018-10-01,6889041.0
2018-11-01,6716547.0
2018-12-01,8891379.0
2019-01-01,8473893.0
2019-02-01,17016484.0
2019-03-01,17104230.0
2019-04-01,20049494.0
2019-05-01,25184082.0
2019-06-01,27495595.0
2019-07-01,24985293.0
2019-08-01,27177213.0
2019-09-01,26056416.0
2019-10-01,29281256.0
2019-11-01,30844089.0
2019-12-01,33159782.0
2020-01-01,33704161.0
2020-02-01,41155790.0
2020-03-01,44472714.0
2020-04-01,62999178.0
2020-05-01,74579671.0
2020-06-01,64645001.0
2020-07-01,69048003.0
2020-08-01,73074884.0
2020-09-01,71885893.0
2020-10-01,67445995.0
2020-11-01,59061580.0
2020-12-01,54074027.0
2021-01-01,58863995.0
2021-02-01,59627903.0
2021-03-01,64022874.0
2021-04-01,67016257.0
2021-05-01,68316021.0
2021-06-01,72511713.0
2021-07-01,69517367.0
2021-08-01,69584515.0
2021-09-01,66780731.0
2021-10-01,70813407.0
2021-11-01,90848706.0
2021-12-01,97310962.0
2022-01-01,97552143.0
2022-02-01,97645289.0
2022-03-01,104494650.0
2022-04-01,113712041.0
2022-05-01,113199368.0
2022-06-01,108920449.0
2022-07-01,116176384.0
2022-08-01,119601304.0
2022-09-01,109231196.0
2022-10-01,121305738.0
2022-11-01,131256612.0
2022-12-01,131577645.0
2023-01-01,134894034.0
2023-02-01,124601086.0
2023-03-01,118852255.0
2023-04-01,110417889.0
2023-05-01,89275358.0
2023-06-01,93305486.0
2023-07-01,95204401.0
2023-08-01,102474246.0
2023-09-01,107350999.0
2023-10-01,98317180.0
2023-11-01,127560879.0
2023-12-01,142642986.0
2024-01-01,139504713.0
2024-02-01,124417332.0
2024-03-01,133965027.0
2024-04-01,134147023.0
2024-05-01,169202413.0
2024-06-01,191376560.0
2024-07-01,198578360.0
2024-08-01,204754452.0
2024-09-01,198415028.0
2024-10-01,207094207.0
2024-11-01,227750605.0
2024-12-01,232367670.0
2025-01-01,227490654.0
2025-02-01,229220690.0
2025-03-01,231642770.0
2025-04-01,252583884.0
2025-05-01,253127478.0
2025-06-01,274989260.0
2025-07-01,289726601.0
2025-08-01,317980960.0
