Tarih,TP_PB_SKY10
2014-11-01,3061.0
2014-12-01,3713.0
2015-01-01,12103.0
2015-02-01,13051.0
2015-03-01,12576.0
2015-04-01,9856.0
2015-05-01,3260.0
2015-06-01,5230.0
2015-07-01,5256.0
2015-08-01,6520.0
2015-09-01,7000.0
2015-10-01,5368.0
2015-11-01,6835.0
2015-12-01,6635.0
2016-01-01,8405.0
2016-02-01,10943.0
2016-03-01,6338.0
2016-04-01,5315.0
2016-05-01,5282.0
2016-06-01,6089.0
2016-07-01,6782.0
2016-08-01,5486.0
2016-09-01,5086.0
2016-10-01,5599.0
2016-11-01,24489.0
2016-12-01,158755.0
2017-01-01,166710.0
2017-02-01,171415.0
2017-03-01,282855.0
2017-04-01,287272.0
2017-05-01,335560.0
2017-06-01,1544974.0
2017-07-01,2172607.0
2017-08-01,2516663.0
2017-09-01,2621987.0
2017-10-01,2828832.0
2017-11-01,3067930.0
2017-12-01,2816623.0
2018-01-01,2516040.0
2018-02-01,2689497.0
2018-03-01,2565472.0
2018-04-01,2517188.0
2018-05-01,2218316.0
2018-06-01,2032339.0
2018-07-01,1689540.0
2018-08-01,1362026.0
2018-09-01,1132641.0
2018-10-01,1151140.0
2018-11-01,1008989.0
2018-12-01,944779.0
2019-01-01,967805.0
2019-02-01,835373.0
2019-03-01,1003374.0
2019-04-01,974495.0
2019-05-01,946029.0
2019-06-01,929327.0
2019-07-01,931557.0
2019-08-01,948285.0
2019-09-01,911908.0
2019-10-01,911279.0
2019-11-01,886183.0
2019-12-01,967575.0
2020-01-01,996599.0
2020-02-01,1043007.0
2020-03-01,1008777.0
2020-04-01,1111999.0
2020-05-01,1371808.0
2020-06-01,1643242.0
2020-07-01,1474157.0
2020-08-01,1485607.0
2020-09-01,1437574.0
2020-10-01,1425606.0
2020-11-01,1733813.0
2020-12-01,2039213.0
2021-01-01,2731873.0
2021-02-01,2927256.0
2021-03-01,2947911.0
2021-04-01,2895647.0
2021-05-01,2909032.0
2021-06-01,3033110.0
2021-07-01,3028191.0
2021-08-01,2822713.0
2021-09-01,2621138.0
2021-10-01,2785664.0
2021-11-01,2873118.0
2021-12-01,3478192.0
2022-01-01,3411359.0
2022-02-01,5077495.0
2022-03-01,7246692.0
2022-04-01,7954118.0
2022-05-01,8222305.0
2022-06-01,6527346.0
2022-07-01,5730045.0
2022-08-01,5129586.0
2022-09-01,5069445.0
2022-10-01,5399026.0
2022-11-01,5420981.0
2022-12-01,7459350.0
2023-01-01,6082770.0
2023-02-01,7491534.0
2023-03-01,6551280.0
2023-04-01,7366577.0
2023-05-01,7358617.0
2023-06-01,7538432.0
2023-07-01,14032643.0
2023-08-01,17321570.0
2023-09-01,19234696.0
2023-10-01,18554855.0
2023-11-01,18490445.0
2023-12-01,20605708.0
2024-01-01,18635715.0
2024-02-01,19933519.0
2024-03-01,16607914.0
2024-04-01,16491288.0
2024-05-01,16094935.0
2024-06-01,17024858.0
2024-07-01,16007665.0
2024-08-01,16489983.0
2024-09-01,15834870.0
2024-10-01,16528566.0
2024-11-01,18811743.0
2024-12-01,19316081.0
2025-01-01,15321575.0
2025-02-01,18715716.0
2025-03-01,21922865.0
2025-04-01,19683316.0
2025-05-01,13433975.0
2025-06-01,12533285.0
2025-07-01,9128017.0
2025-08-01,7548612.0
