Tarih,TP_PB_SKV35
2014-05-01,787092.0
2014-06-01,1184294.0
2014-07-01,1151862.0
2014-08-01,514420.0
2014-09-01,1164785.0
2014-10-01,617573.0
2014-11-01,394307.0
2014-12-01,581051.0
2015-01-01,640011.0
2015-02-01,549234.0
2015-03-01,886909.0
2015-04-01,977569.0
2015-05-01,658263.0
2015-06-01,781345.0
2015-07-01,641528.0
2015-08-01,941164.0
2015-09-01,968308.0
2015-10-01,746296.0
2015-11-01,809855.0
2015-12-01,669660.0
2016-01-01,453586.0
2016-02-01,624311.0
2016-03-01,464786.0
2016-04-01,256924.0
2016-05-01,435959.0
2016-06-01,611904.0
2016-07-01,229112.0
2016-08-01,569713.0
2016-09-01,537558.0
2016-10-01,594931.0
2016-11-01,507376.0
2016-12-01,698210.0
2017-01-01,887161.0
2017-02-01,908859.0
2017-03-01,890263.0
2017-04-01,793100.0
2017-05-01,989411.0
2017-06-01,1116057.0
2017-07-01,867407.0
2017-08-01,748276.0
2017-09-01,528398.0
2017-10-01,644498.0
2017-11-01,806523.0
2017-12-01,791374.0
2018-01-01,1054943.0
2018-02-01,1097967.0
2018-03-01,839670.0
2018-04-01,1156985.0
2018-05-01,1072030.0
2018-06-01,907709.0
2018-07-01,1142903.0
2018-08-01,1631228.0
2018-09-01,2181938.0
2018-10-01,2474594.0
2018-11-01,3615053.0
2018-12-01,3670142.0
2019-01-01,3551242.0
2019-02-01,3644377.0
2019-03-01,4278092.0
2019-04-01,4525952.0
2019-05-01,4693072.0
2019-06-01,3182273.0
2019-07-01,2611251.0
2019-08-01,1906425.0
2019-09-01,2166189.0
2019-10-01,1738089.0
2019-11-01,1392227.0
2019-12-01,1742993.0
2020-01-01,1733914.0
2020-02-01,1953744.0
2020-03-01,1728015.0
2020-04-01,1808342.0
2020-05-01,1155569.0
2020-06-01,2108429.0
2020-07-01,594318.0
2020-08-01,1052750.0
2020-09-01,1217970.0
2020-10-01,911176.0
2020-11-01,1661654.0
2020-12-01,967321.0
2021-01-01,604793.0
2021-02-01,509228.0
2021-03-01,960778.0
2021-04-01,752925.0
2021-05-01,907902.0
2021-06-01,954695.0
2021-07-01,672058.0
2021-08-01,1091426.0
2021-09-01,970289.0
2021-10-01,481196.0
2021-11-01,1125816.0
2021-12-01,905173.0
2022-01-01,1220648.0
2022-02-01,1101860.0
2022-03-01,913290.0
2022-04-01,628696.0
2022-05-01,1062559.0
2022-06-01,1386284.0
2022-07-01,562954.0
2022-08-01,1708436.0
2022-09-01,1710818.0
2022-10-01,2259173.0
2022-11-01,2001671.0
2022-12-01,1222836.0
2023-01-01,1963352.0
2023-02-01,2304485.0
2023-03-01,2140965.0
2023-04-01,1388663.0
2023-05-01,2385138.0
2023-06-01,1609910.0
2023-07-01,3885852.0
2023-08-01,3623333.0
2023-09-01,2117431.0
2023-10-01,2800210.0
2023-11-01,3406883.0
2023-12-01,1705441.0
2024-01-01,3443271.0
2024-02-01,3447714.0
2024-03-01,2342112.0
2024-04-01,4562879.0
2024-05-01,3908731.0
2024-06-01,2363168.0
2024-07-01,3811702.0
2024-08-01,4620086.0
2024-09-01,14702215.0
2024-10-01,10247414.0
2024-11-01,3718910.0
2024-12-01,11654312.0
2025-01-01,12417855.0
2025-02-01,15811910.0
2025-03-01,5596248.0
2025-04-01,17148757.0
2025-05-01,10052100.0
2025-06-01,18525143.0
2025-07-01,15373278.0
2025-08-01,6575369.0
