Tarih,TP_PB_SKV07
2013-11-01,3752370.0
2013-12-01,4422241.0
2014-01-01,4688572.0
2014-02-01,4626846.0
2014-03-01,4176972.0
2014-04-01,4328642.0
2014-05-01,3676348.0
2014-06-01,5655227.0
2014-07-01,4721765.0
2014-08-01,4252771.0
2014-09-01,5028409.0
2014-10-01,5134534.0
2014-11-01,5582490.0
2014-12-01,4554186.0
2015-01-01,4411672.0
2015-02-01,4778733.0
2015-03-01,4655906.0
2015-04-01,4679536.0
2015-05-01,5142195.0
2015-06-01,6522427.0
2015-07-01,6823903.0
2015-08-01,6635459.0
2015-09-01,6675981.0
2015-10-01,6969113.0
2015-11-01,7898149.0
2015-12-01,7106596.0
2016-01-01,5937781.0
2016-02-01,6927905.0
2016-03-01,6264286.0
2016-04-01,6793398.0
2016-05-01,8274826.0
2016-06-01,6189485.0
2016-07-01,6575864.0
2016-08-01,6806191.0
2016-09-01,8166574.0
2016-10-01,6848455.0
2016-11-01,5965146.0
2016-12-01,6690948.0
2017-01-01,6727376.0
2017-02-01,5307254.0
2017-03-01,5489279.0
2017-04-01,5332149.0
2017-05-01,6469791.0
2017-06-01,7111999.0
2017-07-01,7062432.0
2017-08-01,6917101.0
2017-09-01,6800374.0
2017-10-01,7257172.0
2017-11-01,7146656.0
2017-12-01,7289381.0
2018-01-01,5934001.0
2018-02-01,6880897.0
2018-03-01,7527529.0
2018-04-01,7984954.0
2018-05-01,7683386.0
2018-06-01,9666510.0
2018-07-01,11537585.0
2018-08-01,17879744.0
2018-09-01,16823410.0
2018-10-01,16778411.0
2018-11-01,16524047.0
2018-12-01,15876065.0
2019-01-01,16640557.0
2019-02-01,16084019.0
2019-03-01,17266440.0
2019-04-01,18967056.0
2019-05-01,17646266.0
2019-06-01,15933989.0
2019-07-01,19370671.0
2019-08-01,22052336.0
2019-09-01,26760723.0
2019-10-01,24098302.0
2019-11-01,23604712.0
2019-12-01,27010398.0
2020-01-01,25557620.0
2020-02-01,25683637.0
2020-03-01,26509620.0
2020-04-01,29367175.0
2020-05-01,24769319.0
2020-06-01,23778357.0
2020-07-01,28956651.0
2020-08-01,32298708.0
2020-09-01,26146474.0
2020-10-01,29216331.0
2020-11-01,30297696.0
2020-12-01,32995791.0
2021-01-01,30955069.0
2021-02-01,31605656.0
2021-03-01,39309687.0
2021-04-01,38500336.0
2021-05-01,42231490.0
2021-06-01,40405047.0
2021-07-01,43243699.0
2021-08-01,41824804.0
2021-09-01,43807663.0
2021-10-01,40862154.0
2021-11-01,51856556.0
2021-12-01,62209459.0
2022-01-01,56933012.0
2022-02-01,60647978.0
2022-03-01,64327087.0
2022-04-01,69637180.0
2022-05-01,76545751.0
2022-06-01,80806963.0
2022-07-01,95734422.0
2022-08-01,93951267.0
2022-09-01,103179769.0
2022-10-01,101140800.0
2022-11-01,85510747.0
2022-12-01,79862860.0
2023-01-01,75137667.0
2023-02-01,75023999.0
2023-03-01,70703647.0
2023-04-01,70018987.0
2023-05-01,82570833.0
2023-06-01,110976428.0
2023-07-01,130905316.0
2023-08-01,132216752.0
2023-09-01,115298604.0
2023-10-01,141019464.0
2023-11-01,127507996.0
2023-12-01,129375006.0
2024-01-01,147964618.0
2024-02-01,161805277.0
2024-03-01,171592762.0
2024-04-01,179034817.0
2024-05-01,153409117.0
2024-06-01,171923570.0
2024-07-01,174888649.0
2024-08-01,175002920.0
2024-09-01,197394392.0
2024-10-01,192481898.0
2024-11-01,165246584.0
2024-12-01,164193231.0
2025-01-01,152055252.0
2025-02-01,177864643.0
2025-03-01,205235741.0
2025-04-01,222964738.0
2025-05-01,222720394.0
2025-06-01,222031615.0
2025-07-01,204698185.0
2025-08-01,206838190.0
