Tarih,TP_PB_SKV31
2013-10-01,58478397.0
2013-11-01,59558183.0
2013-12-01,60312864.0
2014-01-01,59824185.0
2014-02-01,59029804.0
2014-03-01,58176142.0
2014-04-01,58614620.0
2014-05-01,58909045.0
2014-06-01,60055830.0
2014-07-01,60644226.0
2014-08-01,60388724.0
2014-09-01,61030099.0
2014-10-01,61286771.0
2014-11-01,62193649.0
2014-12-01,62634255.0
2015-01-01,62886156.0
2015-02-01,63661421.0
2015-03-01,64918982.0
2015-04-01,66768703.0
2015-05-01,67297624.0
2015-06-01,67396257.0
2015-07-01,67578198.0
2015-08-01,68075463.0
2015-09-01,68423162.0
2015-10-01,68911542.0
2015-11-01,69404962.0
2015-12-01,70535155.0
2016-01-01,71659273.0
2016-02-01,72508715.0
2016-03-01,72675882.0
2016-04-01,72904181.0
2016-05-01,74096765.0
2016-06-01,74501824.0
2016-07-01,71712492.0
2016-08-01,71667012.0
2016-09-01,71280615.0
2016-10-01,71672392.0
2016-11-01,73299245.0
2016-12-01,74513817.0
2017-01-01,76442282.0
2017-02-01,75856998.0
2017-03-01,77827938.0
2017-04-01,78395621.0
2017-05-01,79696190.0
2017-06-01,82005158.0
2017-07-01,83996426.0
2017-08-01,86266565.0
2017-09-01,89069359.0
2017-10-01,91766199.0
2017-11-01,94569309.0
2017-12-01,95383082.0
2018-01-01,96389128.0
2018-02-01,97913050.0
2018-03-01,101352612.0
2018-04-01,102937534.0
2018-05-01,107931433.0
2018-06-01,108536255.0
2018-07-01,111311497.0
2018-08-01,119124437.0
2018-09-01,116396395.0
2018-10-01,111682581.0
2018-11-01,107034199.0
2018-12-01,108423170.0
2019-01-01,108068995.0
2019-02-01,108548051.0
2019-03-01,112288583.0
2019-04-01,116665554.0
2019-05-01,120321568.0
2019-06-01,118846487.0
2019-07-01,116090165.0
2019-08-01,118621137.0
2019-09-01,116176358.0
2019-10-01,119360678.0
2019-11-01,124094221.0
2019-12-01,127045892.0
2020-01-01,131747482.0
2020-02-01,142171921.0
2020-03-01,153027526.0
2020-04-01,164725682.0
2020-05-01,170759468.0
2020-06-01,179516696.0
2020-07-01,192010776.0
2020-08-01,203376925.0
2020-09-01,207671643.0
2020-10-01,213999203.0
2020-11-01,212817518.0
2020-12-01,208524206.0
2021-01-01,207229335.0
2021-02-01,210440943.0
2021-03-01,222580470.0
2021-04-01,225736430.0
2021-05-01,227344066.0
2021-06-01,230310700.0
2021-07-01,229223357.0
2021-08-01,229711895.0
2021-09-01,237879872.0
2021-10-01,246962385.0
2021-11-01,293777553.0
2021-12-01,307105285.0
2022-01-01,314492921.0
2022-02-01,339442763.0
2022-03-01,368938081.0
2022-04-01,380410133.0
2022-05-01,413158691.0
2022-06-01,427413673.0
2022-07-01,444905099.0
2022-08-01,459350949.0
2022-09-01,478888734.0
2022-10-01,494628398.0
2022-11-01,512209325.0
2022-12-01,532854482.0
2023-01-01,566736253.0
2023-02-01,599455943.0
2023-03-01,633048532.0
2023-04-01,659286121.0
2023-05-01,670046730.0
2023-06-01,720210935.0
2023-07-01,738261555.0
2023-08-01,734459606.0
2023-09-01,759437331.0
2023-10-01,780834640.0
2023-11-01,809543960.0
2023-12-01,843219291.0
2024-01-01,861552280.0
2024-02-01,887093543.0
2024-03-01,929707222.0
2024-04-01,926886423.0
2024-05-01,938604454.0
2024-06-01,951389809.0
2024-07-01,970389869.0
2024-08-01,1000798449.0
2024-09-01,1033988433.0
2024-10-01,1051196684.0
2024-11-01,1080733610.0
2024-12-01,1117549683.0
2025-01-01,1149166366.0
2025-02-01,1203783576.0
2025-03-01,1299991082.0
2025-04-01,1373598402.0
2025-05-01,1406463005.0
2025-06-01,1414492693.0
2025-07-01,1435315788.0
2025-08-01,1475467124.0
