Tarih,TP_PB_SKY24
2014-05-01,953791.0
2014-06-01,1329483.0
2014-07-01,1598277.0
2014-08-01,1273060.0
2014-09-01,1159701.0
2014-10-01,891207.0
2014-11-01,890866.0
2014-12-01,852565.0
2015-01-01,981772.0
2015-02-01,1010527.0
2015-03-01,1120196.0
2015-04-01,1084121.0
2015-05-01,1222902.0
2015-06-01,2201668.0
2015-07-01,2335271.0
2015-08-01,2546469.0
2015-09-01,2332796.0
2015-10-01,2050874.0
2015-11-01,2568417.0
2015-12-01,2552919.0
2016-01-01,3459709.0
2016-02-01,3554884.0
2016-03-01,4066422.0
2016-04-01,3941973.0
2016-05-01,4375910.0
2016-06-01,4213690.0
2016-07-01,2209880.0
2016-08-01,2392664.0
2016-09-01,2716375.0
2016-10-01,2938576.0
2016-11-01,3463061.0
2016-12-01,4083120.0
2017-01-01,3835909.0
2017-02-01,3135154.0
2017-03-01,3453430.0
2017-04-01,3069212.0
2017-05-01,3001100.0
2017-06-01,3370202.0
2017-07-01,2879094.0
2017-08-01,3151542.0
2017-09-01,2517307.0
2017-10-01,3065476.0
2017-11-01,2917145.0
2017-12-01,2845358.0
2018-01-01,3307311.0
2018-02-01,3531503.0
2018-03-01,3298952.0
2018-04-01,3581019.0
2018-05-01,4147053.0
2018-06-01,4012421.0
2018-07-01,4544937.0
2018-08-01,6424721.0
2018-09-01,4426539.0
2018-10-01,4720151.0
2018-11-01,4446948.0
2018-12-01,4770232.0
2019-01-01,4790758.0
2019-02-01,4344186.0
2019-03-01,6746095.0
2019-04-01,6678269.0
2019-05-01,6237584.0
2019-06-01,5873318.0
2019-07-01,5679973.0
2019-08-01,6041354.0
2019-09-01,5662238.0
2019-10-01,5679753.0
2019-11-01,5181563.0
2019-12-01,6491044.0
2020-01-01,9883765.0
2020-02-01,10223589.0
2020-03-01,10900356.0
2020-04-01,11387698.0
2020-05-01,11818142.0
2020-06-01,10552815.0
2020-07-01,11011198.0
2020-08-01,11930413.0
2020-09-01,12843781.0
2020-10-01,11549032.0
2020-11-01,14965411.0
2020-12-01,13792024.0
2021-01-01,13560056.0
2021-02-01,11029314.0
2021-03-01,8930610.0
2021-04-01,8849590.0
2021-05-01,9164567.0
2021-06-01,10542154.0
2021-07-01,10089447.0
2021-08-01,9956543.0
2021-09-01,15081077.0
2021-10-01,14184272.0
2021-11-01,19662702.0
2021-12-01,19407075.0
2022-01-01,20190200.0
2022-02-01,21493090.0
2022-03-01,22350481.0
2022-04-01,22036709.0
2022-05-01,23024789.0
2022-06-01,25298028.0
2022-07-01,26361699.0
2022-08-01,27142960.0
2022-09-01,28232703.0
2022-10-01,26657323.0
2022-11-01,27867413.0
2022-12-01,24486783.0
2023-01-01,26681963.0
2023-02-01,29745132.0
2023-03-01,28937953.0
2023-04-01,29757026.0
2023-05-01,28656101.0
2023-06-01,36832416.0
2023-07-01,32421982.0
2023-08-01,35538387.0
2023-09-01,35160967.0
2023-10-01,36799541.0
2023-11-01,39394838.0
2023-12-01,44831966.0
2024-01-01,54367399.0
2024-02-01,46930205.0
2024-03-01,49885087.0
2024-04-01,54213821.0
2024-05-01,53896680.0
2024-06-01,62078689.0
2024-07-01,63844816.0
2024-08-01,66085544.0
2024-09-01,76227105.0
2024-10-01,76084515.0
2024-11-01,90495737.0
2024-12-01,112746694.0
2025-01-01,106996437.0
2025-02-01,102918894.0
2025-03-01,104658373.0
2025-04-01,122111451.0
2025-05-01,131164350.0
2025-06-01,148709408.0
2025-07-01,145031760.0
2025-08-01,153351253.0
