Tarih,TP_PB_SKV23
2014-06-01,214841.0
2014-07-01,211532.0
2014-08-01,212934.0
2014-09-01,256568.0
2014-10-01,258788.0
2014-11-01,259797.0
2014-12-01,258831.0
2015-01-01,273578.0
2015-02-01,276082.0
2015-03-01,282125.0
2015-04-01,298761.0
2015-05-01,295631.0
2015-06-01,322239.0
2015-07-01,322299.0
2015-08-01,325909.0
2015-09-01,325228.0
2015-10-01,320489.0
2015-11-01,321648.0
2015-12-01,319787.0
2016-01-01,318978.0
2016-02-01,326919.0
2016-03-01,336750.0
2016-04-01,318186.0
2016-05-01,338375.0
2016-06-01,437058.0
2016-07-01,238884.0
2016-08-01,174783.0
2016-09-01,174670.0
2016-10-01,177219.0
2016-11-01,184206.0
2016-12-01,239508.0
2017-01-01,238439.0
2017-02-01,239061.0
2017-03-01,810729.0
2017-04-01,817717.0
2017-05-01,1326132.0
2017-06-01,1375733.0
2017-07-01,1380561.0
2017-08-01,1415204.0
2017-09-01,1428965.0
2017-10-01,1439771.0
2017-11-01,1447307.0
2017-12-01,1474171.0
2018-01-01,1234328.0
2018-02-01,1221109.0
2018-03-01,1298026.0
2018-04-01,1244534.0
2018-05-01,1213050.0
2018-06-01,1144061.0
2018-07-01,1127013.0
2018-08-01,1087783.0
2018-09-01,1021974.0
2018-10-01,583227.0
2018-11-01,634351.0
2018-12-01,707178.0
2019-01-01,861697.0
2019-02-01,910044.0
2019-03-01,973205.0
2019-04-01,1047659.0
2019-05-01,767743.0
2019-06-01,1212531.0
2019-07-01,1607078.0
2019-08-01,2003225.0
2019-09-01,2136064.0
2019-10-01,2317075.0
2019-11-01,2133817.0
2019-12-01,2477663.0
2020-01-01,2449232.0
2020-02-01,2561405.0
2020-03-01,3734122.0
2020-04-01,3681047.0
2020-05-01,3879499.0
2020-06-01,4227155.0
2020-07-01,4578919.0
2020-08-01,3906084.0
2020-09-01,3978045.0
2020-10-01,3881463.0
2020-11-01,4711971.0
2020-12-01,3958339.0
2021-01-01,4511334.0
2021-02-01,4815824.0
2021-03-01,6096058.0
2021-04-01,6462977.0
2021-05-01,7730597.0
2021-06-01,7717743.0
2021-07-01,7624637.0
2021-08-01,8324453.0
2021-09-01,8631164.0
2021-10-01,8836365.0
2021-11-01,9922056.0
2021-12-01,10776851.0
2022-01-01,12170272.0
2022-02-01,14600093.0
2022-03-01,14217618.0
2022-04-01,12729335.0
2022-05-01,12594397.0
2022-06-01,12769178.0
2022-07-01,12125777.0
2022-08-01,13091484.0
2022-09-01,12845808.0
2022-10-01,14517664.0
2022-11-01,15569428.0
2022-12-01,17483359.0
2023-01-01,20547279.0
2023-02-01,27416092.0
2023-03-01,27305268.0
2023-04-01,27033930.0
2023-05-01,28775758.0
2023-06-01,31918397.0
2023-07-01,30754176.0
2023-08-01,30269454.0
2023-09-01,31055101.0
2023-10-01,33913153.0
2023-11-01,40128480.0
2023-12-01,52366003.0
2024-01-01,41600534.0
2024-02-01,45729011.0
2024-03-01,46755427.0
2024-04-01,49049663.0
2024-05-01,48474606.0
2024-06-01,52041654.0
2024-07-01,54349112.0
2024-08-01,50975563.0
2024-09-01,56985046.0
2024-10-01,55193662.0
2024-11-01,55738444.0
2024-12-01,56613464.0
2025-01-01,62344268.0
2025-02-01,61505192.0
2025-03-01,61639731.0
2025-04-01,64020037.0
2025-05-01,63244735.0
2025-06-01,68824360.0
2025-07-01,68285476.0
2025-08-01,75466537.0
