Tarih,TP_PB_SKY01
2013-11-01,7711062.0
2013-12-01,8527974.0
2014-01-01,7953335.0
2014-02-01,7283490.0
2014-03-01,6961684.0
2014-04-01,6756911.0
2014-05-01,6905119.0
2014-06-01,7345554.0
2014-07-01,7517875.0
2014-08-01,7803801.0
2014-09-01,7885939.0
2014-10-01,7609664.0
2014-11-01,7669298.0
2014-12-01,8961579.0
2015-01-01,8567317.0
2015-02-01,8730629.0
2015-03-01,8665500.0
2015-04-01,8695511.0
2015-05-01,9194840.0
2015-06-01,8629917.0
2015-07-01,8951314.0
2015-08-01,9178630.0
2015-09-01,9331490.0
2015-10-01,9122292.0
2015-11-01,9327677.0
2015-12-01,9955127.0
2016-01-01,9749186.0
2016-02-01,9361047.0
2016-03-01,9083179.0
2016-04-01,9462837.0
2016-05-01,10542187.0
2016-06-01,10386596.0
2016-07-01,10778263.0
2016-08-01,9914845.0
2016-09-01,10264880.0
2016-10-01,10491692.0
2016-11-01,10795465.0
2016-12-01,12338619.0
2017-01-01,11012193.0
2017-02-01,10932454.0
2017-03-01,11791719.0
2017-04-01,12078433.0
2017-05-01,11872038.0
2017-06-01,11803856.0
2017-07-01,12125493.0
2017-08-01,11793097.0
2017-09-01,13117740.0
2017-10-01,14232371.0
2017-11-01,13503077.0
2017-12-01,14182848.0
2018-01-01,12418839.0
2018-02-01,12319029.0
2018-03-01,14371514.0
2018-04-01,13819277.0
2018-05-01,14479770.0
2018-06-01,15280434.0
2018-07-01,17568879.0
2018-08-01,17818846.0
2018-09-01,14729681.0
2018-10-01,14130781.0
2018-11-01,13263611.0
2018-12-01,14192816.0
2019-01-01,12362590.0
2019-02-01,13323418.0
2019-03-01,15545178.0
2019-04-01,16156260.0
2019-05-01,13970460.0
2019-06-01,15108117.0
2019-07-01,14746039.0
2019-08-01,17371589.0
2019-09-01,16149534.0
2019-10-01,18409695.0
2019-11-01,18364263.0
2019-12-01,23435169.0
2020-01-01,24424404.0
2020-02-01,23175072.0
2020-03-01,33580211.0
2020-04-01,34206062.0
2020-05-01,33816512.0
2020-06-01,37136166.0
2020-07-01,36312361.0
2020-08-01,35525309.0
2020-09-01,30757643.0
2020-10-01,33125890.0
2020-11-01,27384730.0
2020-12-01,26560648.0
2021-01-01,25342238.0
2021-02-01,26808108.0
2021-03-01,37575383.0
2021-04-01,32989497.0
2021-05-01,34942584.0
2021-06-01,34294177.0
2021-07-01,32293713.0
2021-08-01,31522604.0
2021-09-01,35970432.0
2021-10-01,42726682.0
2021-11-01,54549785.0
2021-12-01,50179863.0
2022-01-01,45878328.0
2022-02-01,44920109.0
2022-03-01,48847758.0
2022-04-01,51832207.0
2022-05-01,53985662.0
2022-06-01,56826329.0
2022-07-01,57553529.0
2022-08-01,60611472.0
2022-09-01,61592702.0
2022-10-01,69358976.0
2022-11-01,74302751.0
2022-12-01,93246438.0
2023-01-01,82393393.0
2023-02-01,89746277.0
2023-03-01,96145657.0
2023-04-01,95251034.0
2023-05-01,83166089.0
2023-06-01,93407528.0
2023-07-01,92487469.0
2023-08-01,96328528.0
2023-09-01,100159758.0
2023-10-01,97994302.0
2023-11-01,95276273.0
2023-12-01,106336653.0
2024-01-01,97936096.0
2024-02-01,101995614.0
2024-03-01,95702284.0
2024-04-01,100963239.0
2024-05-01,107629901.0
2024-06-01,110326661.0
2024-07-01,118045610.0
2024-08-01,118727526.0
2024-09-01,125915445.0
2024-10-01,133203535.0
2024-11-01,126783702.0
2024-12-01,160970933.0
2025-01-01,137718324.0
2025-02-01,147790999.0
2025-03-01,151907363.0
2025-04-01,161381552.0
2025-05-01,160166611.0
2025-06-01,162677090.0
2025-07-01,173726994.0
2025-08-01,178741742.0
