Tarih,TP_PB_SKY26
2013-10-01,11308680.0
2013-11-01,11426258.0
2013-12-01,11628967.0
2014-01-01,11771752.0
2014-02-01,11839231.0
2014-03-01,11981104.0
2014-04-01,12262362.0
2014-05-01,12342661.0
2014-06-01,12454337.0
2014-07-01,12498528.0
2014-08-01,12570590.0
2014-09-01,12719167.0
2014-10-01,12965118.0
2014-11-01,13211513.0
2014-12-01,13067203.0
2015-01-01,13192190.0
2015-02-01,13323850.0
2015-03-01,13562176.0
2015-04-01,13607495.0
2015-05-01,14343572.0
2015-06-01,14519524.0
2015-07-01,14652241.0
2015-08-01,14849270.0
2015-09-01,15040643.0
2015-10-01,15225428.0
2015-11-01,15339511.0
2015-12-01,15236054.0
2016-01-01,15309882.0
2016-02-01,16851261.0
2016-03-01,17082985.0
2016-04-01,17108456.0
2016-05-01,17249576.0
2016-06-01,17218081.0
2016-07-01,14158168.0
2016-08-01,14447242.0
2016-09-01,14636928.0
2016-10-01,14837933.0
2016-11-01,14930984.0
2016-12-01,14909324.0
2017-01-01,15221776.0
2017-02-01,15335459.0
2017-03-01,15533612.0
2017-04-01,15856890.0
2017-05-01,16133696.0
2017-06-01,16296164.0
2017-07-01,16564537.0
2017-08-01,17330984.0
2017-09-01,17397032.0
2017-10-01,17733498.0
2017-11-01,17713602.0
2017-12-01,18022892.0
2018-01-01,18168117.0
2018-02-01,18377132.0
2018-03-01,19515177.0
2018-04-01,19838626.0
2018-05-01,20198487.0
2018-06-01,20471820.0
2018-07-01,20997355.0
2018-08-01,21863984.0
2018-09-01,22562087.0
2018-10-01,22963036.0
2018-11-01,23883909.0
2018-12-01,23906982.0
2019-01-01,24230601.0
2019-02-01,24029083.0
2019-03-01,26012520.0
2019-04-01,26573577.0
2019-05-01,26893348.0
2019-06-01,27575827.0
2019-07-01,28212090.0
2019-08-01,28897791.0
2019-09-01,28928113.0
2019-10-01,29764352.0
2019-11-01,30049553.0
2019-12-01,31231757.0
2020-01-01,31854178.0
2020-02-01,34339997.0
2020-03-01,34884494.0
2020-04-01,36285530.0
2020-05-01,37135639.0
2020-06-01,38073322.0
2020-07-01,39132475.0
2020-08-01,40213257.0
2020-09-01,40649012.0
2020-10-01,41407248.0
2020-11-01,42412903.0
2020-12-01,42985248.0
2021-01-01,43149682.0
2021-02-01,45864283.0
2021-03-01,46876537.0
2021-04-01,47488212.0
2021-05-01,48217718.0
2021-06-01,49047107.0
2021-07-01,49410502.0
2021-08-01,49862060.0
2021-09-01,51081333.0
2021-10-01,52692365.0
2021-11-01,57162361.0
2021-12-01,61024540.0
2022-01-01,62906610.0
2022-02-01,69407731.0
2022-03-01,74994451.0
2022-04-01,84110596.0
2022-05-01,90903978.0
2022-06-01,94770313.0
2022-07-01,98727413.0
2022-08-01,105527852.0
2022-09-01,111061136.0
2022-10-01,116525864.0
2022-11-01,121588812.0
2022-12-01,134701079.0
2023-01-01,137924553.0
2023-02-01,143152943.0
2023-03-01,149946475.0
2023-04-01,152869096.0
2023-05-01,156501664.0
2023-06-01,165639473.0
2023-07-01,172148934.0
2023-08-01,176510284.0
2023-09-01,183797048.0
2023-10-01,193166493.0
2023-11-01,195813827.0
2023-12-01,212637125.0
2024-01-01,217362070.0
2024-02-01,221373918.0
2024-03-01,231530980.0
2024-04-01,225338679.0
2024-05-01,225570416.0
2024-06-01,231855726.0
2024-07-01,246640882.0
2024-08-01,250923611.0
2024-09-01,256579904.0
2024-10-01,264013888.0
2024-11-01,272325002.0
2024-12-01,292794197.0
2025-01-01,302274364.0
2025-02-01,301771009.0
2025-03-01,311355665.0
2025-04-01,304480385.0
2025-05-01,312649103.0
2025-06-01,326847522.0
2025-07-01,334676370.0
2025-08-01,348766914.0
