Tarih,TP_PB_SKY11
2013-10-01,29821775.0
2013-11-01,29132994.0
2013-12-01,30279065.0
2014-01-01,31213376.0
2014-02-01,31083904.0
2014-03-01,30400245.0
2014-04-01,30082113.0
2014-05-01,29478925.0
2014-06-01,30899681.0
2014-07-01,31147914.0
2014-08-01,29682275.0
2014-09-01,31438496.0
2014-10-01,30029335.0
2014-11-01,29468275.0
2014-12-01,31469265.0
2015-01-01,31538204.0
2015-02-01,31564219.0
2015-03-01,32099877.0
2015-04-01,32671129.0
2015-05-01,30221719.0
2015-06-01,29679189.0
2015-07-01,30383468.0
2015-08-01,31096387.0
2015-09-01,31188755.0
2015-10-01,30283880.0
2015-11-01,30977104.0
2015-12-01,30943693.0
2016-01-01,31109225.0
2016-02-01,31381842.0
2016-03-01,30054737.0
2016-04-01,29715270.0
2016-05-01,31926979.0
2016-06-01,31781740.0
2016-07-01,31431516.0
2016-08-01,32066950.0
2016-09-01,32591678.0
2016-10-01,33089949.0
2016-11-01,33142586.0
2016-12-01,34321435.0
2017-01-01,35809819.0
2017-02-01,35743984.0
2017-03-01,36129252.0
2017-04-01,36301447.0
2017-05-01,36461451.0
2017-06-01,36714520.0
2017-07-01,37150877.0
2017-08-01,35342070.0
2017-09-01,36113322.0
2017-10-01,38736035.0
2017-11-01,39273434.0
2017-12-01,37516773.0
2018-01-01,38226807.0
2018-02-01,38271741.0
2018-03-01,39737967.0
2018-04-01,41043050.0
2018-05-01,40125704.0
2018-06-01,40097278.0
2018-07-01,41563192.0
2018-08-01,42136541.0
2018-09-01,40097046.0
2018-10-01,39765324.0
2018-11-01,39494438.0
2018-12-01,39585923.0
2019-01-01,39248663.0
2019-02-01,39944914.0
2019-03-01,39470389.0
2019-04-01,41954677.0
2019-05-01,41526015.0
2019-06-01,41284819.0
2019-07-01,42811467.0
2019-08-01,46208522.0
2019-09-01,50200923.0
2019-10-01,52792642.0
2019-11-01,55020050.0
2019-12-01,59321677.0
2020-01-01,59917290.0
2020-02-01,59072433.0
2020-03-01,59769409.0
2020-04-01,64356560.0
2020-05-01,63115067.0
2020-06-01,65478330.0
2020-07-01,64528642.0
2020-08-01,63143741.0
2020-09-01,63578374.0
2020-10-01,63191064.0
2020-11-01,60586964.0
2020-12-01,61407288.0
2021-01-01,60623376.0
2021-02-01,59205349.0
2021-03-01,61186038.0
2021-04-01,62564946.0
2021-05-01,65213100.0
2021-06-01,69068279.0
2021-07-01,68188157.0
2021-08-01,68139678.0
2021-09-01,72486658.0
2021-10-01,73469372.0
2021-11-01,75921275.0
2021-12-01,78414364.0
2022-01-01,102256618.0
2022-02-01,134393532.0
2022-03-01,145450288.0
2022-04-01,152953616.0
2022-05-01,158522943.0
2022-06-01,180038217.0
2022-07-01,185874305.0
2022-08-01,198692027.0
2022-09-01,206307420.0
2022-10-01,214498884.0
2022-11-01,235050542.0
2022-12-01,265693817.0
2023-01-01,284720360.0
2023-02-01,310526334.0
2023-03-01,328913403.0
2023-04-01,357456486.0
2023-05-01,378474678.0
2023-06-01,396644342.0
2023-07-01,423299435.0
2023-08-01,435818953.0
2023-09-01,436657964.0
2023-10-01,492867207.0
2023-11-01,464227670.0
2023-12-01,479074722.0
2024-01-01,462516463.0
2024-02-01,461672200.0
2024-03-01,425517389.0
2024-04-01,441973433.0
2024-05-01,455872038.0
2024-06-01,461635252.0
2024-07-01,451877608.0
2024-08-01,440689477.0
2024-09-01,456869403.0
2024-10-01,451002412.0
2024-11-01,442229356.0
2024-12-01,447081014.0
2025-01-01,456011231.0
2025-02-01,446964649.0
2025-03-01,440818615.0
2025-04-01,463162937.0
2025-05-01,471625976.0
2025-06-01,493324175.0
2025-07-01,514800437.0
2025-08-01,517950403.0
