Tarih,TP_PB_SKY07
2013-10-01,30077038.0
2013-11-01,29365873.0
2013-12-01,30544708.0
2014-01-01,31461481.0
2014-02-01,31323756.0
2014-03-01,30603557.0
2014-04-01,30266648.0
2014-05-01,29708663.0
2014-06-01,31155644.0
2014-07-01,31398015.0
2014-08-01,29974805.0
2014-09-01,31735859.0
2014-10-01,30458066.0
2014-11-01,29742901.0
2014-12-01,31853793.0
2015-01-01,31841567.0
2015-02-01,32526374.0
2015-03-01,33048744.0
2015-04-01,33627866.0
2015-05-01,31038796.0
2015-06-01,30613550.0
2015-07-01,31256850.0
2015-08-01,31865064.0
2015-09-01,31985013.0
2015-10-01,31093792.0
2015-11-01,31996817.0
2015-12-01,31954612.0
2016-01-01,31994384.0
2016-02-01,32609617.0
2016-03-01,31456209.0
2016-04-01,30811959.0
2016-05-01,33109847.0
2016-06-01,32856204.0
2016-07-01,32344358.0
2016-08-01,33151318.0
2016-09-01,33661695.0
2016-10-01,34316414.0
2016-11-01,34450258.0
2016-12-01,35965324.0
2017-01-01,37570173.0
2017-02-01,37527118.0
2017-03-01,37821161.0
2017-04-01,38077050.0
2017-05-01,38482351.0
2017-06-01,39933553.0
2017-07-01,41162637.0
2017-08-01,39591556.0
2017-09-01,40379103.0
2017-10-01,43426786.0
2017-11-01,44237009.0
2017-12-01,42083228.0
2018-01-01,42826425.0
2018-02-01,43245126.0
2018-03-01,44198217.0
2018-04-01,45707861.0
2018-05-01,44301357.0
2018-06-01,44168595.0
2018-07-01,45409158.0
2018-08-01,45820888.0
2018-09-01,43824356.0
2018-10-01,43797463.0
2018-11-01,43540693.0
2018-12-01,44249536.0
2019-01-01,44178053.0
2019-02-01,44529497.0
2019-03-01,45011445.0
2019-04-01,47827999.0
2019-05-01,47346452.0
2019-06-01,46705437.0
2019-07-01,48803781.0
2019-08-01,51045505.0
2019-09-01,55646227.0
2019-10-01,57882809.0
2019-11-01,60213121.0
2019-12-01,64492650.0
2020-01-01,64660554.0
2020-02-01,63712661.0
2020-03-01,64527577.0
2020-04-01,70201870.0
2020-05-01,69862679.0
2020-06-01,72452070.0
2020-07-01,71522012.0
2020-08-01,72760836.0
2020-09-01,73312854.0
2020-10-01,72212708.0
2020-11-01,70409429.0
2020-12-01,71484200.0
2021-01-01,71980092.0
2021-02-01,70418192.0
2021-03-01,71734454.0
2021-04-01,73049726.0
2021-05-01,75121903.0
2021-06-01,78714382.0
2021-07-01,79565364.0
2021-08-01,79045099.0
2021-09-01,84025382.0
2021-10-01,84984725.0
2021-11-01,87354707.0
2021-12-01,93405082.0
2022-01-01,116057279.0
2022-02-01,149594309.0
2022-03-01,160770826.0
2022-04-01,169857451.0
2022-05-01,180967700.0
2022-06-01,205765951.0
2022-07-01,213606265.0
2022-08-01,229052243.0
2022-09-01,238434803.0
2022-10-01,249088504.0
2022-11-01,271423472.0
2022-12-01,307301182.0
2023-01-01,326280522.0
2023-02-01,356832808.0
2023-03-01,376632938.0
2023-04-01,407841545.0
2023-05-01,428167164.0
2023-06-01,458893722.0
2023-07-01,494628918.0
2023-08-01,527308840.0
2023-09-01,533709794.0
2023-10-01,543550731.0
2023-11-01,568338289.0
2023-12-01,579576027.0
2024-01-01,555479917.0
2024-02-01,578508188.0
2024-03-01,542775725.0
2024-04-01,565717544.0
2024-05-01,593534230.0
2024-06-01,598705054.0
2024-07-01,583837376.0
2024-08-01,556264755.0
2024-09-01,599634356.0
2024-10-01,599198028.0
2024-11-01,603869715.0
2024-12-01,622175971.0
2025-01-01,635883100.0
2025-02-01,629655220.0
2025-03-01,644253035.0
2025-04-01,690752166.0
2025-05-01,715280271.0
2025-06-01,754035579.0
2025-07-01,781830523.0
2025-08-01,798951504.0
