Tarih,TP_FINHESTNKS125_ZP34
2000-01-01,
2000-04-01,
2000-07-01,
2000-10-01,
2001-01-01,
2001-04-01,
2001-07-01,
2001-10-01,
2002-01-01,
2002-04-01,
2002-07-01,
2002-10-01,
2003-01-01,
2003-04-01,
2003-07-01,
2003-10-01,
2004-01-01,
2004-04-01,
2004-07-01,
2004-10-01,
2005-01-01,
2005-04-01,
2005-07-01,
2005-10-01,
2006-01-01,
2006-04-01,
2006-07-01,
2006-10-01,
2007-01-01,
2007-04-01,
2007-07-01,
2007-10-01,
2008-01-01,
2008-04-01,
2008-07-01,
2008-10-01,
2009-01-01,
2009-04-01,
2009-07-01,
2009-10-01,
2010-01-01,
2010-04-01,
2010-07-01,
2010-10-01,26750005.0
2011-01-01,
2011-04-01,
2011-07-01,
2011-10-01,31943757.0
2012-01-01,
2012-04-01,
2012-07-01,
2012-10-01,35697805.0
2013-01-01,
2013-04-01,
2013-07-01,
2013-10-01,49143282.83
2014-01-01,
2014-04-01,
2014-07-01,
2014-10-01,58615139.81
2015-01-01,62055949.13
2015-04-01,64478020.42
2015-07-01,67660758.57
2015-10-01,67767427.03
2016-01-01,66532880.28
2016-04-01,72084626.98
2016-07-01,73343568.92
2016-10-01,88315595.61
2017-01-01,89336400.57
2017-04-01,94211436.2
2017-07-01,97571539.05
2017-10-01,109667116.16
2018-01-01,111619112.88
2018-04-01,119161620.83
2018-07-01,125594744.96
2018-10-01,108178917.85
2019-01-01,104988694.77
2019-04-01,96053063.47
2019-07-01,93329890.06
2019-10-01,93795462.88
2020-01-01,94827663.72
2020-04-01,96164755.92
2020-07-01,106498770.3
2020-10-01,118897785.5
2021-01-01,123604999.48
2021-04-01,131893341.25
2021-07-01,130521778.15
2021-10-01,171388690.92
2022-01-01,195151697.44
2022-04-01,221411207.79
2022-07-01,234007691.04
2022-10-01,294927838.21
2023-01-01,347457741.1
2023-04-01,404982414.68
2023-07-01,454843340.35
2023-10-01,480402247.71
2024-01-01,531691655.73
2024-04-01,542331196.3
2024-07-01,565376215.73
2024-10-01,627468757.89
2025-01-01,652268311.66
2025-04-01,789297325.26
