Tarih,TP_FG_B01_95
2000-01-01,1381.9
2000-02-01,1395.6
2000-03-01,1454.1
2000-04-01,1525.5
2000-05-01,1554.2
2000-06-01,1578.6
2000-07-01,1580.7
2000-08-01,1612.0
2000-09-01,1659.9
2000-10-01,1761.1
2000-11-01,1809.5
2000-12-01,1869.7
2001-01-01,1877.6
2001-02-01,1896.8
2001-03-01,2011.4
2001-04-01,2250.6
2001-05-01,2345.3
2001-06-01,2434.3
2001-07-01,2466.4
2001-08-01,2496.6
2001-09-01,2621.8
2001-10-01,2937.8
2001-11-01,3044.4
2001-12-01,3141.1
2002-01-01,3248.3
2002-02-01,3280.6
2002-03-01,3331.6
2002-04-01,3440.1
2002-05-01,3497.4
2002-06-01,3534.5
2002-07-01,3542.7
2002-08-01,3535.0
2002-09-01,3645.2
2002-10-01,3882.2
2002-11-01,3997.4
2002-12-01,4057.7
2003-01-01,4061.5
2003-02-01,4117.2
2003-03-01,4208.8
2003-04-01,4442.1
2003-05-01,4546.6
2003-06-01,4612.1
2003-07-01,4459.8
2003-08-01,4473.6
2003-09-01,4518.7
2003-10-01,4670.6
2003-11-01,4728.2
2003-12-01,4807.2
2004-01-01,4780.6
2004-02-01,4783.0
2004-03-01,4821.5
2004-04-01,4974.1
2004-05-01,5005.4
2004-06-01,5008.1
2004-07-01,4847.8
2004-08-01,4861.4
2004-09-01,4931.5
2004-10-01,5053.8
2004-11-01,5127.0
2004-12-01,5162.5
2005-01-01,5139.1
2005-02-01,5163.3
2005-03-01,5206.7
2005-04-01,5312.9
2005-05-01,5372.1
2005-06-01,5349.6
2005-07-01,5262.4
2005-08-01,5334.1
2005-09-01,5446.1
2005-10-01,5625.8
2005-11-01,5680.2
2005-12-01,5746.2
2006-01-01,5698.5
2006-02-01,5755.8
2006-03-01,5763.7
2006-04-01,5884.1
2006-05-01,5978.0
2006-06-01,5972.0
2006-07-01,5933.2
2006-08-01,5922.9
2006-09-01,5975.4
2006-10-01,6170.3
2006-11-01,6253.8
2006-12-01,6322.9
2007-01-01,6271.1
2007-02-01,6283.0
2007-03-01,6378.8
2007-04-01,6596.3
2007-05-01,6617.4
2007-06-01,6612.0
2007-07-01,6490.2
2007-08-01,6521.8
2007-09-01,6651.1
2007-10-01,6909.8
2007-11-01,7044.1
2007-12-01,7110.7
2008-01-01,7041.4
2008-02-01,7050.7
2008-03-01,7200.3
2008-04-01,7507.3
2008-05-01,7554.6
2008-06-01,7572.0
2008-07-01,7430.8
2008-08-01,7548.2
2008-09-01,7558.2
2008-10-01,7789.9
2008-11-01,7808.1
2008-12-01,7721.8
2009-01-01,7769.8
2009-02-01,7776.1
2009-03-01,7872.8
2009-04-01,8113.4
2009-05-01,8139.5
2009-06-01,8003.3
2009-07-01,8101.6
2009-08-01,8117.3
2009-09-01,8163.3
2009-10-01,8347.9
2009-11-01,8419.5
2009-12-01,8477.3
2010-01-01,8697.1
2010-02-01,8730.0
2010-03-01,8818.5
2010-04-01,9060.2
2010-05-01,9002.1
2010-06-01,8900.2
2010-07-01,8737.0
2010-08-01,8802.5
2010-09-01,8923.0
2010-10-01,9198.9
2010-11-01,9230.4
2010-12-01,9212.3
2011-01-01,9119.4
2011-02-01,9171.2
2011-03-01,9247.1
2011-04-01,9479.4
2011-05-01,9534.7
2011-06-01,9472.1
2011-07-01,9322.9
2011-08-01,9389.9
2011-09-01,9467.3
2011-10-01,9757.9
2011-11-01,9928.9
2011-12-01,10040.2
2012-01-01,10018.4
2012-02-01,10102.4
2012-03-01,10162.2
2012-04-01,10426.2
2012-05-01,10542.9
2012-06-01,10479.1
2012-07-01,10261.9
2012-08-01,10349.0
2012-09-01,10488.2
2012-10-01,10768.7
2012-11-01,10798.9
2012-12-01,10837.6
2013-01-01,10818.2
2013-02-01,10870.9
2013-03-01,10972.4
2013-04-01,11252.7
2013-05-01,11380.4
2013-06-01,11403.4
2013-07-01,11205.0
2013-08-01,11219.1
2013-09-01,11299.3
2013-10-01,11585.8
2013-11-01,11624.8
2013-12-01,11600.1
2014-01-01,11638.8
2014-02-01,11756.3
2014-03-01,11872.6
2014-04-01,12187.2
2014-05-01,12213.0
2014-06-01,12293.7
2014-07-01,12215.1
2014-08-01,12342.3
2014-09-01,12420.1
2014-10-01,12740.6
2014-11-01,12871.1
2014-12-01,12892.7
2015-01-01,12938.9
2015-02-01,13032.3
2015-03-01,13179.3
2015-04-01,13429.2
2015-05-01,13484.1
2015-06-01,13449.8
2015-07-01,13355.3
2015-08-01,13475.2
2015-09-01,13543.0
2015-10-01,13761.0
2015-11-01,13874.8
2015-12-01,13889.6
2016-01-01,14062.4
2016-02-01,14244.0
2016-03-01,14281.5
2016-04-01,14435.1
2016-05-01,14419.6
2016-06-01,14447.1
2016-07-01,14574.1
2016-08-01,14554.1
2016-09-01,14637.8
2016-10-01,14814.3
2016-11-01,14901.9
2016-12-01,15156.9
2017-01-01,15407.0
2017-02-01,15457.9
2017-03-01,15566.3
2017-04-01,15743.9
2017-05-01,15793.1
2017-06-01,15802.7
2017-07-01,15833.5
2017-08-01,15837.2
2017-09-01,15984.5
2017-10-01,16295.1
2017-11-01,16489.5
2017-12-01,16596.4
2018-01-01,16740.7
2018-02-01,16852.5
2018-03-01,17070.3
