Tarih,TP_FG_B09_95
2000-01-01,1596.3
2000-02-01,1600.4
2000-03-01,1646.8
2000-04-01,1751.9
2000-05-01,1769.7
2000-06-01,1769.7
2000-07-01,1773.6
2000-08-01,1776.3
2000-09-01,1899.1
2000-10-01,1904.4
2000-11-01,2020.9
2000-12-01,2101.3
2001-01-01,2106.9
2001-02-01,2109.9
2001-03-01,2157.3
2001-04-01,2430.0
2001-05-01,2433.2
2001-06-01,2584.4
2001-07-01,2593.3
2001-08-01,2593.3
2001-09-01,2945.5
2001-10-01,2959.9
2001-11-01,3068.8
2001-12-01,3072.9
2002-01-01,3511.5
2002-02-01,3515.4
2002-03-01,3519.2
2002-04-01,3619.4
2002-05-01,3629.7
2002-06-01,3648.4
2002-07-01,3648.4
2002-08-01,3652.0
2002-09-01,3956.7
2002-10-01,3958.0
2002-11-01,3959.8
2002-12-01,4043.9
2003-01-01,4043.9
2003-02-01,4043.9
2003-03-01,4384.0
2003-04-01,4502.5
2003-05-01,4562.4
2003-06-01,4563.3
2003-07-01,4563.3
2003-08-01,4563.3
2003-09-01,4565.1
2003-10-01,4777.7
2003-11-01,4868.5
2003-12-01,4879.2
2004-01-01,4879.2
2004-02-01,5321.4
2004-03-01,5337.4
2004-04-01,5385.6
2004-05-01,5385.6
2004-06-01,5385.6
2004-07-01,5390.9
2004-08-01,5393.3
2004-09-01,5393.3
2004-10-01,5447.7
2004-11-01,5449.3
2004-12-01,5545.9
2005-01-01,5803.0
2005-02-01,5807.4
2005-03-01,5807.4
2005-04-01,5807.4
2005-05-01,5807.4
2005-06-01,5807.4
2005-07-01,6225.3
2005-08-01,6225.3
2005-09-01,6225.3
2005-10-01,6261.6
2005-11-01,6261.6
2005-12-01,6312.3
2006-01-01,6320.0
2006-02-01,6320.0
2006-03-01,6346.7
2006-04-01,6346.8
2006-05-01,6348.1
2006-06-01,6348.1
2006-07-01,6692.9
2006-08-01,6692.9
2006-09-01,6692.9
2006-10-01,6784.6
2006-11-01,6784.7
2006-12-01,6784.7
2007-01-01,6787.9
2007-02-01,6822.6
2007-03-01,6824.4
2007-04-01,6824.4
2007-05-01,6825.3
2007-06-01,6825.3
2007-07-01,6825.3
2007-08-01,6825.3
2007-09-01,7000.7
2007-10-01,7002.4
2007-11-01,7002.5
2007-12-01,7080.9
2008-01-01,7131.3
2008-02-01,7131.3
2008-03-01,7133.1
2008-04-01,7139.3
2008-05-01,7150.6
2008-06-01,7365.4
2008-07-01,7365.4
2008-08-01,7365.4
2008-09-01,7566.5
2008-10-01,7566.5
2008-11-01,7566.5
2008-12-01,7648.6
2009-01-01,7703.6
2009-02-01,7703.6
2009-03-01,7703.6
2009-04-01,7704.5
2009-05-01,7704.5
2009-06-01,7704.5
2009-07-01,7704.5
2009-08-01,7795.2
2009-09-01,7795.2
2009-10-01,7795.2
2009-11-01,7795.2
2009-12-01,7941.5
2010-01-01,7959.1
2010-02-01,7962.7
2010-03-01,7962.6
2010-04-01,7962.6
2010-05-01,7962.6
2010-06-01,7962.6
2010-07-01,7962.6
2010-08-01,8053.4
2010-09-01,8053.4
2010-10-01,8053.4
2010-11-01,8224.5
2010-12-01,8279.8
2011-01-01,8361.8
2011-02-01,8361.8
2011-03-01,8361.8
2011-04-01,8361.8
2011-05-01,8361.8
2011-06-01,8361.8
2011-07-01,8361.8
2011-08-01,8739.5
2011-09-01,8739.5
2011-10-01,8739.5
2011-11-01,8801.0
2011-12-01,8952.9
2012-01-01,9043.8
2012-02-01,9045.6
2012-03-01,9045.5
2012-04-01,9045.5
2012-05-01,9045.5
2012-06-01,9045.5
2012-07-01,9227.0
2012-08-01,9227.0
2012-09-01,9604.3
2012-10-01,9604.3
2012-11-01,9604.3
2012-12-01,9633.7
2013-01-01,9751.3
2013-02-01,9751.3
2013-03-01,9751.3
2013-04-01,9751.3
2013-05-01,9751.3
2013-06-01,9751.3
2013-07-01,9887.1
2013-08-01,9887.1
2013-09-01,9967.3
2013-10-01,9967.3
2013-11-01,9967.3
2013-12-01,9967.3
2014-01-01,10153.5
2014-02-01,10410.6
2014-03-01,10410.6
2014-04-01,10410.6
2014-05-01,10410.6
2014-06-01,10616.8
2014-07-01,10753.3
2014-08-01,10753.3
2014-09-01,10753.3
2014-10-01,10753.3
2014-11-01,10753.3
2014-12-01,10753.3
2015-01-01,10764.2
2015-02-01,10764.2
2015-03-01,10764.2
2015-04-01,10764.2
2015-05-01,10764.2
2015-06-01,10764.2
2015-07-01,10764.2
2015-08-01,10764.2
2015-09-01,10764.2
2015-10-01,10764.2
2015-11-01,10764.2
2015-12-01,10764.2
2016-01-01,11257.0
2016-02-01,11742.2
2016-03-01,11742.2
2016-04-01,11742.2
2016-05-01,11742.2
2016-06-01,12294.7
2016-07-01,12294.7
2016-08-01,12294.7
2016-09-01,13088.2
2016-10-01,13088.2
2016-11-01,13088.2
2016-12-01,13088.2
2017-01-01,13374.2
2017-02-01,13374.2
2017-03-01,13374.2
2017-04-01,13374.2
2017-05-01,13374.2
2017-06-01,13531.7
2017-07-01,13798.9
2017-08-01,13798.9
2017-09-01,13798.9
2017-10-01,13821.4
2017-11-01,13821.4
2017-12-01,13821.4
2018-01-01,14094.4
2018-02-01,14094.4
2018-03-01,14094.4
2018-04-01,14094.4
2018-05-01,14537.2
2018-06-01,14537.2
2018-07-01,14537.2
2018-08-01,14537.2
2018-09-01,15015.6
2018-10-01,15040.2
2018-11-01,15040.2
2018-12-01,15040.2
2019-01-01,15866.6
2019-02-01,15866.6
2019-03-01,16060.0
2019-04-01,16060.0
2019-05-01,16401.3
2019-06-01,16401.3
2019-07-01,16401.3
2019-08-01,16401.3
2019-09-01,16401.3
2019-10-01,17002.9
2019-11-01,17002.9
2019-12-01,17002.9
2020-01-01,17948.6
2020-02-01,18614.4
2020-03-01,19090.1
2020-04-01,19161.5
2020-05-01,19853.0
2020-06-01,19853.0
2020-07-01,19853.0
2020-08-01,19853.0
2020-09-01,20220.6
2020-10-01,20315.3
2020-11-01,21453.2
2020-12-01,21535.8
2021-01-01,21592.6
2021-02-01,21592.6
2021-03-01,21592.6
2021-04-01,21753.2
2021-05-01,21753.2
2021-06-01,21753.2
2021-07-01,21753.2
2021-08-01,21746.1
2021-09-01,25141.0
2021-10-01,25151.6
2021-11-01,26559.5
2021-12-01,26730.5
2022-01-01,28567.2
2022-02-01,28981.8
2022-03-01,29103.3
2022-04-01,31039.5
2022-05-01,31039.5
2022-06-01,31200.4
2022-07-01,31452.0
2022-08-01,31469.9
2022-09-01,48220.5
2022-10-01,48626.7
2022-11-01,48972.7
2022-12-01,50476.6
2023-01-01,57874.9
2023-02-01,58351.0
2023-03-01,63538.9
2023-04-01,63691.7
2023-05-01,64041.8
2023-06-01,63494.8
2023-07-01,63928.9
2023-08-01,68741.5
2023-09-01,101789.3
2023-10-01,101873.9
2023-11-01,102027.8
2023-12-01,102347.7
2024-01-01,111494.2
2024-02-01,111648.6
2024-03-01,121317.1
2024-04-01,121352.8
2024-05-01,122999.7
2024-06-01,122999.7
2024-07-01,126419.4
2024-08-01,127449.7
2024-09-01,146081.6
2024-10-01,154075.9
2024-11-01,154309.9
2024-12-01,154538.6
2025-01-01,166557.6
2025-02-01,166557.6
2025-03-01,176018.4
2025-04-01,176077.9
2025-05-01,176334.9
2025-06-01,176522.9
2025-07-01,176915.8
2025-08-01,176915.8
2025-09-01,205444.6
