Tarih,TP_FG_B04_95
2022-04-01,45302.5
2022-05-01,48399.6
2022-06-01,50127.9
2022-07-01,53986.9
2022-08-01,55464.5
2022-09-01,60753.2
2022-10-01,64973.3
2022-11-01,68421.2
2022-12-01,71086.0
2023-01-01,73661.0
2023-02-01,76998.6
2023-03-01,77275.1
2023-04-01,79071.7
2023-05-01,80976.6
2023-06-01,83719.0
2023-07-01,97132.0
2023-08-01,105818.9
2023-09-01,110550.1
2023-10-01,115030.8
2023-11-01,115400.0
2023-12-01,116479.6
2024-01-01,121712.4
2024-02-01,124800.8
2024-03-01,132306.7
2024-04-01,139322.9
2024-05-01,144172.8
2024-06-01,146341.7
2024-07-01,148569.2
2024-08-01,150883.7
2024-09-01,156338.5
2024-10-01,158500.3
2024-11-01,160938.6
2024-12-01,162753.2
2025-01-01,170933.3
2025-02-01,174169.3
2025-03-01,173015.1
2025-04-01,186922.0
2025-05-01,182600.1
2025-06-01,188034.9
2025-07-01,192326.2
2025-08-01,194810.5
2025-09-01,199982.2
