Tarih,TP_DB_B63
2000-01-01,18380.0
2000-04-01,20697.0
2000-07-01,21205.0
2000-10-01,21828.0
2001-01-01,21492.0
2001-04-01,20530.0
2001-07-01,21369.0
2001-10-01,21031.0
2002-01-01,21728.0
2002-04-01,22869.0
2002-07-01,22557.0
2002-10-01,23595.0
2003-01-01,24230.0
2003-04-01,25955.0
2003-07-01,26687.0
2003-10-01,27111.0
2004-01-01,26821.0
2004-04-01,27522.0
2004-07-01,28890.0
2004-10-01,30079.0
2005-01-01,30884.0
2005-04-01,30300.0
2005-07-01,30601.0
2005-10-01,31560.0
2006-01-01,34107.0
2006-04-01,33935.0
2006-07-01,35004.0
2006-10-01,36346.0
2007-01-01,39900.0
2007-04-01,39057.0
2007-07-01,40451.0
2007-10-01,38743.0
2008-01-01,38735.0
2008-04-01,39203.0
2008-07-01,39800.0
2008-10-01,38906.0
2009-01-01,39145.0
2009-04-01,40262.0
2009-07-01,41066.0
2009-10-01,40899.0
2010-01-01,41928.0
2010-04-01,41708.0
2010-07-01,44799.0
2010-10-01,45184.0
2011-01-01,48983.0
2011-04-01,49831.0
2011-07-01,49378.0
2011-10-01,50330.0
2012-01-01,53604.0
2012-04-01,55140.0
2012-07-01,57790.0
2012-10-01,64730.0
2013-01-01,67034.0
2013-04-01,73099.0
2013-07-01,73833.0
2013-10-01,79317.0
2014-01-01,80321.0
2014-04-01,88276.0
2014-07-01,89946.0
2014-10-01,92576.0
2015-01-01,92434.0
2015-04-01,94636.0
2015-07-01,93964.0
2015-10-01,94234.0
2016-01-01,96909.0
2016-04-01,101978.0
2016-07-01,99738.0
2016-10-01,101644.0
2017-01-01,105080.0
2017-04-01,113644.0
2017-07-01,114188.0
2017-10-01,116300.0
2018-01-01,119204.0
2018-04-01,116967.0
2018-07-01,115745.0
2018-10-01,116989.0
2019-01-01,126011.0
2019-04-01,120838.0
2019-07-01,121446.0
2019-10-01,119953.0
2020-01-01,123775.0
2020-04-01,117088.0
2020-07-01,117843.0
2020-10-01,124551.0
2021-01-01,123870.0
2021-04-01,127295.0
2021-07-01,129323.0
2021-10-01,125630.0
2022-01-01,125319.0
2022-04-01,122526.0
2022-07-01,118293.0
2022-10-01,121598.0
2023-01-01,123422.0
2023-04-01,122542.0
2023-07-01,124412.0
2023-10-01,128135.0
2024-01-01,133480.0
2024-04-01,135589.0
2024-07-01,143203.0
2024-10-01,143397.0
2025-01-01,144035.0
2025-04-01,152437.0
