Tarih,TP_DB_B46
2000-01-01,31731.0
2000-04-01,33172.0
2000-07-01,33104.0
2000-10-01,34282.0
2001-01-01,33615.0
2001-04-01,32825.0
2001-07-01,32996.0
2001-10-01,31723.0
2002-01-01,30502.0
2002-04-01,33019.0
2002-07-01,32246.0
2002-10-01,32585.0
2003-01-01,31390.0
2003-04-01,31546.0
2003-07-01,31761.0
2003-10-01,32781.0
2004-01-01,33740.0
2004-04-01,34531.0
2004-07-01,35525.0
2004-10-01,38524.0
2005-01-01,38721.0
2005-04-01,43500.0
2005-07-01,46478.0
2005-10-01,50208.0
2006-01-01,61121.0
2006-04-01,67351.0
2006-07-01,71528.0
2006-10-01,80269.0
2007-01-01,89522.0
2007-04-01,98150.0
2007-07-01,107503.0
2007-10-01,117270.0
2008-01-01,127116.0
2008-04-01,137613.0
2008-07-01,139264.0
2008-10-01,133201.0
2009-01-01,126286.0
2009-04-01,125084.0
2009-07-01,122446.0
2009-10-01,118293.0
2010-01-01,112216.0
2010-04-01,105560.0
2010-07-01,108396.0
2010-10-01,106877.0
2011-01-01,111349.0
2011-04-01,113183.0
2011-07-01,112264.0
2011-10-01,110386.0
2012-01-01,112337.0
2012-04-01,110865.0
2012-07-01,111089.0
2012-10-01,112271.0
2013-01-01,110138.0
2013-04-01,109538.0
2013-07-01,112246.0
2013-10-01,115371.0
2014-01-01,118019.0
2014-04-01,119257.0
2014-07-01,116829.0
2014-10-01,117022.0
2015-01-01,114281.0
2015-04-01,124941.0
2015-07-01,134458.0
2015-10-01,140108.0
2016-01-01,145578.0
2016-04-01,148562.0
2016-07-01,148091.0
2016-10-01,148343.0
2017-01-01,144861.0
2017-04-01,146967.0
2017-07-01,147983.0
2017-10-01,150932.0
2018-01-01,153867.0
2018-04-01,150595.0
2018-07-01,146678.0
2018-10-01,144033.0
2019-01-01,141323.0
2019-04-01,134965.0
2019-07-01,130590.0
2019-10-01,126747.0
2020-01-01,122559.0
2020-04-01,119124.0
2020-07-01,119574.0
2020-10-01,121140.0
2021-01-01,118941.0
2021-04-01,120611.0
2021-07-01,118830.0
2021-10-01,117301.0
2022-01-01,116362.0
2022-04-01,111045.0
2022-07-01,111972.0
2022-10-01,113486.0
2023-01-01,115590.0
2023-04-01,116820.0
2023-07-01,116428.0
2023-10-01,121559.0
2024-01-01,121500.0
2024-04-01,126326.0
2024-07-01,130968.0
2024-10-01,129604.0
2025-01-01,138315.0
2025-04-01,152476.0
