Tarih,TP_DB_B21
2000-01-01,43819.0
2000-04-01,46607.0
2000-07-01,46594.0
2000-10-01,47620.0
2001-01-01,46664.0
2001-04-01,44841.0
2001-07-01,47594.0
2001-10-01,46110.0
2002-01-01,55502.0
2002-04-01,59484.0
2002-07-01,61816.0
2002-10-01,63618.0
2003-01-01,63870.0
2003-04-01,66402.0
2003-07-01,67584.0
2003-10-01,69502.0
2004-01-01,68613.0
2004-04-01,69224.0
2004-07-01,71475.0
2004-10-01,73923.0
2005-01-01,73482.0
2005-04-01,70735.0
2005-07-01,69015.0
2005-10-01,68398.0
2006-01-01,69193.0
2006-04-01,67191.0
2006-07-01,69149.0
2006-10-01,70016.0
2007-01-01,71704.0
2007-04-01,70892.0
2007-07-01,72725.0
2007-10-01,71598.0
2008-01-01,72440.0
2008-04-01,76324.0
2008-07-01,76061.0
2008-10-01,75315.0
2009-01-01,73754.0
2009-04-01,75637.0
2009-07-01,80453.0
2009-10-01,80149.0
2010-01-01,80645.0
2010-04-01,79524.0
2010-07-01,84750.0
2010-10-01,85103.0
2011-01-01,88980.0
2011-04-01,90010.0
2011-07-01,88130.0
2011-10-01,87770.0
2012-01-01,91113.0
2012-04-01,90549.0
2012-07-01,92746.0
2012-10-01,93656.0
2013-01-01,92740.0
2013-04-01,93766.0
2013-07-01,95988.0
2013-10-01,99178.0
2014-01-01,100208.0
2014-04-01,102319.0
2014-07-01,101117.0
2014-10-01,100792.0
2015-01-01,96198.0
2015-04-01,99815.0
2015-07-01,100906.0
2015-10-01,99740.0
2016-01-01,102196.0
2016-04-01,106104.0
2016-07-01,105858.0
2016-10-01,106631.0
2017-01-01,110202.0
2017-04-01,116641.0
2017-07-01,117329.0
2017-10-01,117768.0
2018-01-01,120471.0
2018-04-01,118514.0
2018-07-01,119316.0
2018-10-01,122297.0
2019-01-01,127602.0
2019-04-01,125313.0
2019-07-01,124860.0
2019-10-01,137448.0
2020-01-01,148700.0
2020-04-01,143014.0
2020-07-01,145002.0
2020-10-01,152548.0
2021-01-01,151057.0
2021-04-01,153619.0
2021-07-01,160858.0
2021-10-01,156198.0
2022-01-01,156459.0
2022-04-01,152684.0
2022-07-01,146035.0
2022-10-01,156004.0
2023-01-01,162598.0
2023-04-01,162799.0
2023-07-01,161476.0
2023-10-01,166697.0
2024-01-01,169522.0
2024-04-01,172776.0
2024-07-01,180371.0
2024-10-01,176416.0
2025-01-01,176519.0
2025-04-01,185838.0
