Tarih,TP_DB_B36
2000-01-01,2595.0
2000-04-01,2781.0
2000-07-01,2819.0
2000-10-01,3029.0
2001-01-01,2856.0
2001-04-01,2513.0
2001-07-01,2315.0
2001-10-01,1578.0
2002-01-01,3460.0
2002-04-01,3784.0
2002-07-01,3689.0
2002-10-01,3818.0
2003-01-01,3639.0
2003-04-01,3757.0
2003-07-01,3938.0
2003-10-01,4169.0
2004-01-01,4222.0
2004-04-01,4412.0
2004-07-01,4553.0
2004-10-01,4787.0
2005-01-01,4839.0
2005-04-01,4916.0
2005-07-01,5670.0
2005-10-01,8736.0
2006-01-01,12972.0
2006-04-01,13712.0
2006-07-01,14549.0
2006-10-01,15626.0
2007-01-01,15898.0
2007-04-01,17005.0
2007-07-01,19191.0
2007-10-01,21156.0
2008-01-01,22071.0
2008-04-01,22989.0
2008-07-01,22714.0
2008-10-01,21672.0
2009-01-01,19916.0
2009-04-01,19772.0
2009-07-01,18622.0
2009-10-01,17156.0
2010-01-01,15333.0
2010-04-01,13950.0
2010-07-01,14056.0
2010-10-01,12511.0
2011-01-01,12666.0
2011-04-01,12876.0
2011-07-01,12921.0
2011-10-01,13066.0
2012-01-01,13829.0
2012-04-01,14555.0
2012-07-01,15016.0
2012-10-01,15173.0
2013-01-01,15253.0
2013-04-01,17126.0
2013-07-01,17612.0
2013-10-01,17988.0
2014-01-01,18679.0
2014-04-01,20188.0
2014-07-01,18819.0
2014-10-01,18791.0
2015-01-01,18296.0
2015-04-01,19318.0
2015-07-01,19212.0
2015-10-01,19383.0
2016-01-01,20338.0
2016-04-01,20047.0
2016-07-01,20038.0
2016-10-01,19085.0
2017-01-01,17902.0
2017-04-01,18521.0
2017-07-01,18423.0
2017-10-01,18295.0
2018-01-01,19138.0
2018-04-01,17951.0
2018-07-01,17663.0
2018-10-01,17408.0
2019-01-01,17036.0
2019-04-01,14319.0
2019-07-01,13445.0
2019-10-01,12724.0
2020-01-01,11722.0
2020-04-01,9694.0
2020-07-01,9366.0
2020-10-01,9466.0
2021-01-01,9227.0
2021-04-01,9120.0
2021-07-01,8753.0
2021-10-01,8232.0
2022-01-01,8497.0
2022-04-01,8125.0
2022-07-01,7905.0
2022-10-01,8897.0
2023-01-01,8015.0
2023-04-01,8144.0
2023-07-01,7940.0
2023-10-01,8580.0
2024-01-01,8310.0
2024-04-01,8245.0
2024-07-01,8308.0
2024-10-01,8343.0
2025-01-01,7937.0
2025-04-01,8954.0
