Tarih,TP_DB_B14
2000-01-01,680.0
2000-04-01,683.0
2000-07-01,625.0
2000-10-01,653.0
2001-01-01,608.0
2001-04-01,581.0
2001-07-01,632.0
2001-10-01,752.0
2002-01-01,955.0
2002-04-01,1197.0
2002-07-01,1500.0
2002-10-01,1655.0
2003-01-01,1772.0
2003-04-01,2010.0
2003-07-01,2504.0
2003-10-01,2860.0
2004-01-01,2883.0
2004-04-01,2902.0
2004-07-01,3014.0
2004-10-01,3287.0
2005-01-01,3110.0
2005-04-01,2875.0
2005-07-01,2855.0
2005-10-01,2763.0
2006-01-01,2753.0
2006-04-01,2774.0
2006-07-01,2597.0
2006-10-01,2563.0
2007-01-01,2495.0
2007-04-01,2429.0
2007-07-01,2331.0
2007-10-01,2282.0
2008-01-01,2357.0
2008-04-01,2273.0
2008-07-01,1980.0
2008-10-01,1874.0
2009-01-01,1721.0
2009-04-01,1798.0
2009-07-01,1807.0
2009-10-01,1764.0
2010-01-01,1654.0
2010-04-01,1494.0
2010-07-01,1613.0
2010-10-01,1553.0
2011-01-01,1613.0
2011-04-01,1596.0
2011-07-01,1379.0
2011-10-01,1239.0
2012-01-01,1243.0
2012-04-01,1127.0
2012-07-01,1071.0
2012-10-01,1036.0
2013-01-01,980.0
2013-04-01,963.0
2013-07-01,905.0
2013-10-01,833.0
2014-01-01,762.0
2014-04-01,661.0
2014-07-01,417.0
2014-10-01,342.0
2015-01-01,290.0
2015-04-01,270.0
2015-07-01,208.0
2015-10-01,176.0
2016-01-01,173.0
2016-04-01,157.0
2016-07-01,131.0
2016-10-01,399.0
2017-01-01,1382.0
2017-04-01,1390.0
2017-07-01,1298.0
2017-10-01,1753.0
2018-01-01,1437.0
2018-04-01,1826.0
2018-07-01,6706.0
2018-10-01,5914.0
2019-01-01,5896.0
2019-04-01,6491.0
2019-07-01,6394.0
2019-10-01,8452.0
2020-01-01,8383.0
2020-04-01,19617.0
2020-07-01,20989.0
2020-10-01,21344.0
2021-01-01,22616.0
2021-04-01,25824.0
2021-07-01,25850.0
2021-10-01,26052.0
2022-01-01,29812.0
2022-04-01,29428.0
2022-07-01,31975.0
2022-10-01,32790.0
2023-01-01,39321.0
2023-04-01,46234.0
2023-07-01,45714.0
2023-10-01,46360.0
2024-01-01,46158.0
2024-04-01,44691.0
2024-07-01,38367.0
2024-10-01,34701.0
2025-01-01,30096.0
2025-04-01,29334.0
