Tarih,TP_DB_B51
2000-01-01,13695.0
2000-04-01,14016.0
2000-07-01,13329.0
2000-10-01,13931.0
2001-01-01,14833.0
2001-04-01,14655.0
2001-07-01,15768.0
2001-10-01,13891.0
2002-01-01,13798.0
2002-04-01,15402.0
2002-07-01,15503.0
2002-10-01,16496.0
2003-01-01,16861.0
2003-04-01,17480.0
2003-07-01,17237.0
2003-10-01,17983.0
2004-01-01,17641.0
2004-04-01,17143.0
2004-07-01,17445.0
2004-10-01,18689.0
2005-01-01,17887.0
2005-04-01,16635.0
2005-07-01,16131.0
2005-10-01,17308.0
2006-01-01,17666.0
2006-04-01,17863.0
2006-07-01,17921.0
2006-10-01,18892.0
2007-01-01,19433.0
2007-04-01,19584.0
2007-07-01,20444.0
2007-10-01,21084.0
2008-01-01,22120.0
2008-04-01,22837.0
2008-07-01,21364.0
2008-10-01,21290.0
2009-01-01,19987.0
2009-04-01,21033.0
2009-07-01,21175.0
2009-10-01,20756.0
2010-01-01,19973.0
2010-04-01,18895.0
2010-07-01,20217.0
2010-10-01,19668.0
2011-01-01,20216.0
2011-04-01,20619.0
2011-07-01,18808.0
2011-10-01,17419.0
2012-01-01,18061.0
2012-04-01,16932.0
2012-07-01,16559.0
2012-10-01,16352.0
2013-01-01,16070.0
2013-04-01,15697.0
2013-07-01,14707.0
2013-10-01,14468.0
2014-01-01,14341.0
2014-04-01,13836.0
2014-07-01,11255.0
2014-10-01,10930.0
2015-01-01,10029.0
2015-04-01,10582.0
2015-07-01,10163.0
2015-10-01,10140.0
2016-01-01,10699.0
2016-04-01,10757.0
2016-07-01,11657.0
2016-10-01,10995.0
2017-01-01,10135.0
2017-04-01,10708.0
2017-07-01,11175.0
2017-10-01,10934.0
2018-01-01,10478.0
2018-04-01,10295.0
2018-07-01,9901.0
2018-10-01,9859.0
2019-01-01,9881.0
2019-04-01,9630.0
2019-07-01,9344.0
2019-10-01,9212.0
2020-01-01,9144.0
2020-04-01,8892.0
2020-07-01,8707.0
2020-10-01,8684.0
2021-01-01,8011.0
2021-04-01,7745.0
2021-07-01,7583.0
2021-10-01,7606.0
2022-01-01,7819.0
2022-04-01,8786.0
2022-07-01,8590.0
2022-10-01,8836.0
2023-01-01,9008.0
2023-04-01,8886.0
2023-07-01,8557.0
2023-10-01,9006.0
2024-01-01,8709.0
2024-04-01,8922.0
2024-07-01,9647.0
2024-10-01,9997.0
2025-01-01,11098.0
2025-04-01,12408.0
