Tarih,TP_DB_B23
2000-01-01,35715.0
2000-04-01,38109.0
2000-07-01,38447.0
2000-10-01,39513.0
2001-01-01,38670.0
2001-04-01,37185.0
2001-07-01,39972.0
2001-10-01,38729.0
2002-01-01,48437.0
2002-04-01,52177.0
2002-07-01,54739.0
2002-10-01,56773.0
2003-01-01,57149.0
2003-04-01,59974.0
2003-07-01,61301.0
2003-10-01,63346.0
2004-01-01,62526.0
2004-04-01,63502.0
2004-07-01,65945.0
2004-10-01,68583.0
2005-01-01,68771.0
2005-04-01,66345.0
2005-07-01,64807.0
2005-10-01,64643.0
2006-01-01,65667.0
2006-04-01,64186.0
2006-07-01,65989.0
2006-10-01,66576.0
2007-01-01,68226.0
2007-04-01,67275.0
2007-07-01,68882.0
2007-10-01,67120.0
2008-01-01,67819.0
2008-04-01,71251.0
2008-07-01,70889.0
2008-10-01,69757.0
2009-01-01,68468.0
2009-04-01,70161.0
2009-07-01,74652.0
2009-10-01,74054.0
2010-01-01,74471.0
2010-04-01,73528.0
2010-07-01,77906.0
2010-10-01,78084.0
2011-01-01,81449.0
2011-04-01,81918.0
2011-07-01,80097.0
2011-10-01,79184.0
2012-01-01,81675.0
2012-04-01,80779.0
2012-07-01,81555.0
2012-10-01,81710.0
2013-01-01,80299.0
2013-04-01,81209.0
2013-07-01,82838.0
2013-10-01,85663.0
2014-01-01,86496.0
2014-04-01,87323.0
2014-07-01,85714.0
2014-10-01,85163.0
2015-01-01,80716.0
2015-04-01,82622.0
2015-07-01,83001.0
2015-10-01,81738.0
2016-01-01,83084.0
2016-04-01,85371.0
2016-07-01,83522.0
2016-10-01,82615.0
2017-01-01,85200.0
2017-04-01,90113.0
2017-07-01,89737.0
2017-10-01,90241.0
2018-01-01,91694.0
2018-04-01,89446.0
2018-07-01,89057.0
2018-10-01,91245.0
2019-01-01,95490.0
2019-04-01,94309.0
2019-07-01,95073.0
2019-10-01,96442.0
2020-01-01,100115.0
2020-04-01,95896.0
2020-07-01,96798.0
2020-10-01,102316.0
2021-01-01,100561.0
2021-04-01,104165.0
2021-07-01,112250.0
2021-10-01,109732.0
2022-01-01,110942.0
2022-04-01,109076.0
2022-07-01,104516.0
2022-10-01,113715.0
2023-01-01,117796.0
2023-04-01,117690.0
2023-07-01,117054.0
2023-10-01,119608.0
2024-01-01,121554.0
2024-04-01,121512.0
2024-07-01,125480.0
2024-10-01,121790.0
2025-01-01,119485.0
2025-04-01,122902.0
