Tarih,TP_DB_B34
2000-01-01,6703.0
2000-04-01,7398.0
2000-07-01,7492.0
2000-10-01,7581.0
2001-01-01,6847.0
2001-04-01,6453.0
2001-07-01,5881.0
2001-10-01,4789.0
2002-01-01,7261.0
2002-04-01,7795.0
2002-07-01,6764.0
2002-10-01,6927.0
2003-01-01,6677.0
2003-04-01,6723.0
2003-07-01,6853.0
2003-10-01,7459.0
2004-01-01,7776.0
2004-04-01,8621.0
2004-07-01,9128.0
2004-10-01,10962.0
2005-01-01,11004.0
2005-04-01,15173.0
2005-07-01,17036.0
2005-10-01,21559.0
2006-01-01,27138.0
2006-04-01,30680.0
2006-07-01,32283.0
2006-10-01,38147.0
2007-01-01,40722.0
2007-04-01,44676.0
2007-07-01,49418.0
2007-10-01,52668.0
2008-01-01,55646.0
2008-04-01,57527.0
2008-07-01,57719.0
2008-10-01,52499.0
2009-01-01,48915.0
2009-04-01,48311.0
2009-07-01,47304.0
2009-10-01,45992.0
2010-01-01,43017.0
2010-04-01,41295.0
2010-07-01,43189.0
2010-10-01,42075.0
2011-01-01,44807.0
2011-04-01,47185.0
2011-07-01,48403.0
2011-10-01,49500.0
2012-01-01,50969.0
2012-04-01,52266.0
2012-07-01,54429.0
2012-10-01,59274.0
2013-01-01,60671.0
2013-04-01,66569.0
2013-07-01,69539.0
2013-10-01,75489.0
2014-01-01,77377.0
2014-04-01,83412.0
2014-07-01,83620.0
2014-10-01,87372.0
2015-01-01,89375.0
2015-04-01,97251.0
2015-07-01,103858.0
2015-10-01,107957.0
2016-01-01,110650.0
2016-04-01,112603.0
2016-07-01,110618.0
2016-10-01,112394.0
2017-01-01,109830.0
2017-04-01,114363.0
2017-07-01,114337.0
2017-10-01,118233.0
2018-01-01,120088.0
2018-04-01,116290.0
2018-07-01,109881.0
2018-10-01,105796.0
2019-01-01,106147.0
2019-04-01,98829.0
2019-07-01,93515.0
2019-10-01,79063.0
2020-01-01,76850.0
2020-04-01,72856.0
2020-07-01,73378.0
2020-10-01,72827.0
2021-01-01,71378.0
2021-04-01,68997.0
2021-07-01,67273.0
2021-10-01,66002.0
2022-01-01,63633.0
2022-04-01,60440.0
2022-07-01,58448.0
2022-10-01,55152.0
2023-01-01,52300.0
2023-04-01,52491.0
2023-07-01,55190.0
2023-10-01,59231.0
2024-01-01,61890.0
2024-04-01,64312.0
2024-07-01,65278.0
2024-10-01,66396.0
2025-01-01,70129.0
2025-04-01,79804.0
