Tarih,TP_DB_B20
2000-01-01,80577.0
2000-04-01,85040.0
2000-07-01,84718.0
2000-10-01,90300.0
2001-01-01,90917.0
2001-04-01,92244.0
2001-07-01,99666.0
2001-10-01,97188.0
2002-01-01,98785.0
2002-04-01,107269.0
2002-07-01,109651.0
2002-10-01,113111.0
2003-01-01,112798.0
2003-04-01,116639.0
2003-07-01,117596.0
2003-10-01,121072.0
2004-01-01,119996.0
2004-04-01,120421.0
2004-07-01,123055.0
2004-10-01,129089.0
2005-01-01,127028.0
2005-04-01,127340.0
2005-07-01,127505.0
2005-10-01,131957.0
2006-01-01,144098.0
2006-04-01,149071.0
2006-07-01,155256.0
2006-10-01,165912.0
2007-01-01,177303.0
2007-04-01,185513.0
2007-07-01,197822.0
2007-10-01,207581.0
2008-01-01,219809.0
2008-04-01,234677.0
2008-07-01,235455.0
2008-10-01,228528.0
2009-01-01,219228.0
2009-04-01,221953.0
2009-07-01,224133.0
2009-10-01,219985.0
2010-01-01,213652.0
2010-04-01,205324.0
2010-07-01,216193.0
2010-10-01,214545.0
2011-01-01,225331.0
2011-04-01,229871.0
2011-07-01,225434.0
2011-10-01,222779.0
2012-01-01,229358.0
2012-04-01,226990.0
2012-07-01,231554.0
2012-10-01,240566.0
2013-01-01,239619.0
2013-04-01,245303.0
2013-07-01,250697.0
2013-10-01,260606.0
2014-01-01,264237.0
2014-04-01,272814.0
2014-07-01,268109.0
2014-10-01,270996.0
2015-01-01,264473.0
2015-04-01,279008.0
2015-07-01,288640.0
2015-10-01,294991.0
2016-01-01,305072.0
2016-04-01,314046.0
2016-07-01,313853.0
2016-10-01,313314.0
2017-01-01,314078.0
2017-04-01,327763.0
2017-07-01,331082.0
2017-10-01,337648.0
2018-01-01,344854.0
2018-04-01,337189.0
2018-07-01,331183.0
2018-10-01,329454.0
2019-01-01,335215.0
2019-04-01,324568.0
2019-07-01,318143.0
2019-10-01,314177.0
2020-01-01,313200.0
2020-04-01,302325.0
2020-07-01,303448.0
2020-10-01,312084.0
2021-01-01,307277.0
2021-04-01,310315.0
2021-07-01,316492.0
2021-10-01,309807.0
2022-01-01,307837.0
2022-04-01,299220.0
2022-07-01,292952.0
2022-10-01,301829.0
2023-01-01,306656.0
2023-04-01,303939.0
2023-07-01,304904.0
2023-10-01,316320.0
2024-01-01,320488.0
2024-04-01,326916.0
2024-07-01,340906.0
2024-10-01,337297.0
2025-01-01,348215.0
2025-04-01,374760.0
