Tarih,TP_DB_B35
2000-01-01,4107.0
2000-04-01,4616.0
2000-07-01,4673.0
2000-10-01,4552.0
2001-01-01,3990.0
2001-04-01,3939.0
2001-07-01,3566.0
2001-10-01,3211.0
2002-01-01,3800.0
2002-04-01,4011.0
2002-07-01,3074.0
2002-10-01,3108.0
2003-01-01,3037.0
2003-04-01,2965.0
2003-07-01,2915.0
2003-10-01,3289.0
2004-01-01,3553.0
2004-04-01,4208.0
2004-07-01,4575.0
2004-10-01,6175.0
2005-01-01,6164.0
2005-04-01,10257.0
2005-07-01,11366.0
2005-10-01,12823.0
2006-01-01,14166.0
2006-04-01,16968.0
2006-07-01,17734.0
2006-10-01,22520.0
2007-01-01,24823.0
2007-04-01,27670.0
2007-07-01,30226.0
2007-10-01,31512.0
2008-01-01,33574.0
2008-04-01,34537.0
2008-07-01,35005.0
2008-10-01,30827.0
2009-01-01,28998.0
2009-04-01,28538.0
2009-07-01,28682.0
2009-10-01,28835.0
2010-01-01,27683.0
2010-04-01,27345.0
2010-07-01,29133.0
2010-10-01,29564.0
2011-01-01,32140.0
2011-04-01,34309.0
2011-07-01,35481.0
2011-10-01,36433.0
2012-01-01,37139.0
2012-04-01,37710.0
2012-07-01,39412.0
2012-10-01,44100.0
2013-01-01,45418.0
2013-04-01,49443.0
2013-07-01,51927.0
2013-10-01,57500.0
2014-01-01,58698.0
2014-04-01,63224.0
2014-07-01,64800.0
2014-10-01,68580.0
2015-01-01,71078.0
2015-04-01,77933.0
2015-07-01,84646.0
2015-10-01,88574.0
2016-01-01,90311.0
2016-04-01,92555.0
2016-07-01,90580.0
2016-10-01,93308.0
2017-01-01,91927.0
2017-04-01,95842.0
2017-07-01,95913.0
2017-10-01,99937.0
2018-01-01,100949.0
2018-04-01,98338.0
2018-07-01,92218.0
2018-10-01,88387.0
2019-01-01,89111.0
2019-04-01,84509.0
2019-07-01,80069.0
2019-10-01,66338.0
2020-01-01,65128.0
2020-04-01,63162.0
2020-07-01,64012.0
2020-10-01,63360.0
2021-01-01,62150.0
2021-04-01,59877.0
2021-07-01,58519.0
2021-10-01,57769.0
2022-01-01,55135.0
2022-04-01,52315.0
2022-07-01,50542.0
2022-10-01,46254.0
2023-01-01,44284.0
2023-04-01,44346.0
2023-07-01,47249.0
2023-10-01,50650.0
2024-01-01,53579.0
2024-04-01,56067.0
2024-07-01,56970.0
2024-10-01,58053.0
2025-01-01,62191.0
2025-04-01,70849.0
