Tarih,TP_KKO2_IS_26
2014-04-01,86.52213982
2014-05-01,87.30808897
2014-06-01,89.82445232
2014-07-01,88.49570087
2014-08-01,86.40768584
2014-09-01,88.04667682
2014-10-01,88.54899416
2014-11-01,88.31777914
2014-12-01,85.67738637
2015-01-01,81.48588397
2015-02-01,76.56952347
2015-03-01,76.30222419
2015-04-01,76.57317791
2015-05-01,76.56505153
2015-06-01,76.56260843
2015-07-01,84.24336126
2015-08-01,83.30025228
2015-09-01,82.74938699
2015-10-01,87.77492447
2015-11-01,88.30803273
2015-12-01,84.87004537
2016-01-01,74.30478023
2016-02-01,79.17317142
2016-03-01,86.07260844
2016-04-01,79.96455437
2016-05-01,81.29166714
2016-06-01,77.59180884
2016-07-01,81.84342466
2016-08-01,79.36253302
2016-09-01,78.12182843
2016-10-01,84.59883695
2016-11-01,80.60746428
2016-12-01,77.24727578
2017-01-01,74.73015013
2017-02-01,79.60160994
2017-03-01,78.3246836
2017-04-01,73.72667123
2017-05-01,76.04527679
2017-06-01,77.07351646
2017-07-01,74.4142662
2017-08-01,76.11512734
2017-09-01,81.3211176
2017-10-01,92.22986519
2017-11-01,81.37588425
2017-12-01,89.71595514
2018-01-01,70.49248877
2018-02-01,73.22207742
2018-03-01,73.27287792
2018-04-01,79.23723601
2018-05-01,78.35791594
2018-06-01,78.5397619
2018-07-01,71.5230293
2018-08-01,74.46008858
2018-09-01,75.1062459
2018-10-01,77.45612298
2018-11-01,77.9680396
2018-12-01,85.08509113
2019-01-01,78.01539848
2019-02-01,75.59371716
2019-03-01,74.28486459
2019-04-01,74.51466778
2019-05-01,74.67525671
2019-06-01,74.63498158
2019-07-01,75.97514768
2019-08-01,76.54315674
2019-09-01,75.84250239
2019-10-01,78.57338658
2019-11-01,78.7478613
2019-12-01,75.98873477
2020-01-01,77.66840792
2020-02-01,77.32937331
2020-03-01,74.46557351
2020-04-01,75.06111169
2020-05-01,77.74576007
2020-06-01,78.75225785
2020-07-01,81.03790059
2020-08-01,79.21923856
2020-09-01,80.6360933
2020-10-01,81.51610649
2020-11-01,82.05311181
2020-12-01,84.94728606
2021-01-01,81.84493747
2021-02-01,80.54032375
2021-03-01,80.42837262
2021-04-01,80.3528549
2021-05-01,80.92311627
2021-06-01,79.4241129
2021-07-01,79.83314461
2021-08-01,78.23041854
2021-09-01,77.58828199
2021-10-01,78.17715345
2021-11-01,79.80217384
2021-12-01,80.49113693
2022-01-01,78.97816386
2022-02-01,80.90020465
2022-03-01,80.69034776
2022-04-01,80.94877333
2022-05-01,81.36937249
2022-06-01,80.50030881
2022-07-01,81.12254046
2022-08-01,80.97876022
2022-09-01,80.21398899
2022-10-01,80.73714799
2022-11-01,81.1973893
2022-12-01,81.34711504
2023-01-01,81.36793942
2023-02-01,81.95260599
2023-03-01,82.64711378
2023-04-01,82.82471627
2023-05-01,77.91416494
2023-06-01,80.14055419
2023-07-01,81.24522672
2023-08-01,82.24358615
2023-09-01,79.62278593
2023-10-01,79.77141248
2023-11-01,76.3191645
2023-12-01,75.97134449
2024-01-01,76.92495196
2024-02-01,74.9840809
2024-03-01,76.26091555
2024-04-01,76.05486811
2024-05-01,74.82501554
2024-06-01,75.69366051
2024-07-01,72.54467688
2024-08-01,69.84552156
2024-09-01,75.39987605
2024-10-01,70.39525116
2024-11-01,72.20942954
2024-12-01,73.13610997
2025-01-01,71.22820584
2025-02-01,68.89796585
2025-03-01,67.12774899
2025-04-01,68.14533506
2025-05-01,69.19962513
2025-06-01,69.04073582
2025-07-01,67.98880479
2025-08-01,68.35366952
2025-09-01,69.32401992
