Tarih,TP_KKO2_IS_31
2014-04-01,72.22138
2014-05-01,71.29978
2014-06-01,73.46602
2014-07-01,72.73024
2014-08-01,72.86758
2014-09-01,73.91838
2014-10-01,73.90876
2014-11-01,72.73601
2014-12-01,71.72531
2015-01-01,70.76667
2015-02-01,71.00194
2015-03-01,70.55701
2015-04-01,70.90187
2015-05-01,71.31673
2015-06-01,73.39255
2015-07-01,73.14912
2015-08-01,73.0269
2015-09-01,73.52248
2015-10-01,73.60692
2015-11-01,73.28353
2015-12-01,72.2299
2016-01-01,71.00301
2016-02-01,70.50943
2016-03-01,69.98531
2016-04-01,71.21702
2016-05-01,70.87195
2016-06-01,71.33147
2016-07-01,71.48766
2016-08-01,70.89862
2016-09-01,73.26992
2016-10-01,72.82139
2016-11-01,72.34716
2016-12-01,71.55
2017-01-01,72.41072
2017-02-01,69.6871
2017-03-01,72.76131
2017-04-01,75.07319
2017-05-01,76.37177
2017-06-01,75.48021
2017-07-01,76.24679
2017-08-01,76.77384
2017-09-01,74.83682
2017-10-01,75.14806
2017-11-01,74.27396
2017-12-01,72.97829
2018-01-01,72.21521
2018-02-01,73.85459
2018-03-01,73.66588
2018-04-01,74.50374
2018-05-01,73.57003
2018-06-01,74.06586
2018-07-01,73.85854
2018-08-01,74.44145
2018-09-01,73.47064
2018-10-01,72.49765
2018-11-01,72.9702
2018-12-01,72.66803
2019-01-01,73.8545
2019-02-01,75.56051
2019-03-01,74.31718
2019-04-01,75.01604
2019-05-01,75.54456
2019-06-01,76.45745
2019-07-01,75.30595
2019-08-01,76.20636
2019-09-01,74.73932
2019-10-01,75.62131
2019-11-01,76.72636
2019-12-01,76.47636
2020-01-01,76.65571
2020-02-01,74.38958
2020-03-01,75.54513
2020-04-01,44.91858
2020-05-01,45.53735
2020-06-01,63.30498
2020-07-01,64.9486
2020-08-01,68.47432
2020-09-01,67.45068
2020-10-01,69.48995
2020-11-01,69.34258
2020-12-01,66.93474
2021-01-01,67.63949
2021-02-01,66.54937
2021-03-01,67.55281
2021-04-01,65.47742
2021-05-01,63.02842
2021-06-01,72.39334
2021-07-01,76.31479
2021-08-01,76.28784
2021-09-01,77.6655
2021-10-01,75.82935
2021-11-01,76.73412
2021-12-01,77.79441
2022-01-01,77.59038145
2022-02-01,76.28797238
2022-03-01,77.06153977
2022-04-01,77.35829183
2022-05-01,78.18953061
2022-06-01,77.57371921
2022-07-01,77.79307936
2022-08-01,79.12706161
2022-09-01,76.74057558
2022-10-01,76.44111644
2022-11-01,76.15458165
2022-12-01,77.08155535
2023-01-01,75.94895701
2023-02-01,75.52015922
2023-03-01,75.49022951
2023-04-01,75.5206447
2023-05-01,75.40578932
2023-06-01,75.1958736
2023-07-01,75.19818274
2023-08-01,76.12357412
2023-09-01,76.90942592
2023-10-01,76.33717721
2023-11-01,76.82867131
2023-12-01,76.48488892
2024-01-01,76.36165154
2024-02-01,76.85558323
2024-03-01,76.31041826
2024-04-01,76.00174212
2024-05-01,75.48827798
2024-06-01,76.92180648
2024-07-01,76.28933915
2024-08-01,75.11388102
2024-09-01,75.25207121
2024-10-01,74.15378987
2024-11-01,73.79753958
2024-12-01,74.51660973
2025-01-01,74.1872031
2025-02-01,73.82267022
2025-03-01,74.70471554
2025-04-01,75.0398306
2025-05-01,75.87021365
2025-06-01,75.7042344
2025-07-01,76.24928419
2025-08-01,75.85399829
2025-09-01,75.94386933
