Tarih,TP_KKO2_IS_13
2014-04-01,80.9267089
2014-05-01,81.16365369
2014-06-01,80.9542231
2014-07-01,79.80698413
2014-08-01,78.76571046
2014-09-01,78.34834423
2014-10-01,79.74742049
2014-11-01,80.20845115
2014-12-01,79.04923883
2015-01-01,77.52436323
2015-02-01,77.2135277
2015-03-01,75.82486644
2015-04-01,75.53375775
2015-05-01,77.76085902
2015-06-01,75.99819537
2015-07-01,78.71922285
2015-08-01,78.09940745
2015-09-01,77.15907799
2015-10-01,77.84093381
2015-11-01,79.05912027
2015-12-01,77.91917614
2016-01-01,77.41246394
2016-02-01,75.96799146
2016-03-01,76.03791408
2016-04-01,78.09648391
2016-05-01,79.35073195
2016-06-01,79.11341011
2016-07-01,78.32759559
2016-08-01,77.27255252
2016-09-01,77.96887137
2016-10-01,77.18313951
2016-11-01,77.94323225
2016-12-01,77.80572899
2017-01-01,77.09811488
2017-02-01,77.59025009
2017-03-01,78.21241835
2017-04-01,79.01122418
2017-05-01,79.87330536
2017-06-01,80.6959083
2017-07-01,80.17124581
2017-08-01,80.94686389
2017-09-01,80.45096598
2017-10-01,80.87161741
2017-11-01,81.39580421
2017-12-01,81.13447636
2018-01-01,80.42700427
2018-02-01,81.4402366
2018-03-01,80.70811148
2018-04-01,80.16678307
2018-05-01,81.34381979
2018-06-01,81.14980915
2018-07-01,79.19442589
2018-08-01,79.60367673
2018-09-01,77.9439582
2018-10-01,76.85445417
2018-11-01,77.83178703
2018-12-01,76.69849327
2019-01-01,75.92506914
2019-02-01,77.79123497
2019-03-01,78.5800316
2019-04-01,78.07913971
2019-05-01,78.71823539
2019-06-01,79.40848826
2019-07-01,78.3740317
2019-08-01,79.46854756
2019-09-01,79.18684192
2019-10-01,78.55777681
2019-11-01,79.89622732
2019-12-01,79.8108423
2020-01-01,78.97543591
2020-02-01,79.27229024
2020-03-01,78.13517208
2020-04-01,44.34679045
2020-05-01,46.16309683
2020-06-01,57.54202437
2020-07-01,67.83920825
2020-08-01,71.59401124
2020-09-01,74.48601466
2020-10-01,76.39598793
2020-11-01,77.11648207
2020-12-01,76.67925215
2021-01-01,76.60753276
2021-02-01,77.45949497
2021-03-01,78.20678554
2021-04-01,78.37809488
2021-05-01,78.66454338
2021-06-01,79.21127901
2021-07-01,80.68832417
2021-08-01,79.44891705
2021-09-01,79.81395427
2021-10-01,80.93444024
2021-11-01,81.72640061
2021-12-01,80.53608875
2022-01-01,80.50247614
2022-02-01,80.52951545
2022-03-01,80.97249892
2022-04-01,80.11663806
2022-05-01,78.60538122
2022-06-01,77.62331673
2022-07-01,76.56931127
2022-08-01,74.89160098
2022-09-01,72.36710015
2022-10-01,71.20670343
2022-11-01,70.39603446
2022-12-01,71.28988256
2023-01-01,69.37450431
2023-02-01,70.14884061
2023-03-01,66.13725299
2023-04-01,67.20954207
2023-05-01,69.98962275
2023-06-01,70.74690087
2023-07-01,70.42311372
2023-08-01,70.81301533
2023-09-01,71.12653132
2023-10-01,70.7388197
2023-11-01,71.98189406
2023-12-01,71.50808087
2024-01-01,69.47874879
2024-02-01,71.53516099
2024-03-01,71.77304693
2024-04-01,72.50593377
2024-05-01,72.8967542
2024-06-01,73.31731295
2024-07-01,72.15942714
2024-08-01,72.16892019
2024-09-01,71.61293032
2024-10-01,70.70045006
2024-11-01,72.23814858
2024-12-01,71.59034466
2025-01-01,71.04734464
2025-02-01,71.71939047
2025-03-01,71.2503494
2025-04-01,69.9458187
2025-05-01,68.52547033
2025-06-01,69.77902345
2025-07-01,69.39630977
2025-08-01,68.4959724
2025-09-01,68.76229381
