Tarih,TP_KKO2_IS_22
2014-04-01,74.12953546
2014-05-01,75.57769144
2014-06-01,76.73264526
2014-07-01,75.33825092
2014-08-01,75.33820404
2014-09-01,74.86641683
2014-10-01,74.79194294
2014-11-01,72.68871503
2014-12-01,73.53737885
2015-01-01,72.74824722
2015-02-01,72.4977411
2015-03-01,71.89214782
2015-04-01,72.5578545
2015-05-01,74.36778047
2015-06-01,74.87038053
2015-07-01,73.67617436
2015-08-01,74.09437506
2015-09-01,75.68231175
2015-10-01,73.55766062
2015-11-01,75.3477342
2015-12-01,74.68798008
2016-01-01,70.41330996
2016-02-01,69.604779
2016-03-01,71.96203093
2016-04-01,73.83859333
2016-05-01,74.50831661
2016-06-01,74.15282302
2016-07-01,73.44271237
2016-08-01,73.51049561
2016-09-01,74.60456833
2016-10-01,73.41753656
2016-11-01,73.40553383
2016-12-01,72.87699793
2017-01-01,72.24773902
2017-02-01,73.16082023
2017-03-01,72.7686619
2017-04-01,74.30002068
2017-05-01,75.67025374
2017-06-01,75.75361664
2017-07-01,76.8921629
2017-08-01,75.98309034
2017-09-01,76.33222028
2017-10-01,75.0757594
2017-11-01,76.14970176
2017-12-01,76.41467324
2018-01-01,75.81743201
2018-02-01,76.55884667
2018-03-01,76.70620287
2018-04-01,76.30077657
2018-05-01,76.74816878
2018-06-01,76.15846828
2018-07-01,75.96199642
2018-08-01,75.31589002
2018-09-01,72.60733218
2018-10-01,73.09474229
2018-11-01,72.58271489
2018-12-01,71.77569746
2019-01-01,70.57205721
2019-02-01,70.93872114
2019-03-01,70.80155808
2019-04-01,72.77108818
2019-05-01,73.24436778
2019-06-01,74.00012034
2019-07-01,71.65650496
2019-08-01,73.82243
2019-09-01,73.62123295
2019-10-01,74.37751327
2019-11-01,73.9241027
2019-12-01,72.97287016
2020-01-01,71.31830829
2020-02-01,72.04672712
2020-03-01,72.99208064
2020-04-01,64.44896733
2020-05-01,63.61606349
2020-06-01,66.73457053
2020-07-01,69.50648799
2020-08-01,71.46725265
2020-09-01,73.61180677
2020-10-01,73.89887287
2020-11-01,75.20124399
2020-12-01,75.79757202
2021-01-01,75.28828388
2021-02-01,76.12118361
2021-03-01,75.88167378
2021-04-01,75.59976078
2021-05-01,74.93386879
2021-06-01,74.83924987
2021-07-01,75.42210473
2021-08-01,74.92036567
2021-09-01,75.33705172
2021-10-01,75.3231048
2021-11-01,75.35632091
2021-12-01,75.54906306
2022-01-01,75.08237986
2022-02-01,73.71704164
2022-03-01,75.45742196
2022-04-01,76.04814835
2022-05-01,77.06561631
2022-06-01,75.27013902
2022-07-01,76.70272723
2022-08-01,75.32504372
2022-09-01,75.85935886
2022-10-01,76.7325288
2022-11-01,76.79703028
2022-12-01,76.28860797
2023-01-01,76.43968366
2023-02-01,74.17883712
2023-03-01,74.60710059
2023-04-01,75.22075767
2023-05-01,75.87662722
2023-06-01,77.25733244
2023-07-01,75.19597917
2023-08-01,75.73635735
2023-09-01,76.05239018
2023-10-01,75.40298621
2023-11-01,75.82025171
2023-12-01,76.69954046
2024-01-01,75.19071784
2024-02-01,76.93615532
2024-03-01,78.03423822
2024-04-01,77.53902391
2024-05-01,76.07921366
2024-06-01,77.20399213
2024-07-01,75.20609115
2024-08-01,75.6567636
2024-09-01,76.60738267
2024-10-01,75.05768466
2024-11-01,75.23752543
2024-12-01,75.00279355
2025-01-01,72.87255223
2025-02-01,76.08839204
2025-03-01,75.91893065
2025-04-01,75.74644084
2025-05-01,76.16818348
2025-06-01,75.37361466
2025-07-01,75.272717
2025-08-01,75.0103884
2025-09-01,74.53047262
