Tarih,TP_KKO2_IS_28
2014-04-01,79.8814641
2014-05-01,80.54541667
2014-06-01,80.33725858
2014-07-01,79.27631107
2014-08-01,78.10059403
2014-09-01,76.96404377
2014-10-01,77.93209429
2014-11-01,80.59662781
2014-12-01,78.47153298
2015-01-01,76.71236713
2015-02-01,76.81363564
2015-03-01,78.49150777
2015-04-01,81.26108737
2015-05-01,80.72935882
2015-06-01,75.97134144
2015-07-01,80.33866377
2015-08-01,80.01956601
2015-09-01,80.43615515
2015-10-01,77.39415283
2015-11-01,79.26190448
2015-12-01,78.64059995
2016-01-01,74.41287752
2016-02-01,76.12295067
2016-03-01,77.7682996
2016-04-01,77.99755561
2016-05-01,78.04569547
2016-06-01,77.33642991
2016-07-01,77.71004516
2016-08-01,76.38269351
2016-09-01,76.25724588
2016-10-01,73.08836052
2016-11-01,72.75563162
2016-12-01,78.30419176
2017-01-01,75.84671698
2017-02-01,76.88651358
2017-03-01,75.49556896
2017-04-01,79.62492904
2017-05-01,79.26710471
2017-06-01,79.9804746
2017-07-01,81.18170137
2017-08-01,80.46010675
2017-09-01,78.7951051
2017-10-01,81.13591706
2017-11-01,81.13136543
2017-12-01,80.55284019
2018-01-01,80.01274598
2018-02-01,79.97456968
2018-03-01,79.95337027
2018-04-01,78.72134565
2018-05-01,78.06138111
2018-06-01,77.3073498
2018-07-01,74.44685163
2018-08-01,73.67273968
2018-09-01,69.4447143
2018-10-01,67.8861193
2018-11-01,67.8234249
2018-12-01,67.64359032
2019-01-01,65.6918105
2019-02-01,66.96487814
2019-03-01,67.37320109
2019-04-01,69.96138892
2019-05-01,70.39605206
2019-06-01,69.37392131
2019-07-01,68.55704059
2019-08-01,66.81031952
2019-09-01,68.03791086
2019-10-01,66.65872144
2019-11-01,68.01749236
2019-12-01,69.54787639
2020-01-01,68.48845968
2020-02-01,69.91931644
2020-03-01,69.89827227
2020-04-01,51.34885521
2020-05-01,56.45896606
2020-06-01,60.06565703
2020-07-01,64.08714948
2020-08-01,66.33576946
2020-09-01,69.76455031
2020-10-01,70.60282126
2020-11-01,71.39084637
2020-12-01,72.45114445
2021-01-01,72.27593818
2021-02-01,73.3349654
2021-03-01,73.46674661
2021-04-01,73.89804368
2021-05-01,75.01648422
2021-06-01,75.43892993
2021-07-01,74.46876865
2021-08-01,74.13030259
2021-09-01,76.10445545
2021-10-01,74.47060157
2021-11-01,76.67547307
2021-12-01,75.42259406
2022-01-01,75.29062215
2022-02-01,75.27463001
2022-03-01,76.51505313
2022-04-01,76.09150033
2022-05-01,76.3003259
2022-06-01,77.51087324
2022-07-01,74.24377239
2022-08-01,72.34406884
2022-09-01,74.1003908
2022-10-01,74.68424776
2022-11-01,73.96337803
2022-12-01,74.96782054
2023-01-01,75.01229586
2023-02-01,75.63535931
2023-03-01,75.72721793
2023-04-01,76.45219559
2023-05-01,76.25278654
2023-06-01,76.92707745
2023-07-01,76.93446383
2023-08-01,72.62443081
2023-09-01,74.39286378
2023-10-01,73.75527238
2023-11-01,74.59394179
2023-12-01,74.17197991
2024-01-01,73.63710882
2024-02-01,73.76492684
2024-03-01,74.20989409
2024-04-01,75.94896887
2024-05-01,78.02634684
2024-06-01,79.01596827
2024-07-01,76.52221921
2024-08-01,76.52221435
2024-09-01,76.02291616
2024-10-01,73.65651851
2024-11-01,72.67520609
2024-12-01,73.60134594
2025-01-01,72.20853213
2025-02-01,71.94613446
2025-03-01,71.13690881
2025-04-01,71.91399623
2025-05-01,71.51949088
2025-06-01,68.57463556
2025-07-01,65.68329867
2025-08-01,66.3565627
2025-09-01,63.48679944
