Tarih,TP_KKO2_IS_12
2014-04-01,67.26869
2014-05-01,68.33848
2014-06-01,73.36113
2014-07-01,71.27786
2014-08-01,72.71195
2014-09-01,74.20182
2014-10-01,76.17973
2014-11-01,80.79746
2014-12-01,80.24391
2015-01-01,79.66041
2015-02-01,68.36176
2015-03-01,72.82045
2015-04-01,72.94818
2015-05-01,73.16454
2015-06-01,75.26381
2015-07-01,74.94677
2015-08-01,72.52355
2015-09-01,78.96879
2015-10-01,81.78215
2015-11-01,74.46795
2015-12-01,83.93583
2016-01-01,73.81181
2016-02-01,74.572
2016-03-01,82.97755
2016-04-01,78.78089
2016-05-01,78.08158
2016-06-01,83.68042
2016-07-01,78.74664
2016-08-01,80.1468
2016-09-01,80.26048
2016-10-01,75.39364
2016-11-01,75.89839
2016-12-01,77.17845
2017-01-01,67.41238
2017-02-01,68.79708
2017-03-01,71.35483
2017-04-01,68.1099
2017-05-01,77.12863
2017-06-01,68.3885
2017-07-01,70.4818
2017-08-01,74.81094
2017-09-01,75.09819
2017-10-01,77.67808
2017-11-01,82.81075
2017-12-01,82.71024
2018-01-01,71.42563
2018-02-01,70.90639
2018-03-01,75.33364
2018-04-01,69.04861
2018-05-01,74.10493
2018-06-01,73.22055
2018-07-01,74.78484
2018-08-01,76.38334
2018-09-01,79.62585
2018-10-01,75.65898
2018-11-01,77.54683
2018-12-01,77.03616
2019-01-01,76.37747
2019-02-01,79.5215
2019-03-01,81.37246
2019-04-01,85.12598
2019-05-01,75.57453
2019-06-01,74.81814
2019-07-01,68.51404
2019-08-01,72.35048
2019-09-01,61.43211
2019-10-01,65.49254
2019-11-01,68.521
2019-12-01,64.363
2020-01-01,69.03032
2020-02-01,70.47417
2020-03-01,69.48491
2020-04-01,67.10669
2020-05-01,68.75438
2020-06-01,69.28199
2020-07-01,68.73299
2020-08-01,67.20805
2020-09-01,69.15693
2020-10-01,66.88029
2020-11-01,66.61411
2020-12-01,66.45243
2021-01-01,64.38307
2021-02-01,68.71194
2021-03-01,65.21156
2021-04-01,63.71471
2021-05-01,66.21027
2021-06-01,69.2314
2021-07-01,70.50728
2021-08-01,73.44925
2021-09-01,71.26187
2021-10-01,71.08575
2021-11-01,72.15955
2021-12-01,77.14066
2022-01-01,72.28286071
2022-02-01,66.02667232
2022-03-01,66.59982303
2022-04-01,67.75834191
2022-05-01,66.79964464
2022-06-01,71.29079386
2022-07-01,74.3599121
2022-08-01,73.48146187
2022-09-01,74.64037828
2022-10-01,69.5454259
2022-11-01,77.63039837
2022-12-01,77.83048915
2023-01-01,75.90366604
2023-02-01,75.93416097
2023-03-01,72.18381698
2023-04-01,78.01120534
2023-05-01,77.06256452
2023-06-01,82.39185898
2023-07-01,81.12556547
2023-08-01,82.3334274
2023-09-01,83.04914482
2023-10-01,86.24651793
2023-11-01,87.59228387
2023-12-01,87.8751562
2024-01-01,78.29279833
2024-02-01,78.51699198
2024-03-01,76.77162647
2024-04-01,76.793008
2024-05-01,75.55111239
2024-06-01,77.62973654
2024-07-01,80.40332695
2024-08-01,81.78307453
2024-09-01,80.6841746
2024-10-01,83.96923709
2024-11-01,83.8982685
2024-12-01,84.98438462
2025-01-01,82.17949531
2025-02-01,82.71027918
2025-03-01,82.20426045
2025-04-01,83.62647933
2025-05-01,83.4525054
2025-06-01,86.65325088
2025-07-01,85.23986271
2025-08-01,85.86087541
2025-09-01,85.6295803
