Tarih,TP_KKO2_IS_29
2014-04-01,71.22465234
2014-05-01,68.13811793
2014-06-01,70.98163119
2014-07-01,71.39958723
2014-08-01,72.35177934
2014-09-01,70.96782815
2014-10-01,70.47554642
2014-11-01,73.10447199
2014-12-01,74.46207249
2015-01-01,74.14788953
2015-02-01,73.70225514
2015-03-01,75.17982354
2015-04-01,80.26048272
2015-05-01,82.25402005
2015-06-01,81.39203652
2015-07-01,82.25376427
2015-08-01,76.42767146
2015-09-01,82.72667041
2015-10-01,82.36304808
2015-11-01,83.26947817
2015-12-01,84.07687352
2016-01-01,83.57428638
2016-02-01,79.37665073
2016-03-01,82.08392422
2016-04-01,83.90698896
2016-05-01,84.04077965
2016-06-01,84.74090561
2016-07-01,86.38911023
2016-08-01,81.94065092
2016-09-01,83.46508966
2016-10-01,85.82158565
2016-11-01,85.42660945
2016-12-01,86.5516269
2017-01-01,86.16330618
2017-02-01,84.55564842
2017-03-01,85.04274464
2017-04-01,87.42875764
2017-05-01,87.73777628
2017-06-01,87.08562075
2017-07-01,87.09613186
2017-08-01,85.36755028
2017-09-01,85.59635532
2017-10-01,86.20976583
2017-11-01,86.98517722
2017-12-01,86.6848458
2018-01-01,84.39970342
2018-02-01,83.73695387
2018-03-01,86.75175631
2018-04-01,86.54101048
2018-05-01,87.18381117
2018-06-01,84.91611839
2018-07-01,84.93315438
2018-08-01,84.22885194
2018-09-01,83.60850689
2018-10-01,82.2522869
2018-11-01,80.50065898
2018-12-01,78.45249134
2019-01-01,80.96679978
2019-02-01,78.55078388
2019-03-01,77.69472561
2019-04-01,77.40824084
2019-05-01,79.45902129
2019-06-01,82.20668457
2019-07-01,80.26091255
2019-08-01,82.25059031
2019-09-01,79.74470863
2019-10-01,79.95962628
2019-11-01,81.4336904
2019-12-01,81.49982788
2020-01-01,78.43485065
2020-02-01,79.8683967
2020-03-01,80.55018648
2020-04-01,42.92906448
2020-05-01,66.08046559
2020-06-01,67.88556079
2020-07-01,70.64626819
2020-08-01,71.3688757
2020-09-01,72.59473804
2020-10-01,74.75929081
2020-11-01,75.434432
2020-12-01,76.06941213
2021-01-01,76.15755224
2021-02-01,75.68030671
2021-03-01,77.36516771
2021-04-01,74.1531185
2021-05-01,62.69788254
2021-06-01,69.76772703
2021-07-01,65.35762194
2021-08-01,76.73835224
2021-09-01,80.31773272
2021-10-01,75.95345982
2021-11-01,72.70725001
2021-12-01,78.63780205
2022-01-01,73.91792676
2022-02-01,70.6903477
2022-03-01,77.65647115
2022-04-01,75.76856599
2022-05-01,75.71812828
2022-06-01,71.00196159
2022-07-01,79.96139263
2022-08-01,70.55287691
2022-09-01,82.98337223
2022-10-01,80.43816693
2022-11-01,79.3811154
2022-12-01,83.22178933
2023-01-01,79.06407584
2023-02-01,82.09822791
2023-03-01,81.61387756
2023-04-01,82.2571279
2023-05-01,80.71780886
2023-06-01,81.69322554
2023-07-01,82.63545099
2023-08-01,70.50983471
2023-09-01,81.24227765
2023-10-01,82.71121752
2023-11-01,82.59793833
2023-12-01,79.11890285
2024-01-01,76.47364196
2024-02-01,78.91384299
2024-03-01,78.26263817
2024-04-01,75.85410842
2024-05-01,77.94563273
2024-06-01,74.34613669
2024-07-01,77.77062334
2024-08-01,68.46502496
2024-09-01,78.6277448
2024-10-01,77.59196535
2024-11-01,78.09799726
2024-12-01,76.78777617
2025-01-01,75.20328841
2025-02-01,70.90533709
2025-03-01,72.30602944
2025-04-01,74.48817452
2025-05-01,75.37187047
2025-06-01,72.16245813
2025-07-01,72.69032405
2025-08-01,64.86318459
2025-09-01,71.41921842
