Tarih,TP_KKO2_IS_23
2014-04-01,78.31987649
2014-05-01,79.57413068
2014-06-01,81.20321572
2014-07-01,79.96103851
2014-08-01,77.5242746
2014-09-01,78.57895307
2014-10-01,78.70589044
2014-11-01,76.30965882
2014-12-01,77.74297898
2015-01-01,74.39259362
2015-02-01,71.83707029
2015-03-01,71.43264127
2015-04-01,75.76117917
2015-05-01,78.92630031
2015-06-01,79.38074695
2015-07-01,79.50932539
2015-08-01,77.35778569
2015-09-01,79.16953184
2015-10-01,77.38390498
2015-11-01,79.09524846
2015-12-01,79.41029024
2016-01-01,77.89962795
2016-02-01,73.0561371
2016-03-01,76.04743575
2016-04-01,79.4087476
2016-05-01,79.12211714
2016-06-01,78.69976299
2016-07-01,78.03068545
2016-08-01,77.53764364
2016-09-01,78.98413408
2016-10-01,78.37671941
2016-11-01,79.79147781
2016-12-01,79.62417826
2017-01-01,75.78332901
2017-02-01,73.31042879
2017-03-01,74.8349205
2017-04-01,76.76856982
2017-05-01,77.49472214
2017-06-01,80.3073442
2017-07-01,79.05933373
2017-08-01,80.68212857
2017-09-01,81.01410853
2017-10-01,80.78834243
2017-11-01,80.44735194
2017-12-01,80.96127421
2018-01-01,79.66788905
2018-02-01,78.41487275
2018-03-01,78.10617289
2018-04-01,77.14675276
2018-05-01,78.65589339
2018-06-01,78.35447463
2018-07-01,75.84017955
2018-08-01,77.01510014
2018-09-01,74.41395554
2018-10-01,71.80731197
2018-11-01,70.95958369
2018-12-01,68.35744125
2019-01-01,65.546655
2019-02-01,65.34244541
2019-03-01,64.86148858
2019-04-01,66.0883867
2019-05-01,69.0010466
2019-06-01,68.65447119
2019-07-01,68.99075005
2019-08-01,70.02047696
2019-09-01,67.66061649
2019-10-01,68.75731178
2019-11-01,70.65531059
2019-12-01,69.80842351
2020-01-01,68.84603793
2020-02-01,68.95680461
2020-03-01,69.45204456
2020-04-01,61.25794148
2020-05-01,59.5646501
2020-06-01,63.1837652
2020-07-01,69.83944517
2020-08-01,72.85706812
2020-09-01,73.86084007
2020-10-01,73.65643947
2020-11-01,74.63097872
2020-12-01,77.40152433
2021-01-01,76.10217958
2021-02-01,76.9301696
2021-03-01,76.73724066
2021-04-01,77.72663565
2021-05-01,79.91971402
2021-06-01,80.59478454
2021-07-01,81.379662
2021-08-01,80.30358837
2021-09-01,81.23668767
2021-10-01,81.95963366
2021-11-01,81.59468188
2021-12-01,80.56336334
2022-01-01,78.7029966
2022-02-01,76.94660313
2022-03-01,77.67056191
2022-04-01,78.56485836
2022-05-01,80.71965713
2022-06-01,81.00424636
2022-07-01,81.25717782
2022-08-01,79.74765052
2022-09-01,78.61997601
2022-10-01,78.30587031
2022-11-01,76.57841102
2022-12-01,76.84386747
2023-01-01,75.28890513
2023-02-01,74.83020278
2023-03-01,73.13352311
2023-04-01,74.39599126
2023-05-01,74.20721273
2023-06-01,76.85372118
2023-07-01,77.50735466
2023-08-01,76.66681055
2023-09-01,78.88732572
2023-10-01,77.58590483
2023-11-01,77.13761054
2023-12-01,75.76492566
2024-01-01,72.88564799
2024-02-01,74.17853701
2024-03-01,73.00403146
2024-04-01,75.27858675
2024-05-01,73.98315987
2024-06-01,74.38457575
2024-07-01,74.31598299
2024-08-01,75.55520659
2024-09-01,74.89936673
2024-10-01,73.55940335
2024-11-01,73.57600031
2024-12-01,72.60547423
2025-01-01,73.34711987
2025-02-01,72.69908683
2025-03-01,71.71397728
2025-04-01,73.26916603
2025-05-01,74.28618137
2025-06-01,74.95408781
2025-07-01,73.86906378
2025-08-01,74.69080534
2025-09-01,73.64031355
