Tarih,TP_KKO2_IS_20
2014-04-01,81.7324664
2014-05-01,83.03435271
2014-06-01,83.12476473
2014-07-01,82.33108416
2014-08-01,77.51461206
2014-09-01,72.76234903
2014-10-01,68.67485061
2014-11-01,68.55803396
2014-12-01,73.61737978
2015-01-01,78.94458232
2015-02-01,80.78136764
2015-03-01,79.63451825
2015-04-01,78.53769419
2015-05-01,78.07901954
2015-06-01,80.64398399
2015-07-01,81.40892576
2015-08-01,79.89015377
2015-09-01,76.68889786
2015-10-01,77.36638265
2015-11-01,76.20055793
2015-12-01,75.8847541
2016-01-01,74.10377753
2016-02-01,75.97749257
2016-03-01,78.12930423
2016-04-01,79.7625399
2016-05-01,78.36845855
2016-06-01,77.55560725
2016-07-01,77.31972982
2016-08-01,71.62131804
2016-09-01,77.10382207
2016-10-01,75.70592071
2016-11-01,72.87442452
2016-12-01,73.97736327
2017-01-01,74.58144103
2017-02-01,76.32207534
2017-03-01,78.76035904
2017-04-01,80.32172687
2017-05-01,81.59947176
2017-06-01,80.51979704
2017-07-01,78.26442397
2017-08-01,78.49581783
2017-09-01,80.53889416
2017-10-01,79.80762479
2017-11-01,81.96503323
2017-12-01,79.67685006
2018-01-01,79.88424355
2018-02-01,77.97149549
2018-03-01,77.76378106
2018-04-01,75.24381288
2018-05-01,83.72404162
2018-06-01,83.88862446
2018-07-01,83.46918507
2018-08-01,80.90125498
2018-09-01,79.12860641
2018-10-01,77.40015933
2018-11-01,52.31669241
2018-12-01,71.40562299
2019-01-01,74.45970357
2019-02-01,76.172372
2019-03-01,74.20866216
2019-04-01,75.93730397
2019-05-01,77.46106453
2019-06-01,78.78323487
2019-07-01,78.01084956
2019-08-01,78.39881736
2019-09-01,75.91266341
2019-10-01,74.77433148
2019-11-01,76.27816429
2019-12-01,75.83251658
2020-01-01,76.61021665
2020-02-01,79.17345844
2020-03-01,75.71643352
2020-04-01,69.77169036
2020-05-01,65.35907758
2020-06-01,67.46332799
2020-07-01,76.10294024
2020-08-01,74.53918347
2020-09-01,75.1108791
2020-10-01,78.21919464
2020-11-01,76.13391343
2020-12-01,76.8623657
2021-01-01,73.81461229
2021-02-01,77.57390495
2021-03-01,78.85835275
2021-04-01,79.13803809
2021-05-01,78.84569375
2021-06-01,79.28101755
2021-07-01,79.46911459
2021-08-01,77.22399047
2021-09-01,78.93939254
2021-10-01,78.64510225
2021-11-01,79.25898352
2021-12-01,80.6630857
2022-01-01,79.95796323
2022-02-01,78.94253867
2022-03-01,77.48220723
2022-04-01,78.44144783
2022-05-01,77.90553799
2022-06-01,75.77995336
2022-07-01,77.07478335
2022-08-01,75.39298826
2022-09-01,75.023743
2022-10-01,73.69568385
2022-11-01,66.87151749
2022-12-01,74.78602473
2023-01-01,74.19082593
2023-02-01,75.54838778
2023-03-01,73.7434049
2023-04-01,75.2601723
2023-05-01,77.58878892
2023-06-01,75.44318687
2023-07-01,75.4367199
2023-08-01,74.15287222
2023-09-01,75.15903609
2023-10-01,75.97913365
2023-11-01,76.02167701
2023-12-01,75.69999375
2024-01-01,75.02586177
2024-02-01,78.8418484
2024-03-01,77.58985762
2024-04-01,78.76995085
2024-05-01,78.46263397
2024-06-01,77.79211082
2024-07-01,76.12201748
2024-08-01,75.67265121
2024-09-01,75.19380285
2024-10-01,75.14058161
2024-11-01,75.42414382
2024-12-01,76.27851445
2025-01-01,75.47046876
2025-02-01,77.46335925
2025-03-01,77.64950294
2025-04-01,76.22127282
2025-05-01,76.98953399
2025-06-01,76.59599505
2025-07-01,75.73778339
2025-08-01,74.67353149
2025-09-01,74.25789833
