Tarih,TP_KKO2_IS_33
2014-04-01,77.91415098
2014-05-01,76.94903605
2014-06-01,76.7399775
2014-07-01,73.91942202
2014-08-01,78.49239026
2014-09-01,77.11729188
2014-10-01,78.44282214
2014-11-01,75.31436037
2014-12-01,75.50600104
2015-01-01,74.43749333
2015-02-01,71.53743324
2015-03-01,75.774531
2015-04-01,70.40419792
2015-05-01,73.11489213
2015-06-01,72.76900834
2015-07-01,72.09103566
2015-08-01,69.35935911
2015-09-01,69.86996622
2015-10-01,70.5496489
2015-11-01,72.14338601
2015-12-01,72.41894475
2016-01-01,71.87994578
2016-02-01,71.03377263
2016-03-01,69.18552048
2016-04-01,71.28821233
2016-05-01,68.51426179
2016-06-01,69.19321849
2016-07-01,63.40135832
2016-08-01,63.8068391
2016-09-01,62.16985601
2016-10-01,66.26728221
2016-11-01,67.04964466
2016-12-01,63.70818199
2017-01-01,64.31980746
2017-02-01,66.26791549
2017-03-01,67.26634146
2017-04-01,77.22090891
2017-05-01,73.68205532
2017-06-01,70.48616843
2017-07-01,69.0235634
2017-08-01,71.23420703
2017-09-01,70.28574825
2017-10-01,68.78213118
2017-11-01,70.28169755
2017-12-01,73.08134954
2018-01-01,71.82622193
2018-02-01,68.71042388
2018-03-01,69.9179862
2018-04-01,72.74155219
2018-05-01,73.17194648
2018-06-01,71.67588242
2018-07-01,70.40494972
2018-08-01,76.11097385
2018-09-01,69.55298465
2018-10-01,78.25645776
2018-11-01,77.46171286
2018-12-01,77.41424507
2019-01-01,75.34441309
2019-02-01,72.74498799
2019-03-01,74.05716858
2019-04-01,74.82532005
2019-05-01,72.50700893
2019-06-01,76.14559652
2019-07-01,73.35464173
2019-08-01,72.89462034
2019-09-01,73.59111108
2019-10-01,73.93604911
2019-11-01,77.10911773
2019-12-01,77.27843156
2020-01-01,77.80346641
2020-02-01,78.85821601
2020-03-01,77.36409742
2020-04-01,64.17488645
2020-05-01,64.53369182
2020-06-01,64.84493696
2020-07-01,66.15731982
2020-08-01,65.75028179
2020-09-01,67.02142025
2020-10-01,65.41685082
2020-11-01,67.50130568
2020-12-01,67.83909239
2021-01-01,67.14794432
2021-02-01,69.50426571
2021-03-01,69.39600106
2021-04-01,69.00267912
2021-05-01,65.55533473
2021-06-01,65.04284581
2021-07-01,65.29864241
2021-08-01,65.04185462
2021-09-01,64.09778601
2021-10-01,65.72293159
2021-11-01,65.93645438
2021-12-01,67.3968922
2022-01-01,67.18854052
2022-02-01,67.11664786
2022-03-01,68.38565839
2022-04-01,65.94817289
2022-05-01,70.8316547
2022-06-01,73.47661904
2022-07-01,74.15461399
2022-08-01,73.36792764
2022-09-01,74.90439003
2022-10-01,75.86102914
2022-11-01,76.43852638
2022-12-01,76.70149621
2023-01-01,75.6377754
2023-02-01,74.0608503
2023-03-01,77.6198892
2023-04-01,77.22207566
2023-05-01,82.04019385
2023-06-01,81.60311794
2023-07-01,82.08421372
2023-08-01,82.49148916
2023-09-01,82.13682799
2023-10-01,82.86997827
2023-11-01,82.54206766
2023-12-01,82.56073247
2024-01-01,81.2379638
2024-02-01,79.58889016
2024-03-01,79.8030922
2024-04-01,78.82071835
2024-05-01,75.89649443
2024-06-01,77.26011987
2024-07-01,76.10710561
2024-08-01,74.36092633
2024-09-01,74.90191346
2024-10-01,73.71437141
2024-11-01,73.88282274
2024-12-01,72.70152745
2025-01-01,74.55944358
2025-02-01,74.30301388
2025-03-01,74.2102369
2025-04-01,74.12122753
2025-05-01,73.60989719
2025-06-01,72.50346047
2025-07-01,73.51018389
2025-08-01,72.39511202
2025-09-01,73.53601734
