Tarih,TP_KKO2_IS_25
2014-04-01,73.45420501
2014-05-01,73.60665515
2014-06-01,73.76723687
2014-07-01,73.65009429
2014-08-01,73.40133781
2014-09-01,73.60708787
2014-10-01,73.37362754
2014-11-01,73.54414977
2014-12-01,73.32311816
2015-01-01,73.29739923
2015-02-01,71.7944708
2015-03-01,71.94744863
2015-04-01,72.11678736
2015-05-01,72.87553693
2015-06-01,73.56088766
2015-07-01,74.14864928
2015-08-01,74.08689693
2015-09-01,73.85433911
2015-10-01,72.86102013
2015-11-01,72.88966223
2015-12-01,72.9241332
2016-01-01,73.19447909
2016-02-01,72.18541953
2016-03-01,73.12377766
2016-04-01,73.22324368
2016-05-01,73.26570724
2016-06-01,74.05683394
2016-07-01,72.86015445
2016-08-01,71.99646098
2016-09-01,72.72774894
2016-10-01,73.06763465
2016-11-01,72.65461169
2016-12-01,72.19716798
2017-01-01,70.39760105
2017-02-01,69.42645057
2017-03-01,70.83972676
2017-04-01,72.37428909
2017-05-01,72.59873941
2017-06-01,72.14129282
2017-07-01,72.95273465
2017-08-01,73.52912308
2017-09-01,73.23521508
2017-10-01,73.12302497
2017-11-01,72.41397803
2017-12-01,72.89570621
2018-01-01,71.62328565
2018-02-01,73.56922536
2018-03-01,73.93116214
2018-04-01,73.6863053
2018-05-01,72.43518375
2018-06-01,74.00976809
2018-07-01,71.63963472
2018-08-01,73.86772353
2018-09-01,69.94945417
2018-10-01,69.48269337
2018-11-01,68.57003423
2018-12-01,67.24207636
2019-01-01,67.1478035
2019-02-01,67.52369755
2019-03-01,68.3133893
2019-04-01,69.7244817
2019-05-01,71.30738887
2019-06-01,71.95131601
2019-07-01,70.31918731
2019-08-01,71.50031009
2019-09-01,72.58876398
2019-10-01,72.18040141
2019-11-01,72.09902002
2019-12-01,72.64965003
2020-01-01,71.13234281
2020-02-01,71.98885525
2020-03-01,72.17281537
2020-04-01,58.85676448
2020-05-01,61.76636293
2020-06-01,64.86319507
2020-07-01,70.84269972
2020-08-01,71.67652056
2020-09-01,73.73630995
2020-10-01,73.78288772
2020-11-01,75.29101241
2020-12-01,74.49040386
2021-01-01,75.69194118
2021-02-01,75.20309743
2021-03-01,76.09021624
2021-04-01,74.65406928
2021-05-01,74.76083559
2021-06-01,75.40661041
2021-07-01,75.97260897
2021-08-01,75.93350454
2021-09-01,75.89358928
2021-10-01,75.67609876
2021-11-01,75.70046123
2021-12-01,75.1896477
2022-01-01,74.468698
2022-02-01,73.49756386
2022-03-01,73.58069466
2022-04-01,74.36393773
2022-05-01,73.98362047
2022-06-01,74.85820476
2022-07-01,73.98796025
2022-08-01,74.69231509
2022-09-01,74.29718822
2022-10-01,75.07665352
2022-11-01,74.47492223
2022-12-01,74.61866578
2023-01-01,74.65647191
2023-02-01,73.74510213
2023-03-01,74.07209708
2023-04-01,75.04381144
2023-05-01,74.44192421
2023-06-01,75.45624757
2023-07-01,74.62701124
2023-08-01,74.3280987
2023-09-01,74.21920419
2023-10-01,73.96082001
2023-11-01,75.00972596
2023-12-01,74.38525747
2024-01-01,72.97847044
2024-02-01,72.73272204
2024-03-01,73.11829679
2024-04-01,73.45014163
2024-05-01,72.78219764
2024-06-01,72.49667557
2024-07-01,71.27139091
2024-08-01,72.04976682
2024-09-01,72.29437944
2024-10-01,72.41845672
2024-11-01,71.82349775
2024-12-01,71.40402898
2025-01-01,70.08362869
2025-02-01,70.14210194
2025-03-01,70.52488487
2025-04-01,71.31128868
2025-05-01,71.01204483
2025-06-01,71.17635481
2025-07-01,72.46310907
2025-08-01,72.43181027
2025-09-01,72.94119698
