Tarih,TP_KKO2_IS_16
2014-04-01,82.5989302
2014-05-01,83.50023695
2014-06-01,82.92077704
2014-07-01,82.63149816
2014-08-01,82.97043891
2014-09-01,83.32592868
2014-10-01,82.08422051
2014-11-01,81.47740936
2014-12-01,81.30825442
2015-01-01,80.59642946
2015-02-01,80.34103462
2015-03-01,78.96173439
2015-04-01,83.15940492
2015-05-01,85.84063987
2015-06-01,85.86785174
2015-07-01,84.61546782
2015-08-01,86.96298716
2015-09-01,86.65573435
2015-10-01,84.81852473
2015-11-01,86.1531855
2015-12-01,84.79549194
2016-01-01,84.26967958
2016-02-01,84.1047574
2016-03-01,83.99309689
2016-04-01,82.5875373
2016-05-01,80.87419286
2016-06-01,84.10824267
2016-07-01,84.36549311
2016-08-01,84.82976957
2016-09-01,83.07940393
2016-10-01,84.10171129
2016-11-01,86.39134857
2016-12-01,84.03835957
2017-01-01,81.44083256
2017-02-01,80.45743324
2017-03-01,81.41828181
2017-04-01,80.60133463
2017-05-01,83.62477546
2017-06-01,81.76867872
2017-07-01,84.02406294
2017-08-01,84.40221643
2017-09-01,84.71152214
2017-10-01,83.17996108
2017-11-01,83.43117623
2017-12-01,83.49157775
2018-01-01,82.01562382
2018-02-01,82.68906837
2018-03-01,81.95200943
2018-04-01,81.38194069
2018-05-01,87.70851344
2018-06-01,88.51616788
2018-07-01,87.5288738
2018-08-01,86.25553676
2018-09-01,85.36608313
2018-10-01,82.25004289
2018-11-01,81.17304471
2018-12-01,77.72323777
2019-01-01,75.93774228
2019-02-01,66.56040544
2019-03-01,65.92484018
2019-04-01,70.22096954
2019-05-01,74.5446972
2019-06-01,75.92646205
2019-07-01,76.69604731
2019-08-01,74.60964945
2019-09-01,75.54071391
2019-10-01,75.15228863
2019-11-01,81.57882972
2019-12-01,80.63094167
2020-01-01,83.31916745
2020-02-01,81.50149214
2020-03-01,80.07668243
2020-04-01,77.92078123
2020-05-01,67.56088206
2020-06-01,70.96747658
2020-07-01,80.77766796
2020-08-01,83.79623789
2020-09-01,82.75068274
2020-10-01,82.85458411
2020-11-01,83.09295521
2020-12-01,83.3633153
2021-01-01,85.35792898
2021-02-01,83.23783396
2021-03-01,81.45683814
2021-04-01,83.78460507
2021-05-01,83.64122778
2021-06-01,85.59598483
2021-07-01,84.69744145
2021-08-01,84.45557936
2021-09-01,84.70206304
2021-10-01,86.31735041
2021-11-01,86.19917049
2021-12-01,84.91894613
2022-01-01,84.38570604
2022-02-01,84.25198493
2022-03-01,85.47664606
2022-04-01,83.44795734
2022-05-01,84.0584225
2022-06-01,83.72257445
2022-07-01,84.60721685
2022-08-01,83.81252085
2022-09-01,80.37547635
2022-10-01,77.94303995
2022-11-01,79.25369684
2022-12-01,79.28136375
2023-01-01,78.73249398
2023-02-01,79.03182115
2023-03-01,78.4932709
2023-04-01,78.48779382
2023-05-01,79.18547423
2023-06-01,80.18603816
2023-07-01,80.7990036
2023-08-01,80.9200487
2023-09-01,81.91790637
2023-10-01,82.21899105
2023-11-01,82.7748578
2023-12-01,83.19825523
2024-01-01,83.53988964
2024-02-01,82.48900916
2024-03-01,83.18308075
2024-04-01,83.31483499
2024-05-01,83.18124257
2024-06-01,83.3966508
2024-07-01,83.0058927
2024-08-01,81.94813091
2024-09-01,82.19422777
2024-10-01,81.25545601
2024-11-01,80.80919264
2024-12-01,80.92090182
2025-01-01,81.7601786
2025-02-01,81.340881
2025-03-01,81.18106404
2025-04-01,82.76529416
2025-05-01,82.57745258
2025-06-01,81.78355873
2025-07-01,81.67805139
2025-08-01,85.03187833
2025-09-01,83.73235918
