Tarih,TP_KKO2_IS_18
2014-04-01,72.86286
2014-05-01,77.3044
2014-06-01,77.41831
2014-07-01,72.73722
2014-08-01,72.14386
2014-09-01,75.41678
2014-10-01,77.2763
2014-11-01,75.28172
2014-12-01,74.24944
2015-01-01,70.97781
2015-02-01,72.50965
2015-03-01,72.13098
2015-04-01,73.18454
2015-05-01,73.22532
2015-06-01,74.17662
2015-07-01,72.74205
2015-08-01,72.20004
2015-09-01,73.32082
2015-10-01,74.2534
2015-11-01,70.2569
2015-12-01,70.57062
2016-01-01,69.9717
2016-02-01,72.49697
2016-03-01,72.48457
2016-04-01,71.02015
2016-05-01,71.08269
2016-06-01,70.74378
2016-07-01,71.16562
2016-08-01,69.3585
2016-09-01,73.13793
2016-10-01,71.50468
2016-11-01,71.67213
2016-12-01,70.36695
2017-01-01,69.13276
2017-02-01,71.33587
2017-03-01,71.64036
2017-04-01,73.05079
2017-05-01,72.78117
2017-06-01,72.91841
2017-07-01,74.18772
2017-08-01,75.81447
2017-09-01,74.08781
2017-10-01,72.99473
2017-11-01,73.71654
2017-12-01,72.53258
2018-01-01,73.56305
2018-02-01,74.05285
2018-03-01,72.64443
2018-04-01,72.85946
2018-05-01,72.70067
2018-06-01,70.69723
2018-07-01,73.76024
2018-08-01,76.59838
2018-09-01,75.88463
2018-10-01,77.57895
2018-11-01,76.71087
2018-12-01,74.71509
2019-01-01,67.23325
2019-02-01,67.37967
2019-03-01,67.31053
2019-04-01,66.70919
2019-05-01,66.64394
2019-06-01,68.33966
2019-07-01,73.50975
2019-08-01,71.5843
2019-09-01,70.09531
2019-10-01,67.84236
2019-11-01,66.477
2019-12-01,65.3945
2020-01-01,64.5893
2020-02-01,65.47985
2020-03-01,67.12128
2020-04-01,63.53548
2020-05-01,66.22295
2020-06-01,67.7133
2020-07-01,67.28778
2020-08-01,69.21707
2020-09-01,69.58169
2020-10-01,68.96122
2020-11-01,68.18838
2020-12-01,65.16237
2021-01-01,64.39387
2021-02-01,65.00124
2021-03-01,64.42278
2021-04-01,65.71649
2021-05-01,70.89797198
2021-06-01,72.45210059
2021-07-01,73.4870917
2021-08-01,70.9441359
2021-09-01,71.04257379
2021-10-01,68.18409779
2021-11-01,67.48718053
2021-12-01,69.72256138
2022-01-01,68.54547139
2022-02-01,68.53867553
2022-03-01,69.28591412
2022-04-01,68.82265024
2022-05-01,69.78414873
2022-06-01,71.84310006
2022-07-01,70.88282118
2022-08-01,70.91559304
2022-09-01,67.60963232
2022-10-01,68.30458328
2022-11-01,66.62031118
2022-12-01,66.37590596
2023-01-01,65.48042075
2023-02-01,68.04326692
2023-03-01,68.27568962
2023-04-01,70.3092179
2023-05-01,69.08652283
2023-06-01,69.48055052
2023-07-01,73.45467988
2023-08-01,73.01949528
2023-09-01,74.87874204
2023-10-01,68.35281823
2023-11-01,69.73523143
2023-12-01,66.90371439
2024-01-01,64.30471088
2024-02-01,65.63577079
2024-03-01,66.54816836
2024-04-01,66.64840995
2024-05-01,69.21140556
2024-06-01,69.78752354
2024-07-01,72.58528361
2024-08-01,72.73520082
2024-09-01,73.04345825
2024-10-01,66.88573851
2024-11-01,68.21040239
2024-12-01,66.15048138
2025-01-01,66.44509163
2025-02-01,66.9401498
2025-03-01,67.37606553
2025-04-01,64.30829186
2025-05-01,67.73367032
2025-06-01,68.40067064
2025-07-01,66.94066463
2025-08-01,71.87687242
2025-09-01,69.30794016
