Tarih,TP_KKO2_IS_17
2014-04-01,84.39060218
2014-05-01,85.03071803
2014-06-01,85.14383909
2014-07-01,82.66831979
2014-08-01,83.52598351
2014-09-01,81.9965035
2014-10-01,81.11291273
2014-11-01,83.01546513
2014-12-01,84.84077249
2015-01-01,83.67414948
2015-02-01,84.66789565
2015-03-01,84.92760877
2015-04-01,85.54574013
2015-05-01,82.94193182
2015-06-01,83.66336704
2015-07-01,84.45540321
2015-08-01,85.86668641
2015-09-01,83.98341699
2015-10-01,83.35123168
2015-11-01,84.46959022
2015-12-01,84.90400484
2016-01-01,84.20581401
2016-02-01,85.74512058
2016-03-01,85.64491054
2016-04-01,84.3052523
2016-05-01,86.65755753
2016-06-01,85.1329433
2016-07-01,85.18803506
2016-08-01,84.9051179
2016-09-01,85.18573718
2016-10-01,85.03885118
2016-11-01,85.79612036
2016-12-01,86.01679425
2017-01-01,84.69663686
2017-02-01,84.84438701
2017-03-01,83.63768968
2017-04-01,84.50911168
2017-05-01,85.36562056
2017-06-01,84.70318453
2017-07-01,84.5034347
2017-08-01,84.71626326
2017-09-01,85.1442851
2017-10-01,84.71231788
2017-11-01,83.84731084
2017-12-01,85.07238044
2018-01-01,86.99915866
2018-02-01,87.49442313
2018-03-01,88.09256051
2018-04-01,87.16982241
2018-05-01,82.50942402
2018-06-01,84.47307449
2018-07-01,82.60685125
2018-08-01,85.4808791
2018-09-01,80.96003529
2018-10-01,81.62978415
2018-11-01,82.11758998
2018-12-01,79.56996055
2019-01-01,81.76509675
2019-02-01,76.6111905
2019-03-01,80.08046006
2019-04-01,84.16427659
2019-05-01,82.24620525
2019-06-01,85.99852188
2019-07-01,82.4860295
2019-08-01,79.26620168
2019-09-01,81.02227818
2019-10-01,84.47681448
2019-11-01,85.15692546
2019-12-01,84.92253006
2020-01-01,84.40877597
2020-02-01,82.50763841
2020-03-01,84.32591985
2020-04-01,85.55788989
2020-05-01,85.29861124
2020-06-01,83.14264349
2020-07-01,81.12129679
2020-08-01,81.96750713
2020-09-01,83.56241139
2020-10-01,85.06725892
2020-11-01,82.30942058
2020-12-01,82.93630207
2021-01-01,81.76543302
2021-02-01,83.27775674
2021-03-01,82.07225245
2021-04-01,82.32915654
2021-05-01,82.55807376
2021-06-01,82.1362509
2021-07-01,85.04087243
2021-08-01,82.18650101
2021-09-01,84.02491388
2021-10-01,84.05868789
2021-11-01,83.91246875
2021-12-01,84.58235303
2022-01-01,85.02744492
2022-02-01,84.6729872
2022-03-01,85.84737945
2022-04-01,87.38802263
2022-05-01,84.52513694
2022-06-01,83.33851972
2022-07-01,83.42854042
2022-08-01,82.47877381
2022-09-01,79.78396571
2022-10-01,81.56204493
2022-11-01,81.32832316
2022-12-01,82.57961693
2023-01-01,81.36588667
2023-02-01,79.22879338
2023-03-01,77.70813263
2023-04-01,80.69632591
2023-05-01,79.07779195
2023-06-01,77.93956547
2023-07-01,80.33390092
2023-08-01,80.19360855
2023-09-01,82.9475425
2023-10-01,86.1528698
2023-11-01,84.82095176
2023-12-01,84.02671474
2024-01-01,84.36817176
2024-02-01,84.0489303
2024-03-01,84.95106912
2024-04-01,85.59249635
2024-05-01,83.46585429
2024-06-01,82.17617863
2024-07-01,82.15717767
2024-08-01,83.8281223
2024-09-01,83.101121
2024-10-01,83.10895365
2024-11-01,84.32877621
2024-12-01,82.96779584
2025-01-01,82.71304418
2025-02-01,84.16795335
2025-03-01,83.97945528
2025-04-01,83.95485646
2025-05-01,82.92981474
2025-06-01,84.38714542
2025-07-01,82.54458756
2025-08-01,84.26800826
2025-09-01,83.85566967
