Tarih,TP_KKO2_IS_11
2014-04-01,64.29013
2014-05-01,66.15256
2014-06-01,66.58841
2014-07-01,70.94956
2014-08-01,68.82191
2014-09-01,69.35134
2014-10-01,67.16103
2014-11-01,65.719
2014-12-01,62.37895
2015-01-01,65.14939
2015-02-01,59.78249
2015-03-01,60.41589
2015-04-01,62.19043
2015-05-01,62.57326
2015-06-01,68.90922
2015-07-01,69.52897
2015-08-01,67.60558
2015-09-01,68.65946
2015-10-01,67.88317
2015-11-01,63.94347
2015-12-01,64.02145
2016-01-01,63.97164
2016-02-01,58.93983
2016-03-01,61.53531
2016-04-01,59.32543
2016-05-01,64.47778
2016-06-01,66.08963
2016-07-01,64.20917
2016-08-01,65.44875
2016-09-01,66.89438
2016-10-01,64.19187
2016-11-01,62.15595
2016-12-01,60.22053
2017-01-01,60.12179
2017-02-01,58.7017
2017-03-01,57.01855
2017-04-01,63.0403
2017-05-01,64.68847
2017-06-01,66.32766
2017-07-01,70.34285
2017-08-01,72.93445
2017-09-01,72.87734
2017-10-01,69.97722
2017-11-01,69.11965
2017-12-01,67.34287
2018-01-01,68.6772
2018-02-01,58.77442
2018-03-01,60.50602
2018-04-01,60.98078
2018-05-01,65.35339
2018-06-01,67.69529
2018-07-01,71.32439
2018-08-01,75.11405
2018-09-01,74.95942
2018-10-01,72.46292
2018-11-01,68.65458
2018-12-01,65.80002
2019-01-01,72.83792
2019-02-01,63.49017
2019-03-01,65.21931
2019-04-01,65.04906
2019-05-01,64.8931
2019-06-01,71.33293
2019-07-01,77.89549
2019-08-01,78.07326
2019-09-01,75.6266
2019-10-01,73.71299
2019-11-01,68.64737
2019-12-01,68.61862
2020-01-01,69.40526
2020-02-01,58.9693
2020-03-01,50.32235
2020-04-01,43.18709
2020-05-01,53.3108
2020-06-01,53.04446
2020-07-01,66.98241
2020-08-01,69.20714
2020-09-01,64.02078
2020-10-01,62.38802
2020-11-01,54.63603
2020-12-01,55.63746
2021-01-01,62.28504
2021-02-01,54.81531
2021-03-01,54.62792
2021-04-01,69.40356
2021-05-01,72.93226
2021-06-01,71.78692
2021-07-01,78.91459
2021-08-01,78.48558
2021-09-01,73.12955
2021-10-01,74.61261
2021-11-01,70.0948
2021-12-01,69.22882
2022-01-01,77.00952172
2022-02-01,68.8152935
2022-03-01,69.01136798
2022-04-01,70.04885383
2022-05-01,76.39366315
2022-06-01,78.48665205
2022-07-01,81.33853651
2022-08-01,79.97927203
2022-09-01,75.61445278
2022-10-01,73.61139069
2022-11-01,74.47017131
2022-12-01,73.8642426
2023-01-01,72.76443172
2023-02-01,66.53381745
2023-03-01,70.46921088
2023-04-01,72.67566804
2023-05-01,78.85496686
2023-06-01,80.61805768
2023-07-01,77.33670055
2023-08-01,80.33770849
2023-09-01,78.09658231
2023-10-01,76.32254048
2023-11-01,72.81523093
2023-12-01,70.35616583
2024-01-01,72.24866579
2024-02-01,77.30924377
2024-03-01,74.30479523
2024-04-01,72.64970207
2024-05-01,77.06904877
2024-06-01,80.45900698
2024-07-01,81.51949965
2024-08-01,79.77309692
2024-09-01,77.34081839
2024-10-01,78.25482704
2024-11-01,71.79958334
2024-12-01,69.86220668
2025-01-01,70.6208401
2025-02-01,67.29130866
2025-03-01,68.59395946
2025-04-01,70.72123591
2025-05-01,73.83088199
2025-06-01,77.21888709
2025-07-01,73.374428
2025-08-01,70.64836139
2025-09-01,71.98803091
