Tarih,TP_OSUVAG16
2011-07-01,10481964162.0
2011-08-01,10427632883.0
2011-09-01,10169349737.0
2011-10-01,10555094257.0
2011-11-01,10159296060.0
2011-12-01,10202543378.0
2012-01-01,10383353818.0
2012-02-01,10421837020.0
2012-03-01,10770788187.0
2012-04-01,10862858541.0
2012-05-01,10847662114.0
2012-06-01,11686927480.0
2012-07-01,11680184337.0
2012-08-01,11799656947.0
2012-09-01,12062746196.0
2012-10-01,12176241479.0
2012-11-01,12157846690.0
2012-12-01,12212673706.0
2013-01-01,12998370842.0
2013-02-01,12685876998.0
2013-03-01,12523276589.0
2013-04-01,12761318555.0
2013-05-01,13091703484.0
2013-06-01,12963110200.0
2013-07-01,13059031374.0
2013-08-01,12884986597.0
2013-09-01,12910013081.0
2013-10-01,12996579555.0
2013-11-01,12956464789.0
2013-12-01,13187371221.0
2014-01-01,13232408828.0
2014-02-01,13436891824.0
2014-03-01,13507258848.0
2014-04-01,13533727557.0
2014-05-01,13192862083.0
2014-06-01,13218611446.0
2014-07-01,13341671875.0
2014-08-01,13287565526.0
2014-09-01,12944822271.0
2014-10-01,12845859300.0
2014-11-01,12444764270.0
2014-12-01,12145941867.0
2015-01-01,11745645058.0
2015-02-01,11821415600.0
2015-03-01,12053093022.0
2015-04-01,12649774231.0
2015-05-01,12770990186.0
2015-06-01,12952559349.0
2015-07-01,13500243737.0
2015-08-01,13719169587.0
2015-09-01,14188221065.0
2015-10-01,15203049808.0
2015-11-01,14805082301.0
2015-12-01,14869254701.0
2016-01-01,14786349498.0
2016-02-01,15253325127.0
2016-03-01,15562669475.0
2016-04-01,15877845629.0
2016-05-01,16160570564.0
2016-06-01,16916500982.0
2016-07-01,16760111252.0
2016-08-01,16726338706.0
2016-09-01,16661132030.0
2016-10-01,16458953107.0
2016-11-01,15604257330.0
2016-12-01,15865451323.0
2017-01-01,15799904164.0
2017-02-01,15897921875.0
2017-03-01,15695125066.0
2017-04-01,15500479011.0
2017-05-01,15573536405.0
2017-06-01,15290783710.0
2017-07-01,15360483525.0
2017-08-01,15670470719.0
2017-09-01,15368408748.0
2017-10-01,15413201063.0
2017-11-01,15505705606.0
2017-12-01,15925345028.0
2018-01-01,16149252412.0
2018-02-01,16205681768.0
2018-03-01,16101538257.0
2018-04-01,15873475934.0
2018-05-01,15165065440.0
2018-06-01,14926362240.0
2018-07-01,14819256782.0
2018-08-01,14452469916.0
2018-09-01,14678169125.0
2018-10-01,14537918036.0
2018-11-01,14728110492.0
2018-12-01,14639151483.0
2019-01-01,14561656087.0
2019-02-01,14549110029.0
2019-03-01,14475616655.0
2019-04-01,14278926892.0
2019-05-01,14178434132.0
2019-06-01,14352394238.0
2019-07-01,14761088420.0
2019-08-01,14625470275.0
2019-09-01,14552335904.0
2019-10-01,14625011738.0
2019-11-01,14431570103.0
2019-12-01,14165993934.0
2020-01-01,6459507237.0
2020-02-01,6378276628.0
2020-03-01,6395100886.0
2020-04-01,6273597924.0
2020-05-01,6103212084.0
2020-06-01,5974124489.0
2020-07-01,5642601553.0
2020-08-01,5555559814.0
2020-09-01,5520395203.0
2020-10-01,5442591742.0
2020-11-01,5472928828.0
2020-12-01,5621973048.0
2021-01-01,5508348823.0
2021-02-01,5646838725.0
2021-03-01,5375842344.0
2021-04-01,5418028530.0
2021-05-01,5514203458.0
2021-06-01,5657401840.0
2021-07-01,5591156937.0
2021-08-01,5558512048.0
2021-09-01,5849862773.0
2021-10-01,5782992133.0
2021-11-01,5625722346.0
2021-12-01,5738229412.0
2022-01-01,5598075969.0
2022-02-01,5572068139.0
2022-03-01,5629778617.0
2022-04-01,5507453733.0
2022-05-01,5590564871.0
2022-06-01,5586596892.0
2022-07-01,5459722417.0
2022-08-01,5482987443.0
2022-09-01,5324352992.0
2022-10-01,5476995287.0
2022-11-01,5452668011.0
2022-12-01,5646814405.0
2023-01-01,5949684473.0
2023-02-01,6020715923.0
2023-03-01,6096095379.0
2023-04-01,6394707516.0
2023-05-01,6328947474.0
2023-06-01,5958368304.0
2023-07-01,6017121513.0
2023-08-01,5787011935.0
2023-09-01,5824710089.0
2023-10-01,6020856598.0
2023-11-01,6108428532.0
2023-12-01,6152697797.0
2024-01-01,5993153080.0
2024-02-01,5931645330.0
2024-03-01,5949520349.0
2024-04-01,5915111165.0
2024-05-01,5988488213.0
2024-06-01,5994486762.0
2024-07-01,5947518562.0
2024-08-01,6076391592.0
2024-09-01,6498442344.0
2024-10-01,6667405230.0
2024-11-01,6606168593.0
2024-12-01,6580076052.0
2025-01-01,6545008706.0
2025-02-01,6505555569.0
2025-03-01,6593027127.0
2025-04-01,6929254794.0
2025-05-01,6899618023.0
2025-06-01,7121103771.0
2025-07-01,7289054184.0
2025-08-01,7262272941.0
