Tarih,TP_OSUVAG04
2011-07-01,10449198511.0
2011-08-01,11129879048.0
2011-09-01,10872496350.0
2011-10-01,11572356358.0
2011-11-01,11672231269.0
2011-12-01,11643392016.0
2012-01-01,11830387796.0
2012-02-01,12088425999.0
2012-03-01,11827316050.0
2012-04-01,11903158282.0
2012-05-01,11658479712.0
2012-06-01,11506944579.0
2012-07-01,11605834079.0
2012-08-01,12214072416.0
2012-09-01,12350055197.0
2012-10-01,12485236027.0
2012-11-01,12700904146.0
2012-12-01,13033157746.0
2013-01-01,13233963162.0
2013-02-01,13335659267.0
2013-03-01,13096328014.0
2013-04-01,13320257930.0
2013-05-01,13497448346.0
2013-06-01,13451851586.0
2013-07-01,13875710590.0
2013-08-01,13969993100.0
2013-09-01,14013839374.0
2013-10-01,14413792879.0
2013-11-01,14446930748.0
2013-12-01,14770354106.0
2014-01-01,14557412918.0
2014-02-01,14690659333.0
2014-03-01,14708939890.0
2014-04-01,14724720207.0
2014-05-01,14694664507.0
2014-06-01,14697183634.0
2014-07-01,14773282006.0
2014-08-01,14571180010.0
2014-09-01,14491635707.0
2014-10-01,14457708066.0
2014-11-01,14553856623.0
2014-12-01,14834487152.0
2015-01-01,14222442774.0
2015-02-01,14353701394.0
2015-03-01,14163640210.0
2015-04-01,14342311650.0
2015-05-01,14281415271.0
2015-06-01,14340974166.0
2015-07-01,14348307878.0
2015-08-01,14528173176.0
2015-09-01,14674536047.0
2015-10-01,14835474667.0
2015-11-01,14592901357.0
2015-12-01,15053455600.0
2016-01-01,14876405506.0
2016-02-01,14963029447.0
2016-03-01,15485182271.0
2016-04-01,15517403873.0
2016-05-01,15396791958.0
2016-06-01,15554616040.0
2016-07-01,15717945878.0
2016-08-01,16122152821.0
2016-09-01,16155238209.0
2016-10-01,15679954872.0
2016-11-01,15462964373.0
2016-12-01,15255903405.0
2017-01-01,15298281035.0
2017-02-01,15257416255.0
2017-03-01,15846589451.0
2017-04-01,15917721866.0
2017-05-01,16302510899.0
2017-06-01,16423508297.0
2017-07-01,16545157147.0
2017-08-01,16772479244.0
2017-09-01,16471455362.0
2017-10-01,16523484220.0
2017-11-01,16542484765.0
2017-12-01,16484622622.0
2018-01-01,16901222924.0
2018-02-01,16798860507.0
2018-03-01,16444882838.0
2018-04-01,16367437624.0
2018-05-01,15940833610.0
2018-06-01,15734389957.0
2018-07-01,15696839604.0
2018-08-01,15489017400.0
2018-09-01,15431085422.0
2018-10-01,15330208256.0
2018-11-01,15258655205.0
2018-12-01,14887472540.0
2019-01-01,14964452411.0
2019-02-01,14853556240.0
2019-03-01,14561547261.0
2019-04-01,14514441820.0
2019-05-01,14439531502.0
2019-06-01,14122797925.0
2019-07-01,13927160750.0
2019-08-01,13778799752.0
2019-09-01,13517208654.0
2019-10-01,13655202129.0
2019-11-01,13591312354.0
2019-12-01,12349608977.0
2020-01-01,12295153248.0
2020-02-01,12152278435.0
2020-03-01,12045230420.0
2020-04-01,12135489056.0
2020-05-01,12366133976.0
2020-06-01,12176111257.0
2020-07-01,12470368074.0
2020-08-01,12464102175.0
2020-09-01,11873725611.0
2020-10-01,11948727464.0
2020-11-01,11934566233.0
2020-12-01,12018728355.0
2021-01-01,12110229039.0
2021-02-01,12199459528.0
2021-03-01,11898039025.0
2021-04-01,11950800613.0
2021-05-01,11869966224.0
2021-06-01,11314495147.0
2021-07-01,11267271878.0
2021-08-01,11174631808.0
2021-09-01,11290050148.0
2021-10-01,11169387421.0
2021-11-01,11277836477.0
2021-12-01,11236733405.0
2022-01-01,11232782058.0
2022-02-01,11313678284.0
2022-03-01,11205768999.0
2022-04-01,10944861496.0
2022-05-01,10845665774.0
2022-06-01,10567164235.0
2022-07-01,10285469520.0
2022-08-01,10126253604.0
2022-09-01,10193710039.0
2022-10-01,10514012364.0
2022-11-01,10607830305.0
2022-12-01,10955029628.0
2023-01-01,11124789791.0
2023-02-01,10787295049.0
2023-03-01,10906183603.0
2023-04-01,10788881754.0
2023-05-01,10642247707.0
2023-06-01,10668497074.0
2023-07-01,10781150209.0
2023-08-01,10786152708.0
2023-09-01,10915717432.0
2023-10-01,10838317410.0
2023-11-01,10708668981.0
2023-12-01,11085555363.0
2024-01-01,10773598681.0
2024-02-01,10874306955.0
2024-03-01,11086828648.0
2024-04-01,11141939009.0
2024-05-01,11237654085.0
2024-06-01,10990305709.0
2024-07-01,10886216899.0
2024-08-01,10943030579.0
2024-09-01,10729633777.0
2024-10-01,10579813963.0
2024-11-01,10320467408.0
2024-12-01,10414059850.0
2025-01-01,10520202513.0
2025-02-01,10685514806.0
2025-03-01,11037405945.0
2025-04-01,11528887248.0
2025-05-01,11431912743.0
2025-06-01,11447604877.0
2025-07-01,11389265004.0
2025-08-01,11449862367.0
