Tarih,TP_OSUVAG18
2013-02-01,12724927620.0
2013-03-01,13385641925.0
2013-04-01,16245678448.0
2013-05-01,17628101329.0
2013-06-01,17946283051.0
2013-07-01,17967329178.0
2013-08-01,18343261862.0
2013-09-01,18375531757.0
2013-10-01,19919532784.0
2013-11-01,19974975284.0
2013-12-01,20913776085.0
2014-01-01,20851256125.0
2014-02-01,20922888345.0
2014-03-01,20982669143.0
2014-04-01,22881790896.0
2014-05-01,22881722773.0
2014-06-01,26377454226.0
2014-07-01,27187948559.0
2014-08-01,27116726753.0
2014-09-01,27538801984.0
2014-10-01,29331841536.0
2014-11-01,29870834774.0
2014-12-01,29829433870.0
2015-01-01,30274277374.0
2015-02-01,30736612842.0
2015-03-01,31461937665.0
2015-04-01,31917195903.0
2015-05-01,31998521073.0
2015-06-01,32050786101.0
2015-07-01,31306238429.0
2015-08-01,31333492064.0
2015-09-01,31216649062.0
2015-10-01,31613174323.0
2015-11-01,31512907813.0
2015-12-01,31756173877.0
2016-01-01,31715626957.0
2016-02-01,31659487077.0
2016-03-01,32739613679.0
2016-04-01,33844606587.0
2016-05-01,34028639429.0
2016-06-01,34155111754.0
2016-07-01,33790233025.0
2016-08-01,33784695043.0
2016-09-01,33774031372.0
2016-10-01,34776821623.0
2016-11-01,35234555257.0
2016-12-01,35159501453.0
2017-01-01,35109765492.0
2017-02-01,35326410665.0
2017-03-01,36634820158.0
2017-04-01,36126052261.0
2017-05-01,38474651129.0
2017-06-01,40131323950.0
2017-07-01,40373366614.0
2017-08-01,40864910923.0
2017-09-01,40672313847.0
2017-10-01,42669004927.0
2017-11-01,41710992754.0
2017-12-01,42177703409.0
2018-01-01,44065627327.0
2018-02-01,44538225689.0
2018-03-01,44111276900.0
2018-04-01,42742800033.0
2018-05-01,42259862707.0
2018-06-01,42240408448.0
2018-07-01,42056521382.0
2018-08-01,41115280180.0
2018-09-01,41142685806.0
2018-10-01,39925670466.0
2018-11-01,40235920628.0
2018-12-01,39902167837.0
2019-01-01,40604910657.0
2019-02-01,41176892404.0
2019-03-01,43719089347.0
2019-04-01,42819929430.0
2019-05-01,42878646270.0
2019-06-01,40959963838.0
2019-07-01,40383960116.0
2019-08-01,40456576225.0
2019-09-01,40442676513.0
2019-10-01,38797238867.0
2019-11-01,39370130858.0
2019-12-01,33217132454.0
2020-01-01,33202713446.0
2020-02-01,33055617090.0
2020-03-01,32931314429.0
2020-04-01,30797651672.0
2020-05-01,30385639644.0
2020-06-01,30335618112.0
2020-07-01,30871561046.0
2020-08-01,30898073004.0
2020-09-01,30827250825.0
2020-10-01,31463722387.0
2020-11-01,31500968506.0
2020-12-01,31545077324.0
2021-01-01,32375771307.0
2021-02-01,32416615803.0
2021-03-01,32059460690.0
2021-04-01,31454803765.0
2021-05-01,32078611000.0
2021-06-01,32462803836.0
2021-07-01,32667362513.0
2021-08-01,33409665856.0
2021-09-01,32951753275.0
2021-10-01,32157533900.0
2021-11-01,31651642229.0
2021-12-01,31647643186.0
2022-01-01,31865616179.0
2022-02-01,31287589462.0
2022-03-01,30435153173.0
2022-04-01,29781619129.0
2022-05-01,29079186152.0
2022-06-01,28952343306.0
2022-07-01,28926901559.0
2022-08-01,28897698624.0
2022-09-01,28214108179.0
2022-10-01,26834979411.0
2022-11-01,26665862401.0
2022-12-01,25864519907.0
2023-01-01,24737614976.0
2023-02-01,24705044804.0
2023-03-01,23162410705.0
2023-04-01,22050960511.0
2023-05-01,21976387501.0
2023-06-01,22074926155.0
2023-07-01,22459077600.0
2023-08-01,22371848807.0
2023-09-01,23730743744.0
2023-10-01,24043749478.0
2023-11-01,25702201787.0
2023-12-01,25834714668.0
2024-01-01,25850712138.0
2024-02-01,26801261771.0
2024-03-01,28130749384.0
2024-04-01,28041827441.0
2024-05-01,29207860150.0
2024-06-01,29139739094.0
2024-07-01,30551748028.0
2024-08-01,31128968651.0
2024-09-01,31590787852.0
2024-10-01,32655508006.0
2024-11-01,33237056281.0
2024-12-01,34083882142.0
2025-01-01,34924646268.0
2025-02-01,35778108715.0
2025-03-01,36217167957.0
2025-04-01,37122784827.0
2025-05-01,38648654851.0
2025-06-01,40681384034.0
2025-07-01,42308528274.0
2025-08-01,44025759668.0
