Tarih,TP_OSUVAG05
2011-11-01,5071019627.0
2011-12-01,4965450508.0
2012-01-01,5043986409.0
2012-02-01,5218446638.0
2012-03-01,5087305164.0
2012-04-01,5137434262.0
2012-05-01,4967708152.0
2012-06-01,4919274987.0
2012-07-01,4870355827.0
2012-08-01,4930562722.0
2012-09-01,4898943569.0
2012-10-01,4998721994.0
2012-11-01,5018562900.0
2012-12-01,5076904434.0
2013-01-01,5126519766.0
2013-02-01,5214415272.0
2013-03-01,5040353249.0
2013-04-01,5175019178.0
2013-05-01,5222606684.0
2013-06-01,5204325787.0
2013-07-01,5387506751.0
2013-08-01,5398432897.0
2013-09-01,5283234717.0
2013-10-01,5320344618.0
2013-11-01,5296444084.0
2013-12-01,5543278532.0
2014-01-01,5489288756.0
2014-02-01,5625136179.0
2014-03-01,5590118255.0
2014-04-01,5619837341.0
2014-05-01,5560153501.0
2014-06-01,5642012351.0
2014-07-01,5711621726.0
2014-08-01,5633131269.0
2014-09-01,5502061025.0
2014-10-01,5500222698.0
2014-11-01,5563590149.0
2014-12-01,5694172843.0
2015-01-01,5470000171.0
2015-02-01,5470037673.0
2015-03-01,5288784329.0
2015-04-01,5284639876.0
2015-05-01,5233203809.0
2015-06-01,5296999251.0
2015-07-01,5251010433.0
2015-08-01,5303980607.0
2015-09-01,5202551701.0
2015-10-01,5190408667.0
2015-11-01,5030010488.0
2015-12-01,5265488240.0
2016-01-01,5162166383.0
2016-02-01,5182551326.0
2016-03-01,5362582572.0
2016-04-01,5344192690.0
2016-05-01,5243393570.0
2016-06-01,5253355172.0
2016-07-01,5292109086.0
2016-08-01,5363772806.0
2016-09-01,5258229217.0
2016-10-01,5206984805.0
2016-11-01,5101660924.0
2016-12-01,5101230070.0
2017-01-01,5098715265.0
2017-02-01,5132437044.0
2017-03-01,5624990383.0
2017-04-01,5635245597.0
2017-05-01,5929874368.0
2017-06-01,6031741975.0
2017-07-01,6052649770.0
2017-08-01,6167250263.0
2017-09-01,5997378768.0
2017-10-01,6080781947.0
2017-11-01,6065932907.0
2017-12-01,6074308850.0
2018-01-01,6196069431.0
2018-02-01,6120581029.0
2018-03-01,5750263719.0
2018-04-01,5667419251.0
2018-05-01,5429330706.0
2018-06-01,5303405492.0
2018-07-01,5262886015.0
2018-08-01,5132679064.0
2018-09-01,5150627998.0
2018-10-01,5149682896.0
2018-11-01,5086953262.0
2018-12-01,4990709762.0
2019-01-01,4986333265.0
2019-02-01,4913271028.0
2019-03-01,4734433415.0
2019-04-01,4648730948.0
2019-05-01,4572565104.0
2019-06-01,4560496155.0
2019-07-01,4485415001.0
2019-08-01,4411127134.0
2019-09-01,4258687475.0
2019-10-01,4313536453.0
2019-11-01,4200307428.0
2019-12-01,3254468465.0
2020-01-01,3218645467.0
2020-02-01,3160366562.0
2020-03-01,3133401462.0
2020-04-01,2938089222.0
2020-05-01,2821439214.0
2020-06-01,2824129651.0
2020-07-01,2852299653.0
2020-08-01,2688701092.0
2020-09-01,2592617353.0
2020-10-01,2587717083.0
2020-11-01,2484436359.0
2020-12-01,2479394428.0
2021-01-01,2454160188.0
2021-02-01,2423260545.0
2021-03-01,2332225999.0
2021-04-01,2302653321.0
2021-05-01,2222650776.0
2021-06-01,2138177800.0
2021-07-01,2122419099.0
2021-08-01,2066796199.0
2021-09-01,2033926512.0
2021-10-01,2011621272.0
2021-11-01,1903807879.0
2021-12-01,1876611381.0
2022-01-01,1856252683.0
2022-02-01,1832376638.0
2022-03-01,1804054673.0
2022-04-01,1733516083.0
2022-05-01,1689071066.0
2022-06-01,1647726379.0
2022-07-01,1617078664.0
2022-08-01,1563339097.0
2022-09-01,1538856845.0
2022-10-01,1537026040.0
2022-11-01,1491915123.0
2022-12-01,1491863112.0
2023-01-01,1510447552.0
2023-02-01,1441733077.0
2023-03-01,1378321478.0
2023-04-01,1374073811.0
2023-05-01,1303881307.0
2023-06-01,1268199696.0
2023-07-01,1258948751.0
2023-08-01,1226231786.0
2023-09-01,1213714020.0
2023-10-01,1180903564.0
2023-11-01,1169565851.0
2023-12-01,1154215908.0
2024-01-01,1099538382.0
2024-02-01,1073419114.0
2024-03-01,1074005934.0
2024-04-01,1027144285.0
2024-05-01,1001806739.0
2024-06-01,988136325.0
2024-07-01,971303903.0
2024-08-01,963235630.0
2024-09-01,961323981.0
2024-10-01,912665511.0
2024-11-01,893055498.0
2024-12-01,855977749.0
2025-01-01,834731261.0
2025-02-01,822827849.0
2025-03-01,823088863.0
2025-04-01,811217326.0
2025-05-01,803040372.0
2025-06-01,802806422.0
2025-07-01,776045684.0
2025-08-01,767699839.0
