Tarih,TP_KM_G27
2013-08-01,16993789.0
2013-09-01,17870579.0
2013-10-01,16073930.0
2013-11-01,16521085.0
2013-12-01,17712656.0
2014-01-01,17483787.0
2014-02-01,16167365.0
2014-03-01,15273339.0
2014-04-01,13867460.0
2014-05-01,12840393.0
2014-06-01,12719523.0
2014-07-01,12468425.0
2014-08-01,12086260.0
2014-09-01,11944829.0
2014-10-01,13836988.0
2014-11-01,12606359.0
2014-12-01,13577481.0
2015-01-01,14442046.0
2015-02-01,14785081.0
2015-03-01,16219125.0
2015-04-01,16315144.0
2015-05-01,16370060.0
2015-06-01,17104494.0
2015-07-01,16151481.0
2015-08-01,16387408.0
2015-09-01,15370406.0
2015-10-01,15092000.0
2015-11-01,15186771.0
2015-12-01,15894031.0
2016-01-01,17500895.0
2016-02-01,16846984.0
2016-03-01,18161756.0
2016-04-01,16746470.0
2016-05-01,16793884.0
2016-06-01,17134094.0
2016-07-01,15216688.0
2016-08-01,14634837.0
2016-09-01,15723135.0
2016-10-01,15439352.0
2016-11-01,14885578.0
2016-12-01,16748429.0
2017-01-01,18552162.0
2017-02-01,16906720.0
2017-03-01,18907973.0
2017-04-01,17854248.0
2017-05-01,18621880.0
2017-06-01,18228127.0
2017-07-01,21262695.0
2017-08-01,20473082.0
2017-09-01,23033982.0
2017-10-01,22080816.0
2017-11-01,21082005.0
2017-12-01,20729249.0
2018-01-01,22538202.0
2018-02-01,22702004.0
2018-03-01,23854365.0
2018-04-01,21961684.0
2018-05-01,19826731.0
2018-06-01,21226949.0
2018-07-01,18537755.0
2018-08-01,17805325.0
2018-09-01,17977678.0
2018-10-01,18384264.0
2018-11-01,17675864.0
2018-12-01,15643260.0
2019-01-01,17506124.0
2019-02-01,18026657.0
2019-03-01,20881673.0
2019-04-01,18984431.0
2019-05-01,18016805.0
2019-06-01,16817315.0
2019-07-01,17260935.0
2019-08-01,16824717.0
2019-09-01,15772302.0
2019-10-01,15412371.0
2019-11-01,15491245.0
2019-12-01,17432111.0
2020-01-01,23478059.0
2020-02-01,25431080.0
2020-03-01,26476720.0
2020-04-01,39932053.0
2020-05-01,29824585.0
2020-06-01,29551412.0
2020-07-01,20675141.0
2020-08-01,33781713.0
2020-09-01,36461138.0
2020-10-01,24627959.0
2020-11-01,25845006.0
2020-12-01,26030189.0
2021-01-01,23795633.0
2021-02-01,24163039.0
2021-03-01,23569795.0
2021-04-01,21453650.0
2021-05-01,27472240.0
2021-06-01,26422271.0
2021-07-01,25136405.0
2021-08-01,23593404.0
2021-09-01,27926442.0
2021-10-01,31739124.0
2021-11-01,26068936.0
2021-12-01,25460292.0
2022-01-01,29666829.0
2022-02-01,27510642.0
2022-03-01,30435182.0
2022-04-01,31905884.0
2022-05-01,32918012.0
2022-06-01,29103861.0
2022-07-01,33154349.0
2022-08-01,34534123.0
2022-09-01,35673939.0
2022-10-01,33973148.0
2022-11-01,33263335.0
2022-12-01,33362770.0
2023-01-01,39108677.0
2023-02-01,37016484.0
2023-03-01,43763696.0
2023-04-01,48914316.0
2023-05-01,50833019.0
2023-06-01,49987286.0
2023-07-01,54755905.0
2023-08-01,74372193.0
2023-09-01,80395917.0
2023-10-01,89023508.0
2023-11-01,104059867.0
2023-12-01,119766133.0
2024-01-01,126925437.0
2024-02-01,119011904.0
2024-03-01,108385996.0
2024-04-01,101552066.0
2024-05-01,107922547.0
2024-06-01,99144528.0
2024-07-01,87877435.0
2024-08-01,89952383.0
2024-09-01,89144161.0
2024-10-01,102139728.0
2024-11-01,102053164.0
2024-12-01,121176589.0
2025-01-01,133731040.0
2025-02-01,144650952.0
2025-03-01,137915816.0
2025-04-01,132389237.0
2025-05-01,155086524.0
2025-06-01,160062785.0
2025-07-01,156745734.0
2025-08-01,180648401.0
